region,district,distr,prec,prec name,nothing,avg age,# > 99,85-99,# < 85,# no wdabceli,total voters,# of duplicates
,58,58,44.3,58.44.30,,50.7508196721,0,7,298,0,305,1
,58,58,44.31,58.44.31,,52.84,0,17,283,0,300,0
,58,58,44.32,58.44.32,,56.6759656652,0,30,436,0,466,1
,58,58,44.33,58.44.33,,58.1707317073,0,17,188,0,205,0
,58,58,44.34,58.44.34,,63.4210526316,0,15,118,0,133,0
,58,58,44.35,58.44.35,,64.3522727273,0,9,79,0,88,0
,58,58,44.36,58.44.36,,62.064516129,0,2,60,0,62,0
,58,58,44.37,58.44.37,,46.9660714286,0,1,559,0,560,0
,58,58,44.38,58.44.38,,48.0038461538,0,13,507,0,520,0
,58,58,44.39,58.44.39,,48.75,0,4,304,0,308,0
,58,58,44.4,58.44.40,,48.1408839779,0,7,355,0,362,0
,58,58,45.01,58.45.01,,48.5574468085,0,23,682,0,705,0
,58,58,45.02,58.45.02,,52.8333333333,0,16,254,0,270,1
,58,58,45.03,58.45.03,,59.2065217391,0,14,170,0,184,0
,58,58,45.04,58.45.04,,58.2612612613,0,19,203,0,222,0
,58,58,45.05,58.45.05,,51.6879194631,0,18,280,0,298,0
,58,58,45.06,58.45.06,,47.7363636364,0,8,432,0,440,1
,58,58,45.07,58.45.07,,47.7307692308,0,4,100,0,104,0
,58,58,45.08,58.45.08,,53.9318885449,0,21,302,0,323,1
,58,58,45.09,58.45.09,,54.3823529412,0,6,62,0,68,0
,58,58,45.1,58.45.10,,51.2519685039,0,6,121,0,127,0
,58,58,45.11,58.45.11,,50.1597222222,1,6,281,0,288,0
,58,58,45.12,58.45.12,,48.8033707865,0,7,171,0,178,0
,58,58,45.13,58.45.13,,50.2116182573,0,6,235,0,241,0
,58,58,45.14,58.45.14,,53.5146443515,0,9,230,0,239,0
,58,58,45.15,58.45.15,,58.8018867925,0,10,96,0,106,0
,58,58,45.16,58.45.16,,52.3120805369,0,14,284,0,298,1
,58,58,45.17,58.45.17,,48.9289215686,0,9,399,0,408,1
,58,58,45.18,58.45.18,,50.7664670659,0,29,806,0,835,0
,58,58,45.19,58.45.19,,55.6666666667,0,4,74,0,78,0
,58,58,45.2,58.45.20,,50.9177057357,0,14,387,0,401,0
,58,58,45.21,58.45.21,,50.9459459459,0,2,35,0,37,0
,58,58,45.22,58.45.22,,56.2482758621,0,11,134,0,145,0
,58,58,45.23,58.45.23,,51.1631799163,0,12,227,0,239,0
,58,58,45.24,58.45.24,,52.1067193676,0,11,242,0,253,1
,58,58,45.25,58.45.25,,48.0021186441,1,13,930,0,944,1
,58,58,45.26,58.45.26,,58.6723163842,0,13,164,0,177,0
,58,58,45.27,58.45.27,,52.9208633094,0,8,131,0,139,0
,58,58,45.28,58.45.28,,53.9695652174,0,10,220,0,230,0
,58,58,45.29,58.45.29,,48.2309058615,0,20,543,0,563,0
,58,58,45.3,58.45.30,,47.1392405063,0,4,233,0,237,0
,58,58,45.31,58.45.31,,48.8509687034,0,11,660,0,671,0
,58,58,45.32,58.45.32,,44.5268817204,0,1,92,0,93,0
,58,58,45.33,58.45.33,,52.1011235955,0,1,88,0,89,2
,58,58,45.34,58.45.34,,48.535483871,0,13,297,0,310,0
,58,58,45.35,58.45.35,,52.4805194805,0,9,145,0,154,0
,58,58,45.36,58.45.36,,59.96,0,2,23,0,25,0
,58,58,45.37,58.45.37,,48.5363881402,0,16,726,0,742,2
,58,58,45.38,58.45.38,,50.8192771084,0,3,80,0,83,0
,58,58,45.39,58.45.39,,54.0416666667,0,2,70,0,72,0
,58,58,45.4,58.45.40,,55.0238095238,0,1,41,0,42,0
,58,58,45.41,58.45.41,,51.25,0,4,48,0,52,0
,58,58,46.01,58.46.01,,47.0050835149,0,22,1355,0,1377,0
,58,58,46.02,58.46.02,,47.8695652174,0,6,178,0,184,0
,58,58,46.03,58.46.03,,47.8102893891,0,4,307,0,311,0
,58,58,46.04,58.46.04,,46.6714285714,0,4,136,0,140,0
,58,58,46.05,58.46.05,,46.3846153846,0,3,218,0,221,0
,58,58,46.06,58.46.06,,50.0354609929,0,6,135,0,141,0
,58,58,46.07,58.46.07,,46.3529411765,0,8,349,0,357,0
,58,58,46.08,58.46.08,,50.4492753623,0,6,132,0,138,0
,58,58,46.09,58.46.09,,50.462006079,0,11,318,0,329,0
,58,58,46.1,58.46.10,,48.6355140187,0,2,105,0,107,0
,58,58,46.11,58.46.11,,47.7272727273,0,8,212,0,220,0
,58,58,46.12,58.46.12,,51.2302325581,0,17,413,0,430,0
,58,58,46.13,58.46.13,,49.6381578947,0,8,296,0,304,1
,58,58,46.14,58.46.14,,50.6653061224,0,11,234,0,245,0
,58,58,46.15,58.46.15,,49.1103896104,0,1,153,0,154,1
,58,58,46.16,58.46.16,,54.3777777778,0,3,42,0,45,0
,58,58,46.17,58.46.17,,45.2686567164,0,5,263,0,268,1
,58,58,46.18,58.46.18,,49.1085714286,0,2,173,0,175,0
,58,58,46.19,58.46.19,,48.3888888889,0,2,106,0,108,0
,58,58,46.2,58.46.20,,46.3786407767,0,8,198,0,206,0
,58,58,46.21,58.46.21,,46.6209677419,0,3,121,0,124,0
,58,58,46.22,58.46.22,,45.8732394366,0,1,141,0,142,0
,58,58,46.23,58.46.23,,51.1836734694,0,4,143,0,147,0
,58,58,47.01,58.47.01,,46.9145673604,0,29,884,0,913,0
,58,58,47.02,58.47.02,,45.5696594427,0,20,949,0,969,1
,58,58,47.03,58.47.03,,45.5621118012,0,7,315,0,322,0
,58,58,47.04,58.47.04,,50.5179856115,0,4,135,0,139,0
,58,58,47.05,58.47.05,,51.3006134969,0,11,152,0,163,0
,58,58,47.06,58.47.06,,42.2229299363,0,1,156,0,157,0
,58,58,47.07,58.47.07,,49.8333333333,1,4,91,0,96,0
,58,58,47.08,58.47.08,,47.8058252427,0,3,100,0,103,0
,58,58,47.09,58.47.09,,51.7346938776,0,3,46,0,49,0
,58,58,47.1,58.47.10,,53.5263157895,0,5,33,0,38,0
,58,58,47.11,58.47.11,,45.9195979899,0,7,192,0,199,0
,58,58,47.12,58.47.12,,46.46875,0,1,31,0,32,0
,58,58,47.13,58.47.13,,51.1153846154,0,6,72,0,78,0
,58,58,47.14,58.47.14,,40.7256637168,0,2,111,0,113,0
,58,58,47.15,58.47.15,,49.0684104628,1,28,468,0,497,0
,58,58,47.16,58.47.16,,49.5675675676,0,4,70,0,74,0
,58,58,47.17,58.47.17,,42.7102803738,0,2,105,0,107,0
,58,58,47.18,58.47.18,,45.5576923077,0,0,52,0,52,0
,58,58,47.19,58.47.19,,44.6875,0,1,47,0,48,0
,58,58,47.2,58.47.20,,45,0,18,595,0,613,0
,58,58,47.21,58.47.21,,51.2735849057,1,3,102,0,106,0
,58,58,47.22,58.47.22,,45.50390625,0,12,244,0,256,0
,58,58,47.23,58.47.23,,47.753968254,1,6,119,0,126,0
,58,58,47.24,58.47.24,,47.6086956522,0,5,133,0,138,0
,58,58,47.25,58.47.25,,49.6509433962,0,10,96,0,106,1
,58,58,47.26,58.47.26,,46.4715447154,0,4,242,0,246,0
,58,58,47.27,58.47.27,,47.7592592593,0,2,52,0,54,0
,58,58,47.28,58.47.28,,48.0942408377,0,6,185,0,191,0
,58,58,47.29,58.47.29,,44.4705882353,1,1,134,0,136,0
,58,58,47.3,58.47.30,,36.2941176471,0,1,118,0,119,0
,58,58,47.31,58.47.31,,54.5853658537,1,2,38,0,41,0
,58,58,47.32,58.47.32,,42.665158371,1,4,216,0,221,0
,58,58,47.33,58.47.33,,49.7452830189,0,6,100,0,106,0
,58,58,47.34,58.47.34,,43.0094339623,0,7,205,0,212,0
,58,58,47.35,58.47.35,,45.8333333333,0,1,65,0,66,0
,58,58,47.36,58.47.36,,43.7038834951,1,6,405,0,412,0
,58,58,47.37,58.47.37,,48.1928783383,0,10,327,0,337,0
,58,58,47.38,58.47.38,,44.1909448819,2,8,498,0,508,0
,58,58,47.39,58.47.39,,51.2452830189,0,5,101,0,106,0
,58,58,47.4,58.47.40,,47.3361344538,0,5,233,0,238,0
,59,59,60.01,59.60.01,,49.1785206259,0,36,1370,0,1406,0
,59,59,60.02,59.60.02,,48.8441033926,0,36,1202,0,1238,1
,59,59,60.03,59.60.03,,47.6235078053,0,14,1075,0,1089,1
,59,59,60.04,59.60.04,,49.699845679,0,33,1263,0,1296,2
,59,59,60.05,59.60.05,,49.0667920978,0,37,1026,0,1063,1
,59,59,60.06,59.60.06,,49.4173419773,0,23,1211,0,1234,1
,59,59,60.07,59.60.07,,49.0050107373,0,28,1369,0,1397,1
,59,59,60.08,59.60.08,,49.2880512091,1,35,1370,0,1406,0
,59,59,60.09,59.60.09,,48.4768835616,0,18,1150,0,1168,0
,59,59,60.1,59.60.10,,50.235924933,0,21,725,0,746,1
,59,59,60.11,59.60.11,,42.6462297393,0,15,1404,0,1419,2
,59,59,60.12,59.60.12,,47.6269349845,0,12,1280,0,1292,3
,59,59,60.13,59.60.13,,41.4830699774,0,4,882,0,886,0
,59,59,60.17,59.60.17,,47.0184275184,0,14,800,0,814,0
,59,59,60.18,59.60.18,,52.0210084034,0,5,233,0,238,0
,59,59,60.2,59.60.20,,48.1321637427,0,24,831,0,855,0
,59,59,60.21,59.60.21,,46.3627906977,0,15,845,0,860,2
,59,59,60.22,59.60.22,,46.0541586074,0,12,505,0,517,1
,59,59,60.23,59.60.23,,48.8735332464,0,24,1510,0,1534,1
,59,59,60.24,59.60.24,,47.1564792176,0,19,1208,0,1227,2
,59,59,60.25,59.60.25,,48.2832014072,0,26,1111,0,1137,3
,59,59,60.26,59.60.26,,47.3666666667,0,16,854,0,870,0
,59,59,60.27,59.60.27,,47.2729591837,0,16,768,0,784,0
,59,59,60.28,59.60.28,,53.1596385542,0,8,324,0,332,0
,59,59,60.29,59.60.29,,48.8315789474,0,22,738,0,760,0
,59,59,60.3,59.60.30,,47.4478918059,0,25,1232,0,1257,1
,59,59,60.31,59.60.31,,49.2303710095,0,26,1133,0,1159,1
,59,59,60.32,59.60.32,,48.0099502488,0,20,985,0,1005,0
,59,59,60.33,59.60.33,,47.9295499022,0,35,1498,0,1533,1
,59,59,60.34,59.60.34,,47.8771220695,0,31,1206,0,1237,1
,59,59,60.35,59.60.35,,46.3763513514,0,27,1453,0,1480,2
,59,59,60.36,59.60.36,,49.2521613833,0,16,678,0,694,0
,59,59,60.37,59.60.37,,47.4076163611,0,10,699,0,709,1
,59,59,60.38,59.60.38,,47.0133136095,0,19,657,0,676,0
,59,59,60.43,59.60.43,,48.3810497614,1,29,1437,0,1467,5
,59,59,60.45,59.60.45,,46.2443559097,0,24,1482,0,1506,0
,59,59,60.46,59.60.46,,53.4356659142,0,19,424,0,443,0
,59,59,60.47,59.60.47,,50.7916018663,0,11,632,0,643,1
,59,59,60.48,59.60.48,,46.8998609179,0,28,1410,0,1438,1
,59,59,60.49,59.60.49,,47.4706262105,0,28,1521,0,1549,1
,59,59,60.5,59.60.50,,51.2413793103,0,14,711,0,725,1
,59,59,60.51,59.60.51,,46.5733496333,1,19,798,0,818,1
,59,59,60.53,59.60.53,,48.5674091442,0,18,835,0,853,1
,59,59,60.55,59.60.55,,48.6537769784,0,23,1089,0,1112,1
,59,59,60.56,59.60.56,,48.5599284436,1,16,1101,0,1118,1
,59,59,60.57,59.60.57,,47.7673860911,0,10,824,0,834,1
,59,59,60.58,59.60.58,,42.9097087379,0,7,1023,0,1030,1
,59,59,60.6,59.60.60,,47.4049247606,0,15,716,0,731,1
,59,59,60.62,59.60.62,,47.0100286533,0,8,690,0,698,1
,60,60,60.16,60.60.16,,43.1517960603,0,7,856,0,863,2
,60,60,60.19,60.60.19,,48.4371134021,0,18,952,0,970,1
,60,60,60.39,60.60.39,,48.1189427313,0,21,887,0,908,1
,60,60,60.44,60.60.44,,46.8151260504,0,13,820,0,833,1
,60,60,60.52,60.60.52,,47.1248303935,0,21,1453,0,1474,1
,60,60,60.54,60.60.54,,48.7680872151,0,30,979,0,1009,1
,60,60,60.59,60.60.59,,44.4012997563,0,14,1217,0,1231,1
,60,60,61.01,60.61.01,,48.5628548256,0,22,1211,0,1233,3
,60,60,61.02,60.61.02,,47.7807692308,0,23,1277,0,1300,1
,60,60,61.03,60.61.03,,49.7779646762,0,33,1156,0,1189,0
,60,60,61.04,60.61.04,,48.0652866242,0,24,1232,0,1256,1
,60,60,61.05,60.61.05,,44.8840262582,0,12,445,0,457,0
,60,60,61.06,60.61.06,,50.7989690722,0,25,557,0,582,2
,60,60,61.07,60.61.07,,48.8092783505,0,9,379,0,388,0
,60,60,61.08,60.61.08,,49.9136612022,0,24,891,0,915,2
,60,60,61.09,60.61.09,,49.2150753769,0,20,975,0,995,2
,60,60,61.1,60.61.10,,47.1554524362,0,31,1262,0,1293,1
,60,60,61.11,60.61.11,,50.4082313682,0,32,867,0,899,1
,60,60,61.12,60.61.12,,47.7925373134,0,13,657,0,670,0
,60,60,61.13,60.61.13,,57.1,0,3,47,0,50,0
,60,60,61.14,60.61.14,,41.5605381166,0,16,653,0,669,0
,60,60,61.15,60.61.15,,47.6561403509,0,20,835,0,855,3
,60,60,61.16,60.61.16,,46.7524204703,1,9,713,0,723,5
,60,60,61.17,60.61.17,,49.156996587,0,18,568,0,586,0
,60,60,61.18,60.61.18,,47.6497175141,0,14,871,0,885,1
,60,60,61.19,60.61.19,,51.1145833333,0,7,377,0,384,0
,60,60,61.2,60.61.20,,49.1417910448,0,5,397,0,402,0
,60,60,61.21,60.61.21,,48.0341365462,0,10,488,0,498,2
,60,60,61.27,60.61.27,,48.6283185841,0,28,876,0,904,1
,60,60,61.28,60.61.28,,46.4262048193,0,13,651,0,664,0
,60,60,61.29,60.61.29,,50.8489646772,0,20,801,0,821,3
,60,60,61.3,60.61.30,,41.7588028169,0,10,558,0,568,0
,60,60,61.31,60.61.31,,49.9093959732,0,9,289,0,298,0
,60,60,61.32,60.61.32,,50.2661157025,0,16,589,0,605,2
,60,60,61.33,60.61.33,,48.3102040816,0,6,484,0,490,1
,60,60,61.34,60.61.34,,50.50997151,0,10,341,0,351,0
,60,60,61.35,60.61.35,,46.6642547033,0,21,670,0,691,1
,60,60,61.36,60.61.36,,48.3726067747,0,10,669,0,679,0
,60,60,61.37,60.61.37,,48.3969252271,0,24,1407,0,1431,1
,60,60,61.38,60.61.38,,48.3619302949,0,18,728,0,746,0
,60,60,62.01,60.62.01,,47.2081051479,0,21,892,0,913,0
,60,60,62.02,60.62.02,,49.6547945205,0,11,354,0,365,1
,60,60,62.03,60.62.03,,50.4797843666,0,7,364,0,371,1
,60,60,62.04,60.62.04,,48.0210157618,0,13,558,0,571,0
,60,60,62.05,60.62.05,,49.8702290076,0,6,387,0,393,0
,60,60,62.06,60.62.06,,47.53875,0,15,785,0,800,2
,60,60,62.07,60.62.07,,48.933447099,0,14,572,0,586,2
,60,60,62.08,60.62.08,,47.7371244635,0,17,915,0,932,0
,60,60,62.09,60.62.09,,49.9619883041,0,16,668,0,684,3
,60,60,62.1,60.62.10,,54.9719626168,0,9,98,0,107,0
,60,60,62.11,60.62.11,,47.3612244898,0,13,477,0,490,0
,60,60,62.12,60.62.12,,52.6375404531,0,10,299,0,309,0
,60,60,62.13,60.62.13,,48.9881422925,0,10,243,0,253,0
,60,60,62.14,60.62.14,,53.3903508772,0,9,219,0,228,0
,60,60,62.15,60.62.15,,46.8265306122,0,6,288,0,294,0
,60,60,62.16,60.62.16,,51.4529616725,0,7,280,0,287,0
,60,60,62.17,60.62.17,,44.1380897583,1,14,854,0,869,1
,60,60,62.18,60.62.18,,48.5201958384,2,24,791,0,817,0
,60,60,62.19,60.62.19,,52.2307692308,0,7,266,0,273,0
,60,60,62.2,60.62.20,,51.197309417,0,7,216,0,223,1
,60,60,62.21,60.62.21,,46.9255014327,0,11,338,0,349,2
,60,60,62.22,60.62.22,,48.858778626,0,10,252,0,262,0
,60,60,62.23,60.62.23,,44.0809716599,0,2,245,0,247,2
,60,60,62.24,60.62.24,,49.724137931,1,16,418,0,435,0
,60,60,62.25,60.62.25,,56.4216027875,0,17,270,0,287,0
,60,60,62.26,60.62.26,,47.3772290809,0,18,711,0,729,1
,60,60,62.27,60.62.27,,47.0093457944,0,6,529,0,535,1
,60,60,62.28,60.62.28,,46.4954407295,0,17,641,0,658,1
,60,60,62.29,60.62.29,,49.8416988417,0,8,251,0,259,0
,60,60,62.3,60.62.30,,46.764084507,0,13,555,0,568,3
,60,60,62.31,60.62.31,,49.9185282523,1,20,740,0,761,1
,60,60,62.32,60.62.32,,49.3440860215,0,7,179,0,186,1
,60,60,62.33,60.62.33,,49.5342465753,0,23,926,0,949,0
,60,60,62.34,60.62.34,,49.9814814815,0,10,422,0,432,0
,60,60,62.35,60.62.35,,46.9750328515,0,23,738,0,761,1
,60,60,62.36,60.62.36,,52.9746376812,0,14,262,0,276,0
,60,60,62.37,60.62.37,,51.0445859873,0,8,149,0,157,0
,60,60,62.38,60.62.38,,48.2831661093,0,22,875,0,897,3
,61,61,60.14,61.60.14,,47.1605113636,0,11,693,0,704,0
,61,61,60.15,61.60.15,,46.4631268437,0,1,338,0,339,0
,61,61,60.4,61.60.40,,48.078099839,0,25,1217,0,1242,1
,61,61,60.41,61.60.41,,49.7403258656,0,9,973,0,982,1
,61,61,60.42,61.60.42,,48.9917287014,1,26,1182,0,1209,1
,61,61,60.61,61.60.61,,49.0744466801,0,14,980,0,994,1
,61,61,61.22,61.61.22,,43.3872976339,0,16,787,0,803,3
,61,61,61.23,61.61.23,,48.8619909502,1,18,865,0,884,3
,61,61,61.24,61.61.24,,49.8154392192,0,20,1107,0,1127,0
,61,61,61.25,61.61.25,,47.0929909785,1,20,1420,0,1441,2
,61,61,61.26,61.61.26,,48.0298826041,0,20,917,0,937,1
,61,61,70.01,61.70.01,,47.2893823734,1,19,1421,0,1441,2
,61,61,70.02,61.70.02,,46.2303240741,0,17,847,0,864,2
,61,61,70.03,61.70.03,,45.9208443272,0,14,1123,0,1137,1
,61,61,70.04,61.70.04,,46.60657277,0,13,1052,0,1065,2
,61,61,70.05,61.70.05,,46.5918106206,0,16,1547,0,1563,0
,61,61,70.07,61.70.07,,45.8001453488,0,13,1363,0,1376,0
,61,61,70.08,61.70.08,,47.4504918033,0,22,1503,0,1525,1
,61,61,70.09,61.70.09,,46.868332208,0,20,1461,0,1481,2
,61,61,70.1,61.70.10,,45.9467084639,0,18,1577,0,1595,2
,61,61,70.11,61.70.11,,47.430449827,0,30,1415,0,1445,1
,61,61,70.12,61.70.12,,47.3357958361,0,28,1461,0,1489,1
,61,61,70.13,61.70.13,,47.9196261682,0,16,1054,0,1070,0
,61,61,70.14,61.70.14,,46.3662060302,0,14,1578,0,1592,2
,61,61,70.15,61.70.15,,46.7200566974,0,15,1396,0,1411,3
,61,61,70.16,61.70.16,,45.1831775701,0,10,1595,0,1605,2
,61,61,70.17,61.70.17,,46.1985815603,0,8,979,0,987,1
,61,61,70.18,61.70.18,,45.0679546969,0,18,1483,0,1501,1
,61,61,70.19,61.70.19,,45.7286432161,0,17,1575,0,1592,1
,61,61,70.2,61.70.20,,45.6572847682,0,17,1191,0,1208,1
,61,61,70.21,61.70.21,,44.00402955,1,6,1482,0,1489,0
,61,61,70.22,61.70.22,,44.6498905908,0,4,453,0,457,0
,61,61,70.23,61.70.23,,46.879219805,0,23,1310,0,1333,1
,61,61,70.24,61.70.24,,46.4987190436,0,13,1158,0,1171,1
,61,61,70.25,61.70.25,,45.8475073314,0,4,337,0,341,1
,61,61,70.26,61.70.26,,44.1389121339,0,10,1185,0,1195,0
,61,61,70.27,61.70.27,,47.3307223673,0,12,1137,0,1149,2
,61,61,70.28,61.70.28,,46.1473820297,1,16,1530,0,1547,1
,61,61,70.29,61.70.29,,46.8736383442,0,23,1354,0,1377,0
,61,61,70.3,61.70.30,,47.2867025365,0,24,1277,0,1301,0
,61,61,70.31,61.70.31,,47.011829653,0,17,1251,0,1268,0
,61,61,70.33,61.70.33,,46.1564396494,1,11,1471,0,1483,0
,61,61,70.34,61.70.34,,45.4441110278,0,16,1317,0,1333,1
,62,62,63.01,62.63.01,,47.8534979424,0,25,1190,0,1215,1
,62,62,63.02,62.63.02,,47.5030376671,0,15,808,0,823,0
,62,62,63.03,62.63.03,,48.8563573883,0,36,1419,0,1455,2
,62,62,63.04,62.63.04,,48.3672413793,0,18,562,0,580,0
,62,62,63.06,62.63.06,,47.4677033493,0,20,816,0,836,0
,62,62,63.07,62.63.07,,49.0480167015,0,17,941,0,958,0
,62,62,63.08,62.63.08,,48.145811789,0,19,948,0,967,3
,62,62,63.1,62.63.10,,48.1647058824,0,21,574,0,595,1
,62,62,63.11,62.63.11,,49.1112372304,0,11,870,0,881,0
,62,62,63.12,62.63.12,,48.635235732,0,25,1184,0,1209,1
,62,62,63.13,62.63.13,,47.8783610755,0,25,756,0,781,0
,62,62,63.14,62.63.14,,47.796812749,0,27,977,0,1004,0
,62,62,63.15,62.63.15,,48.0657718121,0,12,733,0,745,1
,62,62,63.16,62.63.16,,47.4117032393,0,15,942,0,957,0
,62,62,63.17,62.63.17,,47.9398797595,0,25,973,0,998,1
,62,62,63.18,62.63.18,,50.9962121212,0,24,768,0,792,1
,62,62,63.2,62.63.20,,47.6229508197,0,19,957,0,976,0
,62,62,63.21,62.63.21,,47.1289198606,0,10,851,0,861,1
,62,62,63.23,62.63.23,,50.2762951334,0,17,620,0,637,0
,62,62,63.24,62.63.24,,48.19921875,0,11,501,0,512,0
,62,62,65.01,62.65.01,,48.5210896309,0,19,1119,0,1138,0
,62,62,65.02,62.65.02,,48.9484451718,0,24,1198,0,1222,1
,62,62,65.03,62.65.03,,51.1556503198,1,16,452,0,469,0
,62,62,65.04,62.65.04,,47.5596153846,0,17,1023,0,1040,0
,62,62,65.05,62.65.05,,45.0089928058,0,9,547,0,556,1
,62,62,65.06,62.65.06,,49.5821205821,0,17,464,0,481,0
,62,62,65.07,62.65.07,,50.8965517241,1,17,678,0,696,0
,62,62,65.08,62.65.08,,48.1996557659,0,20,561,0,581,0
,62,62,65.09,62.65.09,,49.6638095238,0,27,1023,0,1050,1
,62,62,65.1,62.65.10,,46.5355191257,0,27,888,0,915,0
,62,62,65.11,62.65.11,,50.4126074499,0,28,670,0,698,0
,62,62,65.12,62.65.12,,48.786188579,0,12,741,0,753,0
,62,62,65.13,62.65.13,,48.3832199546,0,29,1294,0,1323,1
,62,62,65.14,62.65.14,,47.8191881919,0,11,802,0,813,1
,62,62,65.15,62.65.15,,48.9076923077,0,20,565,0,585,0
,62,62,65.16,62.65.16,,48.2761394102,0,10,363,0,373,0
,62,62,65.17,62.65.17,,47.7180124224,0,16,789,0,805,1
,62,62,65.18,62.65.18,,49.2489270386,0,23,909,0,932,1
,62,62,65.19,62.65.19,,48.1022727273,0,26,854,0,880,0
,62,62,65.2,62.65.20,,49.4893617021,0,19,498,0,517,1
,62,62,65.21,62.65.21,,48.7612179487,0,40,1208,0,1248,1
,62,62,65.22,62.65.22,,46.1116427432,0,10,617,0,627,0
,62,62,65.23,62.65.23,,49.2765072765,0,13,468,0,481,0
,62,62,65.24,62.65.24,,46.5393258427,0,14,253,0,267,0
,62,62,65.25,62.65.25,,49.2933333333,1,33,1016,0,1050,2
,62,62,65.26,62.65.26,,49.272810219,0,20,1076,0,1096,1
,62,62,65.27,62.65.27,,48.1887179487,0,23,952,0,975,1
,62,62,65.28,62.65.28,,48.976070529,0,22,772,0,794,0
,62,62,65.29,62.65.29,,48.1269633508,0,20,744,0,764,2
,62,62,65.3,62.65.30,,49.6458684654,0,35,1151,0,1186,1
,62,62,65.31,62.65.31,,48.5848563969,0,25,741,0,766,1
,62,62,65.32,62.65.32,,47.1356184799,0,24,1318,0,1342,1
,62,62,65.33,62.65.33,,47.3065405831,0,25,1244,0,1269,3
,62,62,65.34,62.65.34,,47.084548105,0,20,1009,0,1029,0
,62,62,65.35,62.65.35,,48.7539568345,1,36,1353,0,1390,1
,62,62,65.36,62.65.36,,47.396577381,0,28,1316,0,1344,1
,62,62,65.37,62.65.37,,47.9523809524,0,7,581,0,588,0
,62,62,65.38,62.65.38,,47.9854227405,0,10,676,0,686,0
,62,62,65.39,62.65.39,,46.4673629243,0,6,377,0,383,0
,63,63,63.05,63.63.05,,46.9729981378,0,19,1055,0,1074,1
,63,63,63.09,63.63.09,,48.3321678322,0,27,1117,0,1144,2
,63,63,63.19,63.63.19,,48.5658627087,0,6,533,0,539,0
,63,63,63.22,63.63.22,,47.9072769953,0,22,830,0,852,2
,63,63,64.01,63.64.01,,48.5661700263,0,18,1123,0,1141,2
,63,63,64.02,63.64.02,,49.8068893528,1,13,944,0,958,1
,63,63,64.03,63.64.03,,50.4351297405,0,25,977,0,1002,1
,63,63,64.04,63.64.04,,49.1583184258,0,17,1101,0,1118,1
,63,63,64.05,63.64.05,,47.5721107927,0,19,1028,0,1047,1
,63,63,64.06,63.64.06,,47.1338100102,0,12,967,0,979,0
,63,63,64.07,63.64.07,,48.3270622287,1,13,1368,0,1382,1
,63,63,64.08,63.64.08,,46.7857627119,0,19,1456,0,1475,0
,63,63,64.09,63.64.09,,45.8844256519,0,14,1405,0,1419,2
,63,63,64.1,63.64.10,,48.3030794165,0,29,1205,0,1234,3
,63,63,64.11,63.64.11,,48.8706030151,0,20,776,0,796,0
,63,63,64.12,63.64.12,,48.3199713672,0,32,1365,0,1397,1
,63,63,64.13,63.64.13,,48.3448275862,0,20,1053,0,1073,1
,63,63,64.14,63.64.14,,47.2252964427,0,23,1242,0,1265,1
,63,63,64.15,63.64.15,,47.7554479419,0,22,1217,0,1239,1
,63,63,64.16,63.64.16,,48.527090301,0,27,1468,0,1495,2
,63,63,64.17,63.64.17,,47.0208333333,0,16,1088,0,1104,0
,63,63,64.18,63.64.18,,47.0689045936,0,12,1120,0,1132,0
,63,63,64.19,63.64.19,,49.5901060071,0,17,549,0,566,0
,63,63,64.2,63.64.20,,46.7798972854,0,21,1342,0,1363,0
,63,63,64.21,63.64.21,,47.7956371986,0,21,850,0,871,0
,63,63,64.22,63.64.22,,49.6347826087,0,13,562,0,575,0
,63,63,64.23,63.64.23,,48.3944603629,1,18,1028,0,1047,1
,63,63,64.24,63.64.24,,45.5970464135,0,12,462,0,474,0
,63,63,64.25,63.64.25,,46.5078347578,0,21,1383,0,1404,3
,63,63,64.26,63.64.26,,47.5446428571,0,15,657,0,672,0
,63,63,64.27,63.64.27,,49.8090452261,0,3,196,0,199,0
,63,63,64.28,63.64.28,,48.1993896236,0,6,977,0,983,0
,63,63,64.29,63.64.29,,47.6025550035,1,17,1391,0,1409,0
,63,63,64.3,63.64.30,,48.1568088033,0,22,705,0,727,0
,63,63,64.31,63.64.31,,45.801843318,0,9,642,0,651,0
,63,63,64.32,63.64.32,,49.5354166667,0,8,472,0,480,1
,63,63,64.33,63.64.33,,49.7708006279,0,17,620,0,637,0
,63,63,64.34,63.64.34,,48.3253205128,1,12,611,0,624,0
,63,63,64.35,63.64.35,,49.1017699115,1,19,658,0,678,0
,63,63,64.36,63.64.36,,45.248832555,0,17,1482,0,1499,1
,63,63,64.37,63.64.37,,48.9845971564,0,24,820,0,844,1
,63,63,64.38,63.64.38,,47.5968028419,0,10,553,0,563,0
,63,63,64.39,63.64.39,,48.5318416523,0,12,569,0,581,1
,63,63,64.4,63.64.40,,49.6267605634,0,13,413,0,426,0
,63,63,64.41,63.64.41,,47.2241054614,0,8,523,0,531,1
,63,63,64.42,63.64.42,,47.6147798742,0,8,628,0,636,0
,63,63,64.43,63.64.43,,47.4516765286,0,12,1002,0,1014,0
,64,64,66.01,64.66.01,,48.8801042572,0,19,1132,0,1151,2
,64,64,66.02,64.66.02,,47.4053254438,0,9,1005,0,1014,1
