shape,common_id,common_name,Total Voter Turnout (#),Total Voter Turnout (%),Number of Precincts with Invalid Ballots from 0-1%,Number of Precincts with Invalid Ballots from 1-3%,Number of Precincts with Invalid Ballots from 3-5%,Number of Precincts with Invalid Ballots > 5%,Invalid Ballots (%),Precincts with More Ballots Than Votes (#),Precincts with More Ballots Than Votes (%),More Ballots Than Votes (Average),More Ballots Than Votes (#),Precincts with More Votes than Ballots (#),Precincts with More Votes than Ballots (%),More Votes than Ballots (Average),More Votes than Ballots (#),Average votes per minute (08:00-12:00),Average votes per minute (12:00-17:00),Average votes per minute (17:00-20:00),Number of Precincts with votes per minute > 2 (08:00-12:00),Number of Precincts with votes per minute > 2 (12:00-17:00),Number of Precincts with votes per minute > 2 (17:00-20:00),Number of Precincts with votes per minute > 2,Precincts Reported (#),Precincts Reported (%),United National Movement,Industrialists - Our Homeland,Free Democrats,Georgian Dream,Initiative Group
Precinct,10.80,22.10.80,325,26.36,,,,,2.11,,,,0,,,,0,0.53,0.54,0.24,,,,,,,32.31,0.0,0.0,67.69,0.0
Precinct,10.81,22.10.81,348,26.46,,,,,1.97,,,,0,,,,0,0.54,0.61,0.24,,,,,,,30.17,0.0,0.0,69.83,0.0
Precinct,10.82,22.10.82,333,28.46,,,,,2.92,,,,0,,,,0,0.43,0.66,0.24,,,,,,,27.33,0.0,0.0,72.67,0.0
Precinct,10.83,22.10.83,272,21.73,,,,,1.09,,,,0,,,,0,0.45,0.45,0.18,,,,,,,21.69,0.0,0.0,78.31,0.0
Precinct,10.84,22.10.84,385,29.06,,,,,2.78,,,,1,,,,0,0.6,0.62,0.36,,,,,,,37.66,0.0,0.0,62.08,0.0
Precinct,10.85,22.10.85,321,24.67,,,,,2.13,,,,0,,,,0,0.43,0.62,0.22,,,,,,,26.48,0.0,0.0,73.52,0.0
Precinct,10.86,22.10.86,435,32.2,,,,,3.76,,,,0,,,,0,0.57,0.74,0.51,,,,,,,28.28,0.0,0.0,71.72,0.0
Precinct,10.87,22.10.87,428,32.08,,,,,3.6,,,,0,,,,0,0.62,0.7,0.48,,,,,,,22.9,0.0,0.0,77.1,0.0
Precinct,10.88,22.10.88,429,29.05,,,,,3.16,,,,0,,,,0,0.41,0.83,0.53,,,,,,,27.74,0.0,0.0,72.26,0.0
Precinct,10.89,22.10.89,368,27.32,,,,,1.6,,,,0,,,,0,0.53,0.55,0.44,,,,,,,37.23,0.0,0.0,62.77,0.0
Precinct,10.90,22.10.90,335,30.51,,,,,1.76,,,,0,,,,0,0.56,0.55,0.23,,,,,,,22.39,0.0,0.0,77.61,0.0
Precinct,10.91,22.10.91,411,31.93,,,,,2.61,,,,0,,,,0,0.57,0.62,0.55,,,,,,,24.33,0.0,0.0,75.67,0.0
Precinct,10.92,22.10.92,311,25.81,,,,,4.01,,,,0,,,,1,0.48,0.56,0.24,,,,,,,25.72,0.0,0.0,74.6,0.0
Precinct,10.93,22.10.93,358,28.76,,,,,1.65,,,,0,,,,0,0.43,0.61,0.43,,,,,,,21.51,0.0,0.0,78.49,0.0
Precinct,10.94,22.10.94,386,32.17,,,,,1.78,,,,0,,,,0,0.56,0.59,0.46,,,,,,,28.24,0.0,0.0,71.76,0.0
Precinct,10.95,22.10.95,397,29.96,,,,,2.46,,,,0,,,,0,0.55,0.66,0.42,,,,,,,19.65,0.0,0.0,80.35,0.0
Precinct,10.96,22.10.96,433,40.02,,,,,2.48,,,,0,,,,0,0.7,0.62,0.51,,,,,,,30.25,0.0,0.0,69.75,0.0
Precinct,10.97,22.10.97,346,23.25,,,,,3.62,,,,0,,,,0,0.44,0.66,0.31,,,,,,,38.44,0.0,0.0,61.56,0.0
Precinct,10.98,22.10.98,410,28.33,,,,,1.44,,,,0,,,,0,0.75,0.62,0.27,,,,,,,28.05,0.0,0.0,71.95,0.0
Precinct,10.99,22.10.99,434,29.81,,,,,2.25,,,,0,,,,0,0.61,0.74,0.41,,,,,,,26.04,0.0,0.0,73.96,0.0
Precinct,11.01,23.11.01,221,31.75,,,,,3.07,,,,0,,,,0,0.26,0.37,0.3,,,,,,,30.32,0.0,0.0,69.68,0.0
Precinct,11.02,23.11.02,506,42.03,,,,,4.17,,,,0,,,,0,0.72,0.88,0.51,,,,,,,20.16,0.0,0.0,79.84,0.0
Precinct,11.03,23.11.03,411,37.16,,,,,2.38,,,,0,,,,0,0.62,0.67,0.4,,,,,,,18.49,0.0,0.0,81.51,0.0
Precinct,11.04,23.11.04,299,36.15,,,,,2.92,,,,0,,,,0,0.4,0.42,0.48,,,,,,,17.06,0.0,0.0,82.94,0.0
Precinct,11.05,23.11.05,246,35.76,,,,,4.28,,,,0,,,,0,0.42,0.36,0.27,,,,,,,17.89,0.0,0.0,82.11,0.0
Precinct,11.06,23.11.06,431,31.51,,,,,2.93,,,,0,,,,0,0.46,0.84,0.44,,,,,,,27.84,0.0,0.0,72.16,0.0
Precinct,11.07,23.11.07,259,28.46,,,,,1.52,,,,0,,,,0,0.39,0.42,0.24,,,,,,,33.59,0.0,0.0,66.41,0.0
Precinct,11.08,23.11.08,342,28.6,,,,,2.84,,,,0,,,,0,0.35,0.62,0.46,,,,,,,23.39,0.0,0.0,76.61,0.0
Precinct,11.09,23.11.09,363,37.0,,,,,2.16,,,,3,,,,0,0.5,0.51,0.56,,,,,,,23.69,0.0,0.0,75.48,0.0
Precinct,11.10,23.11.10,357,34.43,,,,,2.19,,,,0,,,,0,0.4,0.67,0.37,,,,,,,40.06,0.0,0.0,59.94,0.0
Precinct,11.11,23.11.11,284,33.45,,,,,2.07,,,,0,,,,0,0.39,0.52,0.22,,,,,,,20.77,0.0,0.0,79.23,0.0
Precinct,11.12,23.11.12,135,48.56,,,,,1.46,,,,0,,,,0,0.27,0.18,0.09,,,,,,,30.37,0.0,0.0,69.63,0.0
Precinct,11.13,23.11.13,242,62.69,,,,,0.0,,,,0,,,,0,0.38,0.38,0.19,,,,,,,23.55,0.0,0.0,76.45,0.0
Precinct,11.14,23.11.14,421,32.66,,,,,2.09,,,,1,,,,0,0.51,0.62,0.67,,,,,,,23.04,0.0,0.0,76.72,0.0
Precinct,11.15,23.11.15,364,39.14,,,,,1.36,,,,0,,,,1,0.43,0.67,0.37,,,,,,,11.26,0.0,0.0,89.01,0.0
Precinct,11.16,23.11.16,659,47.24,,,,,1.64,,,,0,,,,0,1.01,0.98,0.74,,,,,,,6.83,0.0,0.0,93.17,0.0
Precinct,11.17,23.11.17,210,36.02,,,,,1.41,,,,0,,,,0,0.35,0.28,0.26,,,,,,,26.67,0.0,0.0,73.33,0.0
Precinct,11.18,23.11.18,237,30.86,,,,,2.47,,,,0,,,,1,0.3,0.46,0.18,,,,,,,26.16,0.0,0.0,74.26,0.0
Precinct,11.19,23.11.19,333,36.71,,,,,1.48,,,,0,,,,0,0.45,0.49,0.46,,,,,,,33.03,0.0,0.0,66.97,0.0
Precinct,11.20,23.11.20,542,46.4,,,,,2.87,,,,0,,,,0,0.67,0.82,0.85,,,,,,,24.72,0.0,0.0,75.28,0.0
Precinct,11.21,23.11.21,347,41.81,,,,,2.25,,,,0,,,,0,0.45,0.48,0.57,,,,,,,28.24,0.0,0.0,71.76,0.0
Precinct,11.22,23.11.22,36,48.65,,,,,5.26,,,,0,,,,0,0.05,0.07,0.03,,,,,,,30.56,0.0,0.0,69.44,0.0
Precinct,11.23,23.11.23,59,59.6,,,,,4.84,,,,0,,,,0,0.1,0.12,0.02,,,,,,,6.78,0.0,0.0,93.22,0.0
Precinct,11.24,23.11.24,340,40.48,,,,,2.58,,,,0,,,,0,0.54,0.48,0.43,,,,,,,29.12,0.0,0.0,70.88,0.0
Precinct,11.25,23.11.25,226,28.21,,,,,2.59,,,,0,,,,0,0.33,0.41,0.18,,,,,,,29.2,0.0,0.0,70.8,0.0
Precinct,11.26,23.11.26,428,39.41,,,,,0.93,,,,0,,,,0,0.74,0.49,0.59,,,,,,,19.16,0.0,0.0,80.84,0.0
Precinct,11.27,23.11.27,240,45.54,,,,,1.64,,,,0,,,,0,0.35,0.38,0.24,,,,,,,27.08,0.0,0.0,72.92,0.0
Precinct,11.28,23.11.28,428,56.09,,,,,2.73,,,,0,,,,0,0.67,0.65,0.47,,,,,,,15.89,0.0,0.0,84.11,0.0
Precinct,11.29,23.11.29,422,55.09,,,,,2.54,,,,2,,,,0,0.5,0.56,0.81,,,,,,,22.04,0.0,0.0,77.49,0.0
Precinct,11.30,23.11.30,538,42.16,,,,,2.18,,,,0,,,,0,0.75,0.82,0.68,,,,,,,15.61,0.0,0.0,84.39,0.0
Precinct,11.31,23.11.31,495,37.93,,,,,1.39,,,,0,,,,0,0.61,0.76,0.71,,,,,,,14.34,0.0,0.0,85.66,0.0
Precinct,11.32,23.11.32,224,68.29,,,,,0.89,,,,0,,,,0,0.38,0.39,0.11,,,,,,,15.63,0.0,0.0,84.38,0.0
Precinct,11.33,23.11.33,376,40.26,,,,,2.34,,,,0,,,,0,0.51,0.68,0.33,,,,,,,18.88,0.0,0.0,81.12,0.0
Precinct,11.34,23.11.34,479,39.13,,,,,0.83,,,,2,,,,0,0.51,0.8,0.68,,,,,,,25.05,0.0,0.0,74.53,0.0
Precinct,11.35,23.11.35,369,73.8,,,,,2.64,,,,0,,,,0,0.5,0.64,0.38,,,,,,,16.26,0.0,0.0,83.74,0.0
Precinct,11.36,23.11.36,232,56.04,,,,,2.11,,,,0,,,,0,0.4,0.34,0.21,,,,,,,15.52,0.0,0.0,84.48,0.0
Precinct,11.37,23.11.37,261,45.95,,,,,2.25,,,,0,,,,0,0.21,0.53,0.32,,,,,,,4.21,0.0,0.0,95.79,0.0
Precinct,11.38,23.11.38,177,17.07,,,,,5.35,,,,0,,,,0,0.35,0.22,0.21,,,,,,,11.86,0.0,0.0,88.14,0.0
Precinct,11.39,23.11.39,328,25.0,,,,,1.2,,,,0,,,,0,0.61,0.54,0.13,,,,,,,17.68,0.0,0.0,82.32,0.0
Precinct,11.40,23.11.40,263,29.06,,,,,1.13,,,,0,,,,0,0.56,0.33,0.18,,,,,,,12.55,0.0,0.0,87.45,0.0
Precinct,11.41,23.11.41,221,22.23,,,,,0.0,,,,3,,,,0,0.54,0.26,0.08,,,,,,,13.12,0.0,0.0,85.52,0.0
Precinct,11.42,23.11.42,355,25.27,,,,,1.93,,,,4,,,,0,0.66,0.54,0.23,,,,,,,6.2,0.0,0.0,92.68,0.0
Precinct,11.43,23.11.43,230,21.8,,,,,2.13,,,,0,,,,0,0.71,0.19,0.04,,,,,,,8.7,0.0,0.0,91.3,0.0
Precinct,11.44,23.11.44,276,21.77,,,,,8.0,,,,0,,,,0,0.54,0.36,0.35,,,,,,,16.67,0.0,0.0,83.33,0.0
Precinct,11.45,23.11.45,248,18.37,,,,,4.25,,,,0,,,,0,0.42,0.37,0.26,,,,,,,27.02,0.0,0.0,72.98,0.0
Precinct,11.46,23.11.46,215,17.12,,,,,5.29,,,,0,,,,0,0.43,0.26,0.26,,,,,,,33.02,0.0,0.0,66.98,0.0
Precinct,11.47,23.11.47,312,22.21,,,,,2.5,,,,0,,,,0,0.66,0.46,0.14,,,,,,,25.0,0.0,0.0,75.0,0.0
Precinct,11.48,23.11.48,376,27.53,,,,,5.29,,,,0,,,,0,0.68,0.56,0.37,,,,,,,28.19,0.0,0.0,71.81,0.0
Precinct,11.49,23.11.49,239,30.33,,,,,3.63,,,,0,,,,0,0.67,0.21,0.14,,,,,,,28.87,0.0,0.0,71.13,0.0
Precinct,11.50,23.11.50,213,20.64,,,,,1.84,,,,0,,,,0,0.4,0.25,0.26,,,,,,,17.84,0.0,0.0,82.16,0.0
Precinct,12.01,24.12.01,554,43.73,,,,,2.12,,,,0,,,,0,0.75,1.0,0.47,,,,,,,25.99,0.0,0.0,74.01,0.0
Precinct,12.02,24.12.02,527,42.26,,,,,2.41,,,,0,,,,0,0.8,0.9,0.43,,,,,,,21.44,0.0,0.0,78.56,0.0
Precinct,12.03,24.12.03,496,45.97,,,,,2.17,,,,0,,,,0,0.76,0.8,0.47,,,,,,,29.03,0.0,0.0,70.97,0.0
Precinct,12.04,24.12.04,597,42.04,,,,,2.77,,,,0,,,,0,0.88,0.97,0.63,,,,,,,29.15,0.0,0.0,70.85,0.0
Precinct,12.05,24.12.05,497,47.29,,,,,2.74,,,,0,,,,0,0.6,0.89,0.56,,,,,,,26.96,0.0,0.0,73.04,0.0
Precinct,12.06,24.12.06,655,48.41,,,,,1.95,,,,0,,,,0,0.84,1.26,0.49,,,,,,,18.17,0.0,0.0,81.83,0.0
Precinct,12.07,24.12.07,526,51.87,,,,,2.77,,,,0,,,,0,0.59,0.94,0.66,,,,,,,19.39,0.0,0.0,80.61,0.0
Precinct,12.08,24.12.08,520,52.21,,,,,1.33,,,,0,,,,0,0.78,0.83,0.5,,,,,,,20.77,0.0,0.0,79.23,0.0
Precinct,12.09,24.12.09,646,50.79,,,,,1.07,,,,0,,,,0,0.91,1.05,0.66,,,,,,,11.46,0.0,0.0,88.54,0.0
Precinct,12.10,24.12.10,661,45.06,,,,,2.07,,,,4,,,,0,1.28,1.05,0.29,,,,,,,28.9,0.0,0.0,70.5,0.0
Precinct,12.11,24.12.11,638,41.86,,,,,2.0,,,,0,,,,0,1.08,0.86,0.74,,,,,,,18.5,0.0,0.0,81.5,0.0
Precinct,12.12,24.12.12,572,63.49,,,,,2.72,,,,1,,,,0,0.86,0.87,0.67,,,,,,,17.83,0.0,0.0,81.99,0.0
Precinct,12.13,24.12.13,244,68.93,,,,,1.21,,,,0,,,,0,0.45,0.37,0.16,,,,,,,25.82,0.0,0.0,74.18,0.0
Precinct,12.14,24.12.14,656,44.35,,,,,1.94,,,,0,,,,0,0.7,1.19,0.8,,,,,,,21.65,0.0,0.0,78.35,0.0
Precinct,12.15,24.12.15,666,46.77,,,,,0.0,,,,0,,,,0,0.7,1.07,0.99,,,,,,,9.01,0.0,0.0,90.99,0.0
Precinct,12.16,24.12.16,718,47.96,,,,,1.64,,,,0,,,,0,0.67,1.38,0.87,,,,,,,17.55,0.0,0.0,82.45,0.0
Precinct,12.17,24.12.17,551,41.34,,,,,0.9,,,,0,,,,0,0.65,1.08,0.42,,,,,,,22.5,0.0,0.0,77.5,0.0
Precinct,12.18,24.12.18,488,45.06,,,,,1.21,,,,0,,,,0,0.41,0.8,0.86,,,,,,,30.94,0.0,0.0,69.06,0.0
Precinct,12.19,24.12.19,603,51.76,,,,,2.43,,,,0,,,,0,0.95,0.9,0.67,,,,,,,21.89,0.0,0.0,78.11,0.0
Precinct,12.20,24.12.20,459,56.95,,,,,1.29,,,,0,,,,0,0.72,0.76,0.36,,,,,,,21.35,0.0,0.0,78.65,0.0
Precinct,12.21,24.12.21,125,49.8,,,,,0.0,,,,0,,,,0,0.26,0.18,0.04,,,,,,,9.6,0.0,0.0,90.4,0.0
Precinct,12.22,24.12.22,505,39.45,,,,,2.13,,,,0,,,,0,0.68,0.81,0.61,,,,,,,26.73,0.0,0.0,73.27,0.0
Precinct,12.23,24.12.23,544,48.61,,,,,1.45,,,,1,,,,0,0.87,0.83,0.53,,,,,,,25.55,0.0,0.0,74.26,0.0
Precinct,12.24,24.12.24,437,55.25,,,,,2.02,,,,0,,,,0,0.5,0.87,0.35,,,,,,,17.85,0.0,0.0,82.15,0.0
Precinct,12.25,24.12.25,562,57.64,,,,,2.43,,,,0,,,,0,0.76,0.86,0.74,,,,,,,10.32,0.0,0.0,89.68,0.0
Precinct,12.26,24.12.26,665,45.74,,,,,0.6,,,,0,,,,0,1.04,1.09,0.51,,,,,,,27.97,0.0,0.0,72.03,0.0
Precinct,12.27,24.12.27,653,44.03,,,,,1.21,,,,0,,,,0,0.8,1.19,0.62,,,,,,,30.32,0.0,0.0,69.68,0.0
Precinct,12.28,24.12.28,634,63.02,,,,,1.4,,,,0,,,,0,0.86,1.04,0.69,,,,,,,23.34,0.0,0.0,76.66,0.0
Precinct,12.29,24.12.29,697,49.64,,,,,1.55,,,,1,,,,0,0.92,1.32,0.52,,,,,,,16.36,0.0,0.0,83.5,0.0
Precinct,12.30,24.12.30,568,53.48,,,,,1.73,,,,0,,,,0,0.89,0.99,0.38,,,,,,,15.85,0.0,0.0,84.15,0.0
Precinct,12.31,24.12.31,603,50.59,,,,,1.95,,,,0,,,,0,0.78,1.02,0.67,,,,,,,17.25,0.0,0.0,82.75,0.0
Precinct,12.32,24.12.32,696,51.52,,,,,1.42,,,,0,,,,0,1.22,1.19,0.31,,,,,,,21.7,0.0,0.0,78.3,0.0
Precinct,12.33,24.12.33,665,48.15,,,,,0.89,,,,1,,,,0,1.09,1.07,0.5,,,,,,,16.99,0.0,0.0,82.86,0.0
Precinct,12.34,24.12.34,486,60.3,,,,,1.02,,,,0,,,,0,0.63,0.78,0.59,,,,,,,55.14,0.0,0.0,44.86,0.0
Precinct,12.35,24.12.35,645,59.89,,,,,2.42,,,,0,,,,0,0.86,1.18,0.56,,,,,,,38.6,0.0,0.0,61.4,0.0
Precinct,12.36,24.12.36,628,49.76,,,,,1.26,,,,0,,,,0,0.95,1.01,0.57,,,,,,,16.72,0.0,0.0,83.28,0.0
Precinct,12.37,24.12.37,411,53.31,,,,,2.14,,,,0,,,,0,0.6,0.71,0.36,,,,,,,19.22,0.0,0.0,80.78,0.0
Precinct,12.38,24.12.38,314,46.8,,,,,2.79,,,,0,,,,0,0.67,0.46,0.13,,,,,,,14.01,0.0,0.0,85.99,0.0
Precinct,12.39,24.12.39,628,51.82,,,,,1.57,,,,4,,,,0,0.83,1.11,0.59,,,,,,,7.64,0.0,0.0,91.72,0.0
Precinct,12.40,24.12.40,321,67.72,,,,,1.83,,,,0,,,,0,0.52,0.52,0.26,,,,,,,16.82,0.0,0.0,83.18,0.0
Precinct,12.41,24.12.41,729,63.23,,,,,0.68,,,,0,,,,0,0.99,1.33,0.54,,,,,,,15.5,0.0,0.0,84.5,0.0
Precinct,12.42,24.12.42,257,58.14,,,,,0.77,,,,0,,,,0,0.55,0.34,0.15,,,,,,,15.18,0.0,0.0,84.82,0.0
Precinct,12.43,24.12.43,693,50.4,,,,,1.7,,,,0,,,,0,1.02,1.2,0.56,,,,,,,14.43,0.0,0.0,85.57,0.0
Precinct,12.44,24.12.44,254,65.13,,,,,1.17,,,,0,,,,0,0.51,0.36,0.15,,,,,,,13.78,0.0,0.0,86.22,0.0
Precinct,12.45,24.12.45,485,54.8,,,,,0.82,,,,0,,,,0,0.65,0.8,0.51,,,,,,,16.7,0.0,0.0,83.3,0.0
Precinct,12.46,24.12.46,504,52.17,,,,,1.75,,,,0,,,,0,0.57,0.82,0.71,,,,,,,33.13,0.0,0.0,66.87,0.0
Precinct,12.47,24.12.47,449,44.68,,,,,2.81,,,,0,,,,0,0.47,0.75,0.68,,,,,,,27.39,0.0,0.0,72.61,0.0
Precinct,12.48,24.12.48,480,50.37,,,,,2.44,,,,0,,,,0,0.61,0.81,0.57,,,,,,,22.71,0.0,0.0,77.29,0.0
Precinct,12.49,24.12.49,520,45.82,,,,,0.95,,,,0,,,,0,0.66,0.81,0.68,,,,,,,23.65,0.0,0.0,76.35,0.0
Precinct,12.50,24.12.50,194,65.99,,,,,2.02,,,,0,,,,0,0.36,0.32,0.09,,,,,,,13.92,0.0,0.0,86.08,0.0
Precinct,12.51,24.12.51,39,59.09,,,,,0.0,,,,0,,,,0,0.06,0.07,0.01,,,,,,,25.64,0.0,0.0,74.36,0.0
Precinct,15.01,26.15.01,527,35.49,,,,,1.68,,,,0,,,,0,0.69,0.74,0.83,,,,,,,30.55,0.0,0.0,69.45,0.0
Precinct,15.02,26.15.02,561,35.6,,,,,1.41,,,,0,,,,0,0.55,0.88,0.96,,,,,,,29.06,0.0,0.0,70.94,0.0
Precinct,15.03,26.15.03,570,41.01,,,,,2.56,,,,0,,,,0,0.78,0.96,0.61,,,,,,,18.07,0.0,0.0,81.93,0.0
Precinct,15.04,26.15.04,403,57.33,,,,,1.95,,,,0,,,,0,0.65,0.65,0.34,,,,,,,26.55,0.0,0.0,73.45,0.0
Precinct,15.05,26.15.05,657,46.4,,,,,3.95,,,,2,,,,0,0.74,1.27,0.69,,,,,,,25.42,0.0,0.0,74.28,0.0
Precinct,15.06,26.15.06,393,36.12,,,,,2.24,,,,0,,,,0,0.43,0.82,0.28,,,,,,,27.99,0.0,0.0,72.01,0.0
Precinct,15.07,26.15.07,424,47.01,,,,,2.08,,,,1,,,,0,0.68,0.74,0.27,,,,,,,26.18,0.0,0.0,73.58,0.0
Precinct,15.08,26.15.08,573,51.62,,,,,3.05,,,,1,,,,0,0.76,1.01,0.58,,,,,,,31.24,0.0,0.0,68.59,0.0
Precinct,15.09,26.15.09,469,61.31,,,,,2.49,,,,0,,,,0,0.54,0.87,0.51,,,,,,,28.36,0.0,0.0,71.64,0.0
Precinct,15.10,26.15.10,553,43.54,,,,,1.25,,,,0,,,,0,0.76,0.88,0.63,,,,,,,24.59,0.0,0.0,75.41,0.0
Precinct,15.11,26.15.11,304,35.27,,,,,1.94,,,,0,,,,0,0.47,0.51,0.25,,,,,,,28.62,0.0,0.0,71.38,0.0
Precinct,15.12,26.15.12,263,48.35,,,,,2.23,,,,1,,,,0,0.35,0.5,0.19,,,,,,,27.76,0.0,0.0,71.86,0.0
Precinct,15.13,26.15.13,451,46.07,,,,,1.96,,,,3,,,,0,0.4,0.97,0.42,,,,,,,11.09,0.0,0.0,88.25,0.0
Precinct,15.14,26.15.14,547,36.08,,,,,1.97,,,,0,,,,0,0.6,0.91,0.78,,,,,,,15.17,0.0,0.0,84.83,0.0
Precinct,15.15,26.15.15,481,38.92,,,,,0.82,,,,0,,,,0,0.41,1.02,0.44,,,,,,,19.13,0.0,0.0,80.87,0.0
Precinct,15.16,26.15.16,579,38.94,,,,,1.53,,,,1,,,,0,0.67,0.97,0.75,,,,,,,20.03,0.0,0.0,79.79,0.0
Precinct,15.17,26.15.17,374,49.41,,,,,1.32,,,,0,,,,0,0.38,0.73,0.38,,,,,,,21.93,0.0,0.0,78.07,0.0
Precinct,15.18,26.15.18,471,27.61,,,,,2.08,,,,0,,,,0,0.65,0.91,0.29,,,,,,,21.44,0.0,0.0,78.56,0.0
Precinct,15.19,26.15.19,476,37.42,,,,,1.86,,,,0,,,,0,0.55,1.0,0.3,,,,,,,15.97,0.0,0.0,84.03,0.0
Precinct,15.20,26.15.20,534,32.13,,,,,3.44,,,,2,,,,0,0.85,0.95,0.35,,,,,,,26.22,0.0,0.0,73.41,0.0
Precinct,15.21,26.15.21,454,32.71,,,,,3.81,,,,0,,,,0,0.8,0.73,0.34,,,,,,,19.38,0.0,0.0,80.62,0.0
Precinct,15.22,26.15.22,506,37.04,,,,,1.56,,,,7,,,,0,0.57,1.1,0.26,,,,,,,19.76,0.0,0.0,78.85,0.0
Precinct,15.23,26.15.23,156,36.28,,,,,0.64,,,,0,,,,0,0.2,0.25,0.19,,,,,,,33.97,0.0,0.0,66.03,0.0
Precinct,15.24,26.15.24,456,52.41,,,,,0.65,,,,0,,,,0,0.66,0.78,0.37,,,,,,,10.09,0.0,0.0,89.91,0.0
Precinct,15.25,26.15.25,715,46.16,,,,,0.83,,,,0,,,,0,0.96,1.18,0.76,,,,,,,15.38,0.0,0.0,84.62,0.0
Precinct,15.26,26.15.26,554,39.35,,,,,1.25,,,,0,,,,0,0.68,0.93,0.66,,,,,,,13.0,0.0,0.0,87.0,0.0
Precinct,15.27,26.15.27,367,44.11,,,,,3.17,,,,1,,,,0,0.53,0.6,0.4,,,,,,,20.16,0.0,0.0,79.56,0.0
Precinct,15.28,26.15.28,406,52.86,,,,,1.93,,,,0,,,,0,0.61,0.64,0.41,,,,,,,35.22,0.0,0.0,64.78,0.0
Precinct,15.29,26.15.29,570,46.57,,,,,1.72,,,,0,,,,0,0.68,0.85,0.9,,,,,,,22.46,0.0,0.0,77.54,0.0
Precinct,15.30,26.15.30,474,34.85,,,,,2.27,,,,0,,,,0,0.76,0.67,0.57,,,,,,,23.84,0.0,0.0,76.16,0.0
Precinct,15.31,26.15.31,220,50.0,,,,,1.35,,,,0,,,,0,0.25,0.4,0.24,,,,,,,39.09,0.0,0.0,60.91,0.0
Precinct,15.32,26.15.32,416,55.25,,,,,1.89,,,,2,,,,0,0.55,0.68,0.48,,,,,,,32.21,0.0,0.0,67.31,0.0
Precinct,15.33,26.15.33,259,50.1,,,,,3.0,,,,0,,,,0,0.28,0.51,0.25,,,,,,,18.53,0.0,0.0,81.47,0.0
Precinct,15.34,26.15.34,322,43.81,,,,,0.92,,,,0,,,,0,0.48,0.47,0.38,,,,,,,22.67,0.0,0.0,77.33,0.0
Precinct,15.35,26.15.35,277,31.23,,,,,2.81,,,,0,,,,0,0.18,0.7,0.17,,,,,,,23.1,0.0,0.0,76.9,0.0
Precinct,15.36,26.15.36,281,44.96,,,,,1.75,,,,0,,,,0,0.36,0.53,0.22,,,,,,,19.57,0.0,0.0,80.43,0.0
Precinct,15.37,26.15.37,209,53.32,,,,,3.24,,,,0,,,,0,0.35,0.27,0.28,,,,,,,29.67,0.0,0.0,70.33,0.0
Precinct,16.06,26.16.06,440,62.23,,,,,0.45,,,,0,,,,0,0.73,0.63,0.43,,,,,,,43.64,0.0,0.0,56.36,0.0
Precinct,16.07,26.16.07,364,55.32,,,,,1.09,,,,0,,,,0,0.57,0.57,0.33,,,,,,,10.71,0.0,0.0,89.29,0.0
Precinct,16.08,26.16.08,636,43.06,,,,,2.75,,,,0,,,,0,0.75,1.15,0.72,,,,,,,33.65,0.0,0.0,66.35,0.0
Precinct,16.09,26.16.09,672,43.98,,,,,0.44,,,,0,,,,0,1.0,0.95,0.83,,,,,,,20.09,0.0,0.0,79.91,0.0
Precinct,16.10,26.16.10,543,43.16,,,,,1.81,,,,0,,,,0,0.78,0.78,0.73,,,,,,,29.28,0.0,0.0,70.72,0.0
Precinct,16.11,26.16.11,174,66.67,,,,,2.79,,,,0,,,,0,0.1,0.42,0.16,,,,,,,10.92,0.0,0.0,89.08,0.0
Precinct,16.12,26.16.12,197,54.72,,,,,1.0,,,,0,,,,0,0.28,0.36,0.13,,,,,,,9.64,0.0,0.0,90.36,0.0
Precinct,16.13,26.16.13,163,56.4,,,,,1.81,,,,0,,,,0,0.2,0.3,0.16,,,,,,,23.93,0.0,0.0,76.07,0.0
Precinct,16.14,26.16.14,456,59.53,,,,,0.44,,,,0,,,,0,0.5,0.76,0.62,,,,,,,36.84,0.0,0.0,63.16,0.0
Precinct,16.15,26.16.15,265,65.76,,,,,3.28,,,,0,,,,0,0.15,0.69,0.17,,,,,,,33.58,0.0,0.0,66.42,0.0
Precinct,16.16,26.16.16,225,56.96,,,,,0.0,,,,0,,,,0,0.35,0.39,0.12,,,,,,,11.56,0.0,0.0,88.44,0.0
Precinct,16.17,26.16.17,299,64.86,,,,,0.66,,,,0,,,,0,0.17,0.66,0.35,,,,,,,30.43,0.0,0.0,69.57,0.0
Precinct,16.18,26.16.18,446,57.55,,,,,2.83,,,,0,,,,0,0.64,0.76,0.43,,,,,,,37.0,0.0,0.0,63.0,0.0
Precinct,16.19,26.16.19,730,49.42,,,,,1.22,,,,3,,,,0,0.75,1.23,1.06,,,,,,,23.29,0.0,0.0,76.3,0.0
Precinct,16.20,26.16.20,583,52.76,,,,,2.02,,,,0,,,,0,0.6,1.08,0.71,,,,,,,26.24,0.0,0.0,73.76,0.0
Precinct,16.30,26.16.30,577,52.26,,,,,1.37,,,,0,,,,0,0.83,0.95,0.56,,,,,,,38.3,0.0,0.0,61.7,0.0
Precinct,16.01,27.16.01,726,53.9,,,,,3.33,,,,0,,,,0,1.1,1.26,0.61,,,,,,,25.48,0.0,0.0,74.52,0.0
