shape,common_id,common_name,Average age of registered voters,Numbers of voters over 99 years old,Number of voters between 85 and 99 years old,Total Voters,Number of potential voter duplications
Precinct,54.03,55.54.03,48.33,0,22,1146,2
Precinct,54.04,55.54.04,46.52,0,21,1356,1
Precinct,54.05,55.54.05,47.87,0,22,1293,2
Precinct,54.06,55.54.06,47.4,1,14,1321,1
Precinct,54.07,55.54.07,47.85,0,37,1427,3
Precinct,54.08,55.54.08,47.16,0,27,1391,1
Precinct,54.09,55.54.09,47.58,0,17,1159,1
Precinct,54.10,55.54.10,48.0,0,20,1372,1
Precinct,54.11,55.54.11,46.82,0,15,1336,1
Precinct,54.12,55.54.12,47.61,1,15,875,2
Precinct,54.13,55.54.13,48.44,0,26,1088,0
Precinct,54.14,55.54.14,46.43,0,9,1281,0
Precinct,54.15,55.54.15,46.35,0,5,828,1
Precinct,54.16,55.54.16,47.81,0,16,721,1
Precinct,54.17,55.54.17,47.78,0,7,500,1
Precinct,54.18,55.54.18,47.8,0,18,1017,2
Precinct,54.19,55.54.19,50.03,0,8,422,0
Precinct,54.20,55.54.20,48.2,0,18,693,0
Precinct,54.21,55.54.21,49.02,0,24,949,0
Precinct,54.22,55.54.22,47.38,0,18,1115,0
Precinct,54.23,55.54.23,45.74,0,14,958,0
Precinct,54.24,55.54.24,49.71,0,16,591,0
Precinct,54.25,55.54.25,48.23,0,34,1290,0
Precinct,54.26,55.54.26,49.34,0,22,1048,0
Precinct,54.27,55.54.27,48.73,0,21,964,1
Precinct,54.28,55.54.28,48.38,1,35,1339,3
Precinct,54.29,55.54.29,49.17,0,23,909,0
Precinct,54.30,55.54.30,49.28,0,24,771,1
Precinct,54.31,55.54.31,50.14,0,11,373,0
Precinct,54.32,55.54.32,52.27,0,11,144,0
Precinct,54.33,55.54.33,44.63,0,10,425,1
Precinct,54.34,55.54.34,49.62,0,16,881,4
Precinct,54.35,55.54.35,47.32,0,24,1099,1
Precinct,54.36,55.54.36,49.91,0,9,483,0
Precinct,54.37,55.54.37,50.31,0,14,404,0
Precinct,54.38,55.54.38,48.95,0,7,220,0
Precinct,54.39,55.54.39,48.14,1,17,1176,2
Precinct,54.40,55.54.40,47.34,0,17,1126,2
Precinct,54.41,55.54.41,47.98,0,24,1467,1
Precinct,54.42,55.54.42,46.41,0,18,1395,2
Precinct,54.43,55.54.43,47.03,0,15,944,1
Precinct,54.44,55.54.44,48.03,0,20,1129,1
Precinct,54.45,55.54.45,46.8,0,8,804,0
Precinct,54.46,55.54.46,48.71,0,19,873,4
Precinct,54.47,55.54.47,49.06,0,11,467,1
Precinct,54.48,55.54.48,47.34,0,15,950,1
Precinct,54.49,55.54.49,47.08,0,9,485,0
Precinct,54.50,55.54.50,47.6,0,14,855,1
Precinct,56.01,56.56.01,46.29,0,24,1198,1
Precinct,56.02,56.56.02,46.08,0,9,1007,1
Precinct,56.03,56.56.03,45.57,0,10,995,1
Precinct,56.04,56.56.04,48.3,0,16,985,1
Precinct,56.05,56.56.05,48.86,0,23,841,1
Precinct,56.06,56.56.06,44.26,0,6,859,3
Precinct,56.07,56.56.07,47.14,0,22,1293,2
Precinct,56.08,56.56.08,46.47,0,18,931,2
Precinct,56.09,56.56.09,45.59,1,18,1274,1
Precinct,56.10,56.56.10,45.75,0,8,940,2
Precinct,56.11,56.56.11,46.35,0,2,254,0
Precinct,56.12,56.56.12,46.15,0,2,251,0
Precinct,56.13,56.56.13,47.29,0,5,190,0
Precinct,56.14,56.56.14,49.67,0,10,501,1
Precinct,56.15,56.56.15,50.17,1,46,1406,5
Precinct,56.16,56.56.16,47.45,0,12,977,6
Precinct,56.17,56.56.17,50.19,0,8,433,4
Precinct,56.18,56.56.18,49.81,0,18,504,1
Precinct,56.19,56.56.19,50.54,0,22,683,2
Precinct,56.20,56.56.20,48.03,0,19,563,0
Precinct,56.21,56.56.21,51.03,0,32,920,1
Precinct,56.22,56.56.22,50.59,0,50,1211,0
Precinct,56.23,56.56.23,48.9,0,31,1416,4
Precinct,56.24,56.56.24,53.42,0,13,419,0
Precinct,56.25,56.56.25,50.5,0,24,677,1
Precinct,56.26,56.56.26,51.03,0,12,376,0
Precinct,56.27,56.56.27,49.24,0,28,1080,1
Precinct,56.28,56.56.28,51.19,0,14,527,2
Precinct,56.29,56.56.29,48.37,0,32,1295,1
Precinct,56.30,56.56.30,51.17,0,10,422,0
Precinct,56.31,56.56.31,50.28,0,27,1023,0
Precinct,56.32,56.56.32,48.3,0,31,1073,1
Precinct,56.33,56.56.33,48.37,0,22,967,0
Precinct,56.34,56.56.34,50.32,0,16,663,0
Precinct,56.35,56.56.35,50.77,0,30,1303,0
Precinct,56.36,56.56.36,48.47,0,10,472,0
Precinct,56.37,56.56.37,47.95,0,13,624,0
Precinct,56.38,56.56.38,50.47,0,24,627,1
Precinct,56.39,56.56.39,50.04,0,19,529,1
Precinct,56.40,56.56.40,50.39,0,21,894,1
Precinct,56.41,56.56.41,48.59,0,33,1120,3
Precinct,56.42,56.56.42,46.56,0,10,461,1
Precinct,56.43,56.56.43,47.38,0,20,1015,2
Precinct,56.44,56.56.44,51.35,0,22,575,1
Precinct,56.45,56.56.45,49.08,0,10,369,0
Precinct,56.46,56.56.46,45.66,1,18,822,2
Precinct,56.47,56.56.47,46.64,0,13,960,1
Precinct,56.48,56.56.48,45.1,0,6,582,1
Precinct,56.49,56.56.49,48.46,0,27,764,1
Precinct,56.50,56.56.50,49.06,0,29,667,0
Precinct,56.51,56.56.51,47.49,0,6,559,0
Precinct,56.52,56.56.52,49.47,0,18,528,1
Precinct,56.53,56.56.53,52.46,0,14,273,1
Precinct,56.54,56.56.54,50.54,0,20,564,1
Precinct,56.55,56.56.55,49.11,0,10,342,0
Precinct,56.56,56.56.56,43.2,0,2,152,0
Precinct,56.57,56.56.57,45.31,0,11,676,1
Precinct,56.58,56.56.58,49.45,0,28,727,1
Precinct,58.01,57.58.01,48.77,0,14,766,1
Precinct,58.02,57.58.02,49.3,0,27,1313,0
Precinct,58.03,57.58.03,49.25,0,25,1269,0
Precinct,58.04,57.58.04,47.17,0,27,1255,0
Precinct,58.05,57.58.05,46.51,0,5,808,2
Precinct,58.06,57.58.06,45.07,0,11,909,2
Precinct,58.07,57.58.07,45.65,0,15,992,2
Precinct,58.08,57.58.08,44.69,0,23,1260,1
Precinct,58.09,57.58.09,48.88,0,18,1153,0
Precinct,58.10,57.58.10,47.66,0,3,549,0
Precinct,58.11,57.58.11,48.48,0,15,1102,0
Precinct,58.12,57.58.12,48.77,0,6,457,0
Precinct,58.13,57.58.13,47.98,0,14,763,0
Precinct,58.14,57.58.14,48.93,0,22,1307,1
Precinct,58.15,57.58.15,47.51,0,23,1422,1
Precinct,58.16,57.58.16,47.44,0,6,670,0
Precinct,58.17,57.58.17,54.69,0,10,185,0
Precinct,58.18,57.58.18,52.94,0,34,438,1
Precinct,58.19,57.58.19,47.55,0,8,804,0
Precinct,58.20,57.58.20,48.27,0,15,895,0
Precinct,58.21,57.58.21,46.82,0,15,1340,1
Precinct,58.22,57.58.22,47.37,0,18,977,0
Precinct,58.23,57.58.23,54.07,0,8,191,0
Precinct,58.24,57.58.24,55.78,0,14,251,1
Precinct,58.25,57.58.25,46.88,0,11,1120,1
Precinct,58.26,57.58.26,47.24,0,13,540,0
Precinct,58.27,57.58.27,47.45,0,0,217,0
Precinct,58.28,57.58.28,51.88,0,4,142,0
Precinct,58.29,57.58.29,48.73,0,10,313,2
Precinct,58.30,57.58.30,49.43,0,12,659,1
Precinct,58.31,57.58.31,50.51,0,15,387,0
Precinct,58.32,57.58.32,50.9,0,5,219,0
Precinct,58.33,57.58.33,49.18,0,18,807,3
Precinct,58.34,57.58.34,46.33,0,21,1270,2
Precinct,58.35,57.58.35,50.42,0,16,942,0
Precinct,58.36,57.58.36,48.1,1,27,1095,0
Precinct,58.37,57.58.37,49.64,0,18,381,1
Precinct,58.38,57.58.38,48.78,0,8,316,0
Precinct,58.39,57.58.39,49.09,0,3,123,0
Precinct,58.40,57.58.40,49.42,0,21,779,0
Precinct,58.41,57.58.41,45.89,0,18,660,0
Precinct,58.42,57.58.42,48.7,0,30,1337,1
Precinct,58.43,57.58.43,48.02,0,23,1145,3
Precinct,58.44,57.58.44,48.21,0,17,976,0
Precinct,58.45,57.58.45,46.75,0,13,1253,1
Precinct,58.46,57.58.46,47.74,0,15,787,2
Precinct,58.47,57.58.47,49.72,0,13,804,0
Precinct,58.48,57.58.48,48.44,0,13,820,1
Precinct,58.49,57.58.49,47.21,0,13,1162,1
Precinct,58.50,57.58.50,48.26,0,17,1008,1
Precinct,58.51,57.58.51,48.2,0,15,798,0
Precinct,58.52,57.58.52,47.93,0,11,498,0
Precinct,58.53,57.58.53,47.91,0,14,543,0
Precinct,58.54,57.58.54,48.97,0,8,380,1
Precinct,58.55,57.58.55,48.13,0,16,684,0
Precinct,58.56,57.58.56,46.51,0,14,756,0
Precinct,58.57,57.58.57,50.75,0,10,401,0
Precinct,58.58,57.58.58,48.9,0,3,202,0
Precinct,58.59,57.58.59,47.7,0,8,837,0
Precinct,58.60,57.58.60,47.68,0,13,1123,0
Precinct,58.61,57.58.61,47.09,0,14,1267,0
Precinct,58.62,57.58.62,47.29,0,16,930,0
Precinct,58.63,57.58.63,49.26,0,9,627,1
Precinct,58.64,57.58.64,47.6,0,4,350,1
Precinct,58.65,57.58.65,48.67,0,16,884,1
Precinct,58.66,57.58.66,47.09,0,12,864,1
Precinct,58.67,57.58.67,45.28,0,12,831,0
Precinct,43.01,58.43.01,50.01,0,31,1238,1
Precinct,43.02,58.43.02,48.84,0,33,1399,0
Precinct,43.03,58.43.03,64.46,0,5,87,0
Precinct,43.04,58.43.04,53.68,0,17,296,1
Precinct,43.05,58.43.05,52.21,1,7,159,0
Precinct,43.06,58.43.06,59.12,0,1,90,0
Precinct,43.07,58.43.07,64.86,0,3,29,0
Precinct,43.08,58.43.08,56.48,0,12,189,0
Precinct,43.09,58.43.09,55.12,0,15,253,0
Precinct,43.10,58.43.10,59.93,0,13,197,0
Precinct,43.11,58.43.11,55.18,0,17,327,2
Precinct,43.12,58.43.12,59.79,0,6,107,0
Precinct,43.13,58.43.13,62.89,0,10,96,0
Precinct,43.14,58.43.14,62.57,1,3,81,0
Precinct,43.15,58.43.15,48.43,0,10,397,1
Precinct,43.16,58.43.16,58.12,0,38,489,0
Precinct,43.17,58.43.17,53.28,0,14,427,0
Precinct,43.18,58.43.18,65.15,0,3,46,0
Precinct,43.19,58.43.19,62.76,0,3,78,0
Precinct,43.20,58.43.20,65.96,0,10,90,0
Precinct,43.21,58.43.21,54.23,0,8,181,0
Precinct,43.22,58.43.22,56.69,0,7,124,0
Precinct,43.23,58.43.23,55.62,0,7,130,0
Precinct,44.01,58.44.01,51.05,0,12,341,0
Precinct,44.02,58.44.02,54.25,0,22,458,0
Precinct,44.03,58.44.03,51.96,0,22,495,0
Precinct,44.04,58.44.04,52.03,0,18,476,0
Precinct,44.05,58.44.05,48.77,0,9,352,0
Precinct,44.06,58.44.06,53.95,0,6,190,0
Precinct,44.07,58.44.07,51.92,0,4,169,0
Precinct,44.08,58.44.08,60.7,0,10,142,0
Precinct,44.09,58.44.09,57.45,0,9,137,0
Precinct,44.10,58.44.10,67.14,1,2,37,0
Precinct,44.11,58.44.11,56.85,0,16,221,0
Precinct,44.12,58.44.12,54.93,0,14,271,0
Precinct,44.13,58.44.13,56.49,0,13,299,0
Precinct,44.14,58.44.14,61.86,0,7,99,0
Precinct,44.15,58.44.15,57.41,0,33,556,1
Precinct,44.16,58.44.16,65.42,1,7,108,0
Precinct,44.17,58.44.17,61.64,0,13,129,0
Precinct,44.18,58.44.18,68.05,0,3,44,0
Precinct,44.19,58.44.19,50.47,0,17,681,0
Precinct,44.20,58.44.20,51.81,0,11,265,0
Precinct,44.21,58.44.21,50.27,0,7,408,0
Precinct,44.22,58.44.22,59.87,0,16,181,0
Precinct,44.23,58.44.23,52.75,0,8,181,0
Precinct,44.24,58.44.24,52.89,0,16,315,0
Precinct,44.25,58.44.25,61.89,0,15,172,0
Precinct,44.26,58.44.26,56.23,0,13,193,0
Precinct,44.27,58.44.27,50.73,1,19,517,0
Precinct,44.28,58.44.28,52.31,0,14,550,0
Precinct,44.29,58.44.29,50.57,0,15,254,0
Precinct,44.30,58.44.30,50.75,0,7,305,1
Precinct,44.31,58.44.31,52.84,0,17,300,0
Precinct,44.32,58.44.32,56.68,0,30,466,1
Precinct,44.33,58.44.33,58.17,0,17,205,0
Precinct,44.34,58.44.34,63.42,0,15,133,0
Precinct,44.35,58.44.35,64.35,0,9,88,0
Precinct,44.36,58.44.36,62.06,0,2,62,0
Precinct,44.37,58.44.37,46.97,0,1,560,0
Precinct,44.38,58.44.38,48.0,0,13,520,0
Precinct,44.39,58.44.39,48.75,0,4,308,0
Precinct,44.40,58.44.40,48.14,0,7,362,0
Precinct,45.01,58.45.01,48.56,0,23,705,0
Precinct,45.02,58.45.02,52.83,0,16,270,1
Precinct,45.03,58.45.03,59.21,0,14,184,0
Precinct,45.04,58.45.04,58.26,0,19,222,0
Precinct,45.05,58.45.05,51.69,0,18,298,0
Precinct,45.06,58.45.06,47.74,0,8,440,1
Precinct,45.07,58.45.07,47.73,0,4,104,0
Precinct,45.08,58.45.08,53.93,0,21,323,1
Precinct,45.09,58.45.09,54.38,0,6,68,0
Precinct,45.10,58.45.10,51.25,0,6,127,0
Precinct,45.11,58.45.11,50.16,1,6,288,0
Precinct,45.12,58.45.12,48.8,0,7,178,0
Precinct,45.13,58.45.13,50.21,0,6,241,0
Precinct,45.14,58.45.14,53.51,0,9,239,0
Precinct,45.15,58.45.15,58.8,0,10,106,0
Precinct,45.16,58.45.16,52.31,0,14,298,1
Precinct,45.17,58.45.17,48.93,0,9,408,1
Precinct,45.18,58.45.18,50.77,0,29,835,0
Precinct,45.19,58.45.19,55.67,0,4,78,0
Precinct,45.20,58.45.20,50.92,0,14,401,0
Precinct,45.21,58.45.21,50.95,0,2,37,0
Precinct,45.22,58.45.22,56.25,0,11,145,0
Precinct,45.23,58.45.23,51.16,0,12,239,0
Precinct,45.24,58.45.24,52.11,0,11,253,1
Precinct,45.25,58.45.25,48.0,1,13,944,1
Precinct,45.26,58.45.26,58.67,0,13,177,0
Precinct,45.27,58.45.27,52.92,0,8,139,0
Precinct,45.28,58.45.28,53.97,0,10,230,0
Precinct,45.29,58.45.29,48.23,0,20,563,0
Precinct,45.30,58.45.30,47.14,0,4,237,0
Precinct,45.31,58.45.31,48.85,0,11,671,0
Precinct,45.32,58.45.32,44.53,0,1,93,0
Precinct,45.33,58.45.33,52.1,0,1,89,2
Precinct,45.34,58.45.34,48.54,0,13,310,0
Precinct,45.35,58.45.35,52.48,0,9,154,0
Precinct,45.36,58.45.36,59.96,0,2,25,0
Precinct,45.37,58.45.37,48.54,0,16,742,2
Precinct,45.38,58.45.38,50.82,0,3,83,0
Precinct,45.39,58.45.39,54.04,0,2,72,0
Precinct,45.40,58.45.40,55.02,0,1,42,0
Precinct,45.41,58.45.41,51.25,0,4,52,0
Precinct,46.01,58.46.01,47.01,0,22,1377,0
Precinct,46.02,58.46.02,47.87,0,6,184,0
Precinct,46.03,58.46.03,47.81,0,4,311,0
Precinct,46.04,58.46.04,46.67,0,4,140,0
Precinct,46.05,58.46.05,46.38,0,3,221,0
Precinct,46.06,58.46.06,50.04,0,6,141,0
Precinct,46.07,58.46.07,46.35,0,8,357,0
Precinct,46.08,58.46.08,50.45,0,6,138,0
Precinct,46.09,58.46.09,50.46,0,11,329,0
Precinct,46.10,58.46.10,48.64,0,2,107,0
Precinct,46.11,58.46.11,47.73,0,8,220,0
Precinct,46.12,58.46.12,51.23,0,17,430,0
Precinct,46.13,58.46.13,49.64,0,8,304,1
Precinct,46.14,58.46.14,50.67,0,11,245,0
Precinct,46.15,58.46.15,49.11,0,1,154,1
Precinct,46.16,58.46.16,54.38,0,3,45,0
Precinct,46.17,58.46.17,45.27,0,5,268,1
Precinct,46.18,58.46.18,49.11,0,2,175,0
Precinct,46.19,58.46.19,48.39,0,2,108,0
Precinct,46.20,58.46.20,46.38,0,8,206,0
Precinct,46.21,58.46.21,46.62,0,3,124,0
Precinct,46.22,58.46.22,45.87,0,1,142,0
Precinct,46.23,58.46.23,51.18,0,4,147,0
Precinct,47.01,58.47.01,46.91,0,29,913,0
Precinct,47.02,58.47.02,45.57,0,20,969,1
Precinct,47.03,58.47.03,45.56,0,7,322,0
Precinct,47.04,58.47.04,50.52,0,4,139,0
Precinct,47.05,58.47.05,51.3,0,11,163,0
Precinct,47.06,58.47.06,42.22,0,1,157,0
Precinct,47.07,58.47.07,49.83,1,4,96,0
Precinct,47.08,58.47.08,47.81,0,3,103,0
Precinct,47.09,58.47.09,51.73,0,3,49,0
Precinct,47.10,58.47.10,53.53,0,5,38,0
Precinct,47.11,58.47.11,45.92,0,7,199,0
Precinct,47.12,58.47.12,46.47,0,1,32,0
Precinct,47.13,58.47.13,51.12,0,6,78,0
Precinct,47.14,58.47.14,40.73,0,2,113,0
Precinct,47.15,58.47.15,49.07,1,28,497,0
Precinct,47.16,58.47.16,49.57,0,4,74,0
Precinct,47.17,58.47.17,42.71,0,2,107,0
Precinct,47.18,58.47.18,45.56,0,0,52,0
Precinct,47.19,58.47.19,44.69,0,1,48,0
Precinct,47.20,58.47.20,45.0,0,18,613,0
Precinct,47.21,58.47.21,51.27,1,3,106,0
Precinct,47.22,58.47.22,45.5,0,12,256,0
Precinct,47.23,58.47.23,47.75,1,6,126,0
Precinct,47.24,58.47.24,47.61,0,5,138,0
Precinct,47.25,58.47.25,49.65,0,10,106,1
Precinct,47.26,58.47.26,46.47,0,4,246,0
Precinct,47.27,58.47.27,47.76,0,2,54,0
Precinct,47.28,58.47.28,48.09,0,6,191,0
Precinct,47.29,58.47.29,44.47,1,1,136,0
Precinct,47.30,58.47.30,36.29,0,1,119,0
Precinct,47.31,58.47.31,54.59,1,2,41,0
Precinct,47.32,58.47.32,42.67,1,4,221,0
Precinct,47.33,58.47.33,49.75,0,6,106,0
Precinct,47.34,58.47.34,43.01,0,7,212,0
Precinct,47.35,58.47.35,45.83,0,1,66,0
Precinct,47.36,58.47.36,43.7,1,6,412,0
Precinct,47.37,58.47.37,48.19,0,10,337,0
Precinct,47.38,58.47.38,44.19,2,8,508,0
Precinct,47.39,58.47.39,51.25,0,5,106,0
Precinct,47.40,58.47.40,47.34,0,5,238,0
Precinct,60.01,59.60.01,49.18,0,36,1406,0
Precinct,60.02,59.60.02,48.84,0,36,1238,1
Precinct,60.03,59.60.03,47.62,0,14,1089,1
Precinct,60.04,59.60.04,49.7,0,33,1296,2
Precinct,60.05,59.60.05,49.07,0,37,1063,1
Precinct,60.06,59.60.06,49.42,0,23,1234,1
Precinct,60.07,59.60.07,49.01,0,28,1397,1
Precinct,60.08,59.60.08,49.29,1,35,1406,0
Precinct,60.09,59.60.09,48.48,0,18,1168,0
Precinct,60.10,59.60.10,50.24,0,21,746,1
Precinct,60.11,59.60.11,42.65,0,15,1419,2
Precinct,60.12,59.60.12,47.63,0,12,1292,3
Precinct,60.13,59.60.13,41.48,0,4,886,0
Precinct,60.17,59.60.17,47.02,0,14,814,0
Precinct,60.18,59.60.18,52.02,0,5,238,0
Precinct,60.20,59.60.20,48.13,0,24,855,0
Precinct,60.21,59.60.21,46.36,0,15,860,2
Precinct,60.22,59.60.22,46.05,0,12,517,1
Precinct,60.23,59.60.23,48.87,0,24,1534,1
Precinct,60.24,59.60.24,47.16,0,19,1227,2
Precinct,60.25,59.60.25,48.28,0,26,1137,3
Precinct,60.26,59.60.26,47.37,0,16,870,0
Precinct,60.27,59.60.27,47.27,0,16,784,0
Precinct,60.28,59.60.28,53.16,0,8,332,0
Precinct,60.29,59.60.29,48.83,0,22,760,0
Precinct,60.30,59.60.30,47.45,0,25,1257,1
Precinct,60.31,59.60.31,49.23,0,26,1159,1
Precinct,60.32,59.60.32,48.01,0,20,1005,0
Precinct,60.33,59.60.33,47.93,0,35,1533,1
Precinct,60.34,59.60.34,47.88,0,31,1237,1
Precinct,60.35,59.60.35,46.38,0,27,1480,2
Precinct,60.36,59.60.36,49.25,0,16,694,0
Precinct,60.37,59.60.37,47.41,0,10,709,1
Precinct,60.38,59.60.38,47.01,0,19,676,0
Precinct,60.43,59.60.43,48.38,1,29,1467,5
Precinct,60.45,59.60.45,46.24,0,24,1506,0
Precinct,60.46,59.60.46,53.44,0,19,443,0
Precinct,60.47,59.60.47,50.79,0,11,643,1
Precinct,60.48,59.60.48,46.9,0,28,1438,1
Precinct,60.49,59.60.49,47.47,0,28,1549,1
Precinct,60.50,59.60.50,51.24,0,14,725,1
Precinct,60.51,59.60.51,46.57,1,19,818,1
Precinct,60.53,59.60.53,48.57,0,18,853,1
Precinct,60.55,59.60.55,48.65,0,23,1112,1
Precinct,60.56,59.60.56,48.56,1,16,1118,1
Precinct,60.57,59.60.57,47.77,0,10,834,1
Precinct,60.58,59.60.58,42.91,0,7,1030,1
Precinct,60.60,59.60.60,47.4,0,15,731,1
Precinct,60.62,59.60.62,47.01,0,8,698,1
Precinct,60.16,60.60.16,43.15,0,7,863,2
Precinct,60.19,60.60.19,48.44,0,18,970,1
Precinct,60.39,60.60.39,48.12,0,21,908,1
Precinct,60.44,60.60.44,46.82,0,13,833,1
Precinct,60.52,60.60.52,47.12,0,21,1474,1
Precinct,60.54,60.60.54,48.77,0,30,1009,1
Precinct,60.59,60.60.59,44.4,0,14,1231,1
Precinct,61.01,60.61.01,48.56,0,22,1233,3
Precinct,61.02,60.61.02,47.78,0,23,1300,1
Precinct,61.03,60.61.03,49.78,0,33,1189,0
Precinct,61.04,60.61.04,48.07,0,24,1256,1
Precinct,61.05,60.61.05,44.88,0,12,457,0
Precinct,61.06,60.61.06,50.8,0,25,582,2
Precinct,61.07,60.61.07,48.81,0,9,388,0
Precinct,61.08,60.61.08,49.91,0,24,915,2
Precinct,61.09,60.61.09,49.22,0,20,995,2
Precinct,61.10,60.61.10,47.16,0,31,1293,1
Precinct,61.11,60.61.11,50.41,0,32,899,1
Precinct,61.12,60.61.12,47.79,0,13,670,0
Precinct,61.13,60.61.13,57.1,0,3,50,0
Precinct,61.14,60.61.14,41.56,0,16,669,0
Precinct,61.15,60.61.15,47.66,0,20,855,3
Precinct,61.16,60.61.16,46.75,1,9,723,5
Precinct,61.17,60.61.17,49.16,0,18,586,0
Precinct,61.18,60.61.18,47.65,0,14,885,1
Precinct,61.19,60.61.19,51.11,0,7,384,0
Precinct,61.20,60.61.20,49.14,0,5,402,0
Precinct,61.21,60.61.21,48.03,0,10,498,2
Precinct,61.27,60.61.27,48.63,0,28,904,1
Precinct,61.28,60.61.28,46.43,0,13,664,0
Precinct,61.29,60.61.29,50.85,0,20,821,3
Precinct,61.30,60.61.30,41.76,0,10,568,0
Precinct,61.31,60.61.31,49.91,0,9,298,0
Precinct,61.32,60.61.32,50.27,0,16,605,2
Precinct,61.33,60.61.33,48.31,0,6,490,1
Precinct,61.34,60.61.34,50.51,0,10,351,0
Precinct,61.35,60.61.35,46.66,0,21,691,1
Precinct,61.36,60.61.36,48.37,0,10,679,0
Precinct,61.37,60.61.37,48.4,0,24,1431,1
Precinct,61.38,60.61.38,48.36,0,18,746,0
Precinct,62.01,60.62.01,47.21,0,21,913,0
Precinct,62.02,60.62.02,49.65,0,11,365,1
Precinct,62.03,60.62.03,50.48,0,7,371,1
Precinct,62.04,60.62.04,48.02,0,13,571,0
Precinct,62.05,60.62.05,49.87,0,6,393,0
Precinct,62.06,60.62.06,47.54,0,15,800,2
Precinct,62.07,60.62.07,48.93,0,14,586,2
Precinct,62.08,60.62.08,47.74,0,17,932,0
Precinct,62.09,60.62.09,49.96,0,16,684,3
Precinct,62.10,60.62.10,54.97,0,9,107,0
Precinct,62.11,60.62.11,47.36,0,13,490,0
Precinct,62.12,60.62.12,52.64,0,10,309,0
Precinct,62.13,60.62.13,48.99,0,10,253,0
Precinct,62.14,60.62.14,53.39,0,9,228,0
Precinct,62.15,60.62.15,46.83,0,6,294,0
Precinct,62.16,60.62.16,51.45,0,7,287,0
Precinct,62.17,60.62.17,44.14,1,14,869,1
Precinct,62.18,60.62.18,48.52,2,24,817,0
Precinct,62.19,60.62.19,52.23,0,7,273,0
Precinct,62.20,60.62.20,51.2,0,7,223,1
Precinct,62.21,60.62.21,46.93,0,11,349,2
Precinct,62.22,60.62.22,48.86,0,10,262,0
Precinct,62.23,60.62.23,44.08,0,2,247,2
Precinct,62.24,60.62.24,49.72,1,16,435,0
Precinct,62.25,60.62.25,56.42,0,17,287,0
Precinct,62.26,60.62.26,47.38,0,18,729,1
Precinct,62.27,60.62.27,47.01,0,6,535,1
Precinct,62.28,60.62.28,46.5,0,17,658,1
Precinct,62.29,60.62.29,49.84,0,8,259,0
Precinct,62.30,60.62.30,46.76,0,13,568,3
Precinct,62.31,60.62.31,49.92,1,20,761,1
Precinct,62.32,60.62.32,49.34,0,7,186,1
Precinct,62.33,60.62.33,49.53,0,23,949,0
Precinct,62.34,60.62.34,49.98,0,10,432,0
Precinct,62.35,60.62.35,46.98,0,23,761,1
Precinct,62.36,60.62.36,52.97,0,14,276,0
Precinct,62.37,60.62.37,51.04,0,8,157,0
Precinct,62.38,60.62.38,48.28,0,22,897,3
Precinct,60.14,61.60.14,47.16,0,11,704,0
Precinct,60.15,61.60.15,46.46,0,1,339,0
Precinct,60.40,61.60.40,48.08,0,25,1242,1
Precinct,60.41,61.60.41,49.74,0,9,982,1
Precinct,60.42,61.60.42,48.99,1,26,1209,1
Precinct,60.61,61.60.61,49.07,0,14,994,1
Precinct,61.22,61.61.22,43.39,0,16,803,3
Precinct,61.23,61.61.23,48.86,1,18,884,3
Precinct,61.24,61.61.24,49.82,0,20,1127,0
Precinct,61.25,61.61.25,47.09,1,20,1441,2
Precinct,61.26,61.61.26,48.03,0,20,937,1
Precinct,70.01,61.70.01,47.29,1,19,1441,2
Precinct,70.02,61.70.02,46.23,0,17,864,2
Precinct,70.03,61.70.03,45.92,0,14,1137,1
Precinct,70.04,61.70.04,46.61,0,13,1065,2
Precinct,70.05,61.70.05,46.59,0,16,1563,0
Precinct,70.07,61.70.07,45.8,0,13,1376,0
Precinct,70.08,61.70.08,47.45,0,22,1525,1
Precinct,70.09,61.70.09,46.87,0,20,1481,2
Precinct,70.10,61.70.10,45.95,0,18,1595,2
Precinct,70.11,61.70.11,47.43,0,30,1445,1
Precinct,70.12,61.70.12,47.34,0,28,1489,1
Precinct,70.13,61.70.13,47.92,0,16,1070,0
Precinct,70.14,61.70.14,46.37,0,14,1592,2
Precinct,70.15,61.70.15,46.72,0,15,1411,3
Precinct,70.16,61.70.16,45.18,0,10,1605,2
Precinct,70.17,61.70.17,46.2,0,8,987,1
Precinct,70.18,61.70.18,45.07,0,18,1501,1
Precinct,70.19,61.70.19,45.73,0,17,1592,1
Precinct,70.20,61.70.20,45.66,0,17,1208,1
Precinct,70.21,61.70.21,44.0,1,6,1489,0
Precinct,70.22,61.70.22,44.65,0,4,457,0
Precinct,70.23,61.70.23,46.88,0,23,1333,1
Precinct,70.24,61.70.24,46.5,0,13,1171,1
Precinct,70.25,61.70.25,45.85,0,4,341,1
Precinct,70.26,61.70.26,44.14,0,10,1195,0
Precinct,70.27,61.70.27,47.33,0,12,1149,2
Precinct,70.28,61.70.28,46.15,1,16,1547,1
Precinct,70.29,61.70.29,46.87,0,23,1377,0
Precinct,70.30,61.70.30,47.29,0,24,1301,0
Precinct,70.31,61.70.31,47.01,0,17,1268,0
Precinct,70.33,61.70.33,46.16,1,11,1483,0
Precinct,70.34,61.70.34,45.44,0,16,1333,1
Precinct,63.01,62.63.01,47.85,0,25,1215,1
