"shape","common_id","common_name","Total Voter Turnout (#)","Total Voter Turnout (%)","Number of Precincts with Invalid Ballots from 0-1%","Number of Precincts with Invalid Ballots from 1-3%","Number of Precincts with Invalid Ballots from 3-5%","Number of Precincts with Invalid Ballots > 5%","Invalid Ballots (%)","Precincts with More Ballots Than Votes (#)","Precincts with More Ballots Than Votes (%)","More Ballots Than Votes (Average)","More Ballots Than Votes (#)","Precincts with More Votes than Ballots (#)","Precincts with More Votes than Ballots (%)","More Votes than Ballots (Average)","More Votes than Ballots (#)","Average votes per minute (08:00-12:00)","Average votes per minute (12:00-17:00)","Average votes per minute (17:00-20:00)","Number of Precincts with votes per minute > 2 (08:00-12:00)","Number of Precincts with votes per minute > 2 (12:00-17:00)","Number of Precincts with votes per minute > 2 (17:00-20:00)","Number of Precincts with votes per minute > 2","Precincts Reported (#)","Precincts Reported (%)","Non-Parliamentary Opposition","Armed Veterans Patriots","United Opposition","United National Movement","Greens Party","Alliance of Patriots","Self-governance to People","Reformers","Future Georgia","Georgian Party","Christian Democrats","Unity Hall","Way of Georgia","Labour Party","Party of People","Merab Kostava Society","Georgian Dream"
"District","64","Senaki","18861","46.0789","0","4","16","23",\N,"11","25.0000","73.2727",\N,"0","0.0000",\N,\N,\N,\N,\N,"1","1","0","2","44","102.3256","1.3414","0.0000","17.0458","21.3085","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.6966","3.1706","0.0000","0.0000","51.1638"
"District","68","Tsalenjikha","14077","46.3318","0","6","13","9",\N,"6","21.4286","1.8333",\N,"2","7.1429","1.5000",\N,\N,\N,\N,"0","0","0","0","28","100.0000","0.0000","0.0000","6.5994","30.8091","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","62.5346"
"District","67","Zugdidi","30202","43.1796","3","28","23","10",\N,"23","35.3846","3.6522",\N,"0","0.0000",\N,\N,\N,\N,\N,"0","0","0","0","65","60.1852","2.1886","0.0000","2.4965","41.0304","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.3145","0.0000","0.0000","1.6986","0.0000","51.9932"
"District","38","Adigeni","8691","56.3399","1","6","9","2",\N,"5","27.7778","6.6000",\N,"0","0.0000",\N,\N,\N,\N,\N,"0","0","0","0","18","100.0000","0.0000","0.0000","10.1369","29.2947","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","60.1887"
"District","40","Akhalkalaki","17132","45.0652","11","15","20","23",\N,"14","20.0000","5.7143",\N,"0","0.0000",\N,\N,\N,\N,\N,"0","0","0","0","70","100.0000","35.9444","0.0000","0.0000","3.4789","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","60.1097"
"District","37","Akhaltsikhe","10920","55.6887","2","6","12","2",\N,"12","54.5455","3.7500",\N,"0","0.0000",\N,\N,\N,\N,\N,"0","0","0","0","22","62.8571","1.4011","0.0000","2.5458","31.3278","0.0000","4.1392","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","60.1740"
"District","39","Aspindza","6602","67.9918","4","10","7","2",\N,"4","17.3913","4.2500",\N,"0","0.0000",\N,\N,\N,\N,\N,"0","0","0","0","23","100.0000","1.9994","0.0000","12.8597","32.8840","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","51.9994"
"District","36","Borjomi","11157","41.8163","0","0","0","30",\N,"7","23.3333","1.7143",\N,"2","6.6667","1.5000",\N,\N,\N,\N,"0","0","0","0","30","100.0000","0.0000","0.0000","17.2000","0.0000","0.0000","14.4663","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","9.6531","0.0000","0.0000","58.6000"
"District","41","Ninotsminda","10114","48.2538","4","6","10","16",\N,"6","16.6667","8.8333",\N,"0","0.0000",\N,\N,\N,\N,\N,"0","0","0","0","36","100.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","19.9031","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","79.5729"
"District","32","Gori","28653","41.4804","0","13","21","38",\N,"29","39.7260","7.5172",\N,"0","0.0000",\N,\N,\N,\N,\N,"0","0","0","0","73","69.5238","1.0365","0.0000","7.9119","16.0158","0.0000","0.0000","0.0000","0.0000","0.0000","26.2904","0.0000","0.0000","1.5077","0.0000","0.0000","0.0000","46.4768"
"District","33","Kareli","17106","46.0297","3","9","8","19",\N,"12","30.7692","1.2500",\N,"0","0.0000",\N,\N,\N,\N,\N,"0","0","0","0","39","100.0000","0.0000","0.0000","0.0000","14.4335","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","24.3540","0.0000","0.0000","0.0000","61.1248"
"District","30","Kaspi","16485","41.3490","0","13","10","15",\N,"14","36.8421","4.2143",\N,"0","0.0000",\N,\N,\N,\N,\N,"0","0","0","0","38","100.0000","0.0000","0.0000","10.3063","16.3846","4.5860","5.6112","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","62.7540"
"District","35","Khashuri","17002","34.4295","0","4","11","37",\N,"12","22.6415","17.9167",\N,"0","0.0000",\N,\N,\N,\N,\N,"0","0","0","0","53","101.9231","3.5408","0.0000","7.6932","19.2977","7.7344","9.7341","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","50.7352"
"Precinct","1","11-1","331","46.6855",\N,\N,\N,\N,"3.4985",\N,\N,\N,"0",\N,\N,\N,"0","0.4458","0.4833","0.5056",\N,\N,\N,\N,\N,\N,"13.2931","0.3021","3.6254","27.1903","0.0000","1.8127","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3.9275","0.0000","49.8489"
"Precinct","2","11-2","593","48.7264",\N,\N,\N,\N,"2.3064",\N,\N,\N,"0",\N,\N,\N,"0","0.8542","0.8233","0.8611",\N,\N,\N,\N,\N,\N,"7.2513","0.5059","11.6358","19.3929","0.0000","5.2277","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.0236","0.0000","53.9629"
"Precinct","3","11-3","580","50.4348",\N,\N,\N,\N,"3.8143",\N,\N,\N,"0",\N,\N,\N,"0","0.8625","1.0700","0.4167",\N,\N,\N,\N,\N,\N,"2.0690","0.6897","7.2414","27.2414","0.0000","2.2414","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3.6207","0.0000","56.8966"
"Precinct","4","11-4","364","44.7724",\N,\N,\N,\N,"2.4129",\N,\N,\N,"0",\N,\N,\N,"0","0.6167","0.4667","0.4722",\N,\N,\N,\N,\N,\N,"14.5604","1.6484","3.8462","9.6154","0.0000","15.6593","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","8.7912","0.0000","45.8791"
"Precinct","5","11-5","270","39.4161",\N,\N,\N,\N,"2.8777",\N,\N,\N,"0",\N,\N,\N,"0","0.0000","0.0000","1.5444",\N,\N,\N,\N,\N,\N,"11.8519","1.8519","2.2222","15.5556","0.0000","7.4074","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.2222","0.0000","58.8889"
"Precinct","6","11-6","517","39.8612",\N,\N,\N,\N,"4.4362",\N,\N,\N,"0",\N,\N,\N,"0","0.6792","0.7667","0.8222",\N,\N,\N,\N,\N,\N,"4.2553","0.5803","6.5764","22.6306","0.0000","6.9632","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.3540","0.0000","57.6402"
"Precinct","7","11-7","334","34.8643",\N,\N,\N,\N,"3.4682",\N,\N,\N,"0",\N,\N,\N,"0","0.4417","0.4733","0.5444",\N,\N,\N,\N,\N,\N,"2.3952","0.5988","6.8862","29.3413","0.0000","7.4850","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3.5928","0.0000","49.7006"
"Precinct","8","11-8","484","41.5808",\N,\N,\N,\N,"6.2016",\N,\N,\N,"1",\N,\N,\N,"0","0.6292","0.6367","0.9667",\N,\N,\N,\N,\N,\N,"12.6033","2.8926","4.9587","28.5124","0.0000","4.3388","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3.3058","0.0000","43.1818"
"Precinct","9","11-9","439","42.7459",\N,\N,\N,\N,"3.7281",\N,\N,\N,"1",\N,\N,\N,"0","0.7083","0.6400","0.5222",\N,\N,\N,\N,\N,\N,"4.7836","0.9112","6.3781","25.2847","0.0000","6.8337","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.7335","0.0000","52.8474"
"Precinct","10","11-10","433","42.9138",\N,\N,\N,\N,"2.9148",\N,\N,\N,"0",\N,\N,\N,"0","0.8500","0.4733","0.5556",\N,\N,\N,\N,\N,\N,"2.0785","0.6928","5.5427","43.8799","0.0000","3.2333","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.1547","0.0000","43.4180"
"Precinct","11","11-11","433","52.5485",\N,\N,\N,\N,"7.6759",\N,\N,\N,"0",\N,\N,\N,"0","0.7083","0.5333","0.7722",\N,\N,\N,\N,\N,\N,"4.3880","0.4619","2.3095","13.3949","0.0000","2.3095","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","19.1686","0.0000","57.9677"
"Precinct","12","11-12","179","63.9286",\N,\N,\N,\N,"5.7895",\N,\N,\N,"0",\N,\N,\N,"0","0.4250","0.2567","0.0611",\N,\N,\N,\N,\N,\N,"0.0000","1.6760","2.7933","26.8156","0.0000","6.7039","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","7.8212","0.0000","54.1899"
"Precinct","13","11-13","293","81.3889",\N,\N,\N,\N,"9.8462",\N,\N,\N,"27",\N,\N,\N,"0","0.5375","0.5233","0.2167",\N,\N,\N,\N,\N,\N,"3.7543","2.0478","2.0478","11.2628","0.0000","6.4846","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","4.0956","0.0000","61.0922"
"Precinct","14","11-14","479","37.1318",\N,\N,\N,\N,"10.1313",\N,\N,\N,"0",\N,\N,\N,"0","0.7500","0.6633","0.8556",\N,\N,\N,\N,\N,\N,"3.9666","0.8351","17.9541","20.0418","0.0000","10.2296","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3.9666","0.0000","43.0063"
"Precinct","15","11-15","474","50.1587",\N,\N,\N,\N,"4.6278",\N,\N,\N,"0",\N,\N,\N,"0","0.8208","0.5500","0.7500",\N,\N,\N,\N,\N,\N,"10.1266","0.2110","4.2194","20.4641","0.0000","20.6751","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.6878","0.0000","42.6160"
"Precinct","16","11-16","722","52.2810",\N,\N,\N,\N,"7.4359",\N,\N,\N,"2",\N,\N,\N,"0","1.1083","1.0800","1.0556",\N,\N,\N,\N,\N,\N,"4.8476","0.5540","3.8781","18.9751","0.0000","9.5568","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","4.5706","0.0000","57.3407"
"Precinct","17","11-17","255","45.2128",\N,\N,\N,\N,"5.9041",\N,\N,\N,"3",\N,\N,\N,"0","0.4042","0.3933","0.3111",\N,\N,\N,\N,\N,\N,"3.5294","0.7843","7.0588","26.6667","0.0000","5.0980","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","6.2745","0.0000","49.4118"
"Precinct","18","11-18","357","44.5137",\N,\N,\N,\N,"7.9897",\N,\N,\N,"0",\N,\N,\N,"0","0.5583","0.6067","0.4000",\N,\N,\N,\N,\N,\N,"8.1232","0.5602","8.1232","21.0084","0.0000","3.9216","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3.6415","0.0000","54.6218"
"Precinct","19","11-19","401","44.9048",\N,\N,\N,\N,"6.7442",\N,\N,\N,"0",\N,\N,\N,"0","0.6583","0.5967","0.5167",\N,\N,\N,\N,\N,\N,"5.2369","0.4988","5.7357","22.4439","0.0000","2.2444","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","4.2394","0.0000","59.6010"
"Precinct","20","11-20","729","61.8846",\N,\N,\N,\N,"3.5714",\N,\N,\N,"0",\N,\N,\N,"0","0.8667","1.0733","1.2556",\N,\N,\N,\N,\N,\N,"3.4294","0.2743","5.8985","23.0453","0.0000","12.2085","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.9204","0.0000","53.2236"
"Precinct","21","11-21","423","51.5854",\N,\N,\N,\N,"5.7906",\N,\N,\N,"0",\N,\N,\N,"2","0.6458","0.6400","0.5667",\N,\N,\N,\N,\N,\N,"2.1277","0.0000","3.5461","25.5319","0.0000","8.5106","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3.0733","0.0000","57.6832"
"Precinct","22","11-22","43","48.8636",\N,\N,\N,\N,"6.5217",\N,\N,\N,"0",\N,\N,\N,"0","0.1042","0.0567","0.0222",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","4.6512","41.8605","0.0000","2.3256","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","51.1628"
"Precinct","23","11-23","76","84.4444",\N,\N,\N,\N,"2.5641",\N,\N,\N,"0",\N,\N,\N,"0","0.2083","0.0867","0.0111",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","3.9474","35.5263","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.3158","0.0000","59.2105"
"Precinct","24","11-24","479","55.5684",\N,\N,\N,\N,"4.3912",\N,\N,\N,"3",\N,\N,\N,"0","0.7875","0.7333","0.5111",\N,\N,\N,\N,\N,\N,"11.2735","0.2088","12.7349","11.6910","0.0000","11.2735","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.6701","0.0000","50.5219"
"Precinct","25","11-25","316","38.9163",\N,\N,\N,\N,"2.7692",\N,\N,\N,"2",\N,\N,\N,"0","0.6625","0.3567","0.3278",\N,\N,\N,\N,\N,\N,"9.8101","0.9494","13.2911","20.8861","0.0000","0.6329","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.5316","0.0000","51.2658"
"Precinct","26","11-26","397","36.1237",\N,\N,\N,\N,"11.1857",\N,\N,\N,"0",\N,\N,\N,"0","0.7042","0.4633","0.7722",\N,\N,\N,\N,\N,\N,"3.0227","5.7935","6.8010","13.0982","0.0000","3.2746","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","7.3048","0.0000","60.7053"
"Precinct","27","11-27","161","30.4348",\N,\N,\N,\N,"8.0000",\N,\N,\N,"0",\N,\N,\N,"0","0.2917","0.2300","0.2000",\N,\N,\N,\N,\N,\N,"8.0745","2.4845","5.5901","31.6770","0.0000","1.8634","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.4845","0.0000","47.8261"
"Precinct","28","11-28","471","61.0895",\N,\N,\N,\N,"1.4644",\N,\N,\N,"0",\N,\N,\N,"0","0.7417","0.4933","0.8444",\N,\N,\N,\N,\N,\N,"0.4246","0.8493","4.8832","18.4713","0.0000","1.4862","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.6369","0.0000","73.2484"
"Precinct","29","11-29","462","60.7895",\N,\N,\N,\N,"3.9501",\N,\N,\N,"0",\N,\N,\N,"0","0.8458","0.7567","0.2833",\N,\N,\N,\N,\N,\N,"2.5974","0.6494","23.5931","30.3030","0.0000","0.8658","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.3810","0.0000","39.6104"
"Precinct","30","11-30","522","40.3712",\N,\N,\N,\N,"5.2632",\N,\N,\N,"0",\N,\N,\N,"0","0.8792","0.7333","0.6667",\N,\N,\N,\N,\N,\N,"1.7241","0.3831","5.5556","21.4559","0.0000","2.4904","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.2989","0.0000","66.0920"
"Precinct","31","11-31","440","33.6134",\N,\N,\N,\N,"6.1834",\N,\N,\N,"0",\N,\N,\N,"0","0.7542","0.5300","0.7167",\N,\N,\N,\N,\N,\N,"2.0455","0.6818","5.0000","10.6818","0.0000","5.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.9545","0.0000","73.6364"
"Precinct","32","11-32","191","58.2317",\N,\N,\N,\N,"0.5208",\N,\N,\N,"0",\N,\N,\N,"0","0.3542","0.2233","0.2222",\N,\N,\N,\N,\N,\N,"0.5236","0.0000","7.8534","14.6597","0.0000","0.5236","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3.1414","0.0000","73.2984"
"Precinct","33","11-33","501","52.5157",\N,\N,\N,\N,"3.4682",\N,\N,\N,"0",\N,\N,\N,"0","0.8375","0.6033","0.7611",\N,\N,\N,\N,\N,\N,"3.1936","0.1996","6.1876","8.3832","0.0000","2.5948","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.5948","0.0000","76.8463"
"Precinct","34","11-34","567","45.8367",\N,\N,\N,\N,"6.1258",\N,\N,\N,"2",\N,\N,\N,"0","0.8667","0.7267","0.9889",\N,\N,\N,\N,\N,\N,"1.9400","1.5873","2.6455","19.4004","0.0000","12.5220","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","7.7601","0.0000","53.7919"
"Precinct","35","11-35","381","75.2964",\N,\N,\N,\N,"1.5504",\N,\N,\N,"0",\N,\N,\N,"0","0.6542","0.4833","0.4722",\N,\N,\N,\N,\N,\N,"1.3123","0.0000","3.4121","25.9843","0.0000","1.0499","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","12.0735","0.0000","56.1680"
"Precinct","36","11-36","257","62.3786",\N,\N,\N,\N,"6.5455",\N,\N,\N,"0",\N,\N,\N,"0","0.4125","0.3900","0.3278",\N,\N,\N,\N,\N,\N,"8.5603","0.0000","4.6693","14.3969","0.0000","8.9494","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","7.0039","0.0000","56.4202"
"Precinct","37","11-37","325","58.6643",\N,\N,\N,\N,"3.2738",\N,\N,\N,"0",\N,\N,\N,"0","0.5667","0.4600","0.3444",\N,\N,\N,\N,\N,\N,"1.2308","1.2308","6.4615","8.6154","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.1538","0.0000","80.3077"
"Precinct","38","11-38","287","24.5299",\N,\N,\N,\N,"17.5287",\N,\N,\N,"14",\N,\N,\N,"0","0.6708","0.4300","0.3222",\N,\N,\N,\N,\N,\N,"0.3484","1.0453","4.8780","4.5296","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0453","0.0000","83.2753"
"Precinct","39","11-39","239","21.8066",\N,\N,\N,\N,"31.1239",\N,\N,\N,"3",\N,\N,\N,"0","0.8083","0.4000","0.1833",\N,\N,\N,\N,\N,\N,"0.8368","0.0000","8.3682","7.1130","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.6736","0.0000","80.7531"
"Precinct","40","11-40","205","24.1461",\N,\N,\N,\N,"18.3267",\N,\N,\N,"3",\N,\N,\N,"0","0.6667","0.1933","0.1833",\N,\N,\N,\N,\N,\N,"0.9756","1.9512","0.0000","22.9268","0.0000","0.4878","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9756","0.0000","71.2195"
"Precinct","41","11-41","232","24.6023",\N,\N,\N,\N,"21.6216",\N,\N,\N,"0",\N,\N,\N,"0","0.7083","0.2833","0.2278",\N,\N,\N,\N,\N,\N,"0.4310","0.8621","0.8621","35.7759","0.0000","0.4310","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.8621","0.0000","60.7759"
"Precinct","42","11-42","310","22.0014",\N,\N,\N,\N,"15.5313",\N,\N,\N,"0",\N,\N,\N,"0","0.6000","0.5833","0.2667",\N,\N,\N,\N,\N,\N,"0.9677","0.3226","0.0000","6.4516","0.0000","0.3226","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.6452","0.0000","91.2903"
"Precinct","43","11-43","185","16.4007",\N,\N,\N,\N,"18.8596",\N,\N,\N,"0",\N,\N,\N,"0","0.5792","0.2400","0.0944",\N,\N,\N,\N,\N,\N,"1.6216","1.6216","1.0811","42.7027","0.0000","1.0811","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.5405","0.0000","51.3514"
"Precinct","44","11-44","208","13.1065",\N,\N,\N,\N,"37.1601",\N,\N,\N,"0",\N,\N,\N,"0","0.7750","0.3167","0.2778",\N,\N,\N,\N,\N,\N,"1.4423","4.8077","2.4038","36.0577","0.0000","1.4423","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.4808","0.0000","53.3654"
"Precinct","45","11-45","222","13.7717",\N,\N,\N,\N,"22.9167",\N,\N,\N,"3",\N,\N,\N,"0","0.7292","0.1967","0.3000",\N,\N,\N,\N,\N,\N,"0.9009","0.9009","1.3514","63.0631","0.0000","0.9009","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.4505","0.0000","31.0811"
"Precinct","46","11-46","98","6.6667",\N,\N,\N,\N,"58.6498",\N,\N,\N,"0",\N,\N,\N,"0","0.5000","0.2533","0.2278",\N,\N,\N,\N,\N,\N,"0.0000","4.0816","1.0204","38.7755","0.0000","1.0204","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","55.1020"
"Precinct","47","11-47","272","20.6373",\N,\N,\N,\N,"8.7248",\N,\N,\N,"0",\N,\N,\N,"0","0.5542","0.3200","0.3833",\N,\N,\N,\N,\N,\N,"0.3676","0.0000","1.1029","17.2794","0.0000","0.7353","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3.6765","0.0000","76.8382"
"Precinct","48","11-48","266","20.3364",\N,\N,\N,\N,"24.4318",\N,\N,\N,"0",\N,\N,\N,"0","0.6292","0.5833","0.1444",\N,\N,\N,\N,\N,\N,"0.7519","0.3759","0.3759","13.5338","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.8797","0.0000","83.0827"
"Precinct","49","11-49","111","16.4933",\N,\N,\N,\N,"9.0164",\N,\N,\N,"0",\N,\N,\N,"0","0.2000","0.1900","0.0944",\N,\N,\N,\N,\N,\N,"0.9009","0.0000","0.9009","18.0180","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","80.1802"
"Precinct","1","12-1","449","35.5784",\N,\N,\N,\N,"2.1786",\N,\N,\N,"0",\N,\N,\N,"0","0.7042","0.5467","0.7000",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","10.6904","22.9399","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.5590","0.0000","0.0000","0.0000","64.8107"
"Precinct","2","12-2","482","39.5082",\N,\N,\N,\N,"5.4902",\N,\N,\N,"1",\N,\N,\N,"0","0.5125","0.5933","1.1611",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","8.7137","32.1577","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0373","0.0000","0.0000","0.0000","57.8838"
"Precinct","3","12-3","390","36.6541",\N,\N,\N,\N,"3.7037",\N,\N,\N,"3",\N,\N,\N,"0","0.6125","0.4000","0.7667",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","18.9744","19.2308","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0256","0.0000","0.0000","0.0000","60.0000"
"Precinct","4","12-4","560","39.5480",\N,\N,\N,\N,"2.6087",\N,\N,\N,"0",\N,\N,\N,"0","0.9292","0.5333","1.0667",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","17.3214","27.8571","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.4286","0.0000","0.0000","0.0000","53.3929"
"Precinct","5","12-5","500","48.1696",\N,\N,\N,\N,"2.3438",\N,\N,\N,"0",\N,\N,\N,"0","0.6792","0.6633","0.8333",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","19.8000","21.4000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","57.2000"
"Precinct","6","12-6","626","45.9618",\N,\N,\N,\N,"3.8402",\N,\N,\N,"0",\N,\N,\N,"0","0.8042","0.8667","1.1000",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","10.2236","19.3291","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","8.1470","0.0000","0.0000","0.0000","62.3003"
"Precinct","7","12-7","579","56.0503",\N,\N,\N,\N,"6.0065",\N,\N,\N,"0",\N,\N,\N,"0","1.0167","0.6000","1.0667",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","8.1174","16.5803","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.3817","0.0000","0.0000","0.0000","73.9206"
"Precinct","8","12-8","503","48.8350",\N,\N,\N,\N,"4.5541",\N,\N,\N,"0",\N,\N,\N,"0","0.6750","0.7900","0.7111",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","13.1213","20.0795","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","7.1571","0.0000","0.0000","0.0000","59.6421"
"Precinct","9","12-9","527","40.7264",\N,\N,\N,\N,"3.3028",\N,\N,\N,"0",\N,\N,\N,"0","0.7333","0.6167","1.0222",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","14.8008","10.2467","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3.4156","0.0000","0.0000","0.0000","71.5370"
"Precinct","10","12-10","525","35.1641",\N,\N,\N,\N,"3.6697",\N,\N,\N,"0",\N,\N,\N,"0","1.0625","0.3233","1.0722",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","11.4286","24.5714","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","4.9524","0.0000","0.0000","0.0000","59.0476"
"Precinct","11","12-11","505","32.3303",\N,\N,\N,\N,"3.2567",\N,\N,\N,"5",\N,\N,\N,"0","0.7250","0.5767","0.9722",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","12.2772","15.6436","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.9802","0.0000","0.0000","0.0000","69.1089"
"Precinct","12","12-12","612","66.7394",\N,\N,\N,\N,"7.9699",\N,\N,\N,"11",\N,\N,\N,"0","1.0875","1.0067","0.5667",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","17.4837","17.3203","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.4706","0.0000","0.0000","0.0000","61.9281"
