region,district id,district name,precinct,special precinct,possible voters,special voters,votes by 12,votes by 17,ballots signed for,num ballots,invalid votes,valid votes,logic check,logic check2,logic check,logic check2,logic check,logic check2,1 - Non-Parliamentary Opposition,2 - Armed Veterans Patriots,3 - United Opposition,5 - United National Movement,6 - Greens Party,8 - Alliance of Patriots,9 - Self-governance to People,11 - Reformers,13 - Future Georgia,14 - Georgian Party,16 - Christian Democrats,17 - Unity Hall,18 - Way of Georgia,20 - Labour Party,26 - Party of People,30 - Merab Kostava Society,41 - Georgian Dream
,40,,8,,288,2,89,133,141,300,8,,,,,,,,32,,,4,,,,,,,,,,,,,97
,40,,9,,621,0,134,281,372,550,59,,,,,,,,141,,,15,,,,,,,,,,,,,156
,40,,10,,470,1,94,188,225,450,17,,,,,,,,117,,,28,,,,,,,,,,,,,63
,40,,11,,333,1,63,137,179,350,22,,,,,,,,74,,,17,,,,,,,,,,,,,66
,40,,12,,690,3,120,249,301,600,28,,,,,,,,170,,,5,,,,,,,,,,,,,98
,40,,13,,652,4,85,235,268,550,28,,,,,,,,116,,,29,,,,,,,,,,,,,95
,40,,14,,457,1,137,207,243,450,11,,,,,,,,32,,,9,,,,,,,,,,,,,191
,40,,15,,424,5,48,83,128,400,5,,,,,,,,57,,,7,,,,,,,,,,,,,58
,40,,16,,153,7,50,75,75,150,9,,,,,,,,39,,,3,,,,,,,,,,,,,24
,40,,17,,666,2,139,313,394,600,16,,,,,,,,282,,,15,,,,,,,,,,,,,81
,40,,18,,830,3,181,385,463,750,11,,,,,,,,195,,,4,,,,,,,,,,,,,252
,40,,19,,699,2,72,172,371,600,0,,,,,,,,53,,,7,,,,,,,,,,,,,311
,40,,20,,306,6,118,175,207,300,0,,,,,,,,104,,,0,,,,,,,,,,,,,103
,40,,21,,268,4,94,146,159,250,10,,,,,,,,73,,,2,,,,,,,,,,,,,74
,40,,22,,249,7,60,134,157,250,3,,,,,,,,61,,,11,,,,,,,,,,,,,82
,40,,23,,115,6,27,79,90,150,0,,,,,,,,39,,,1,,,,,,,,,,,,,50
,40,,24,,650,5,146,282,341,550,18,,,,,,,,115,,,1,,,,,,,,,,,,,207
,40,,25,,1338,2,150,378,448,1200,15,,,,,,,,38,,,17,,,,,,,,,,,,,378
,40,,26,,445,3,115,190,218,450,15,,,,,,,,44,,,5,,,,,,,,,,,,,154
,40,,27,,293,2,75,152,161,300,1,,,,,,,,49,,,0,,,,,,,,,,,,,111
,40,,28,,392,8,50,120,144,350,3,,,,,,,,53,,,2,,,,,,,,,,,,,82
,40,,29,,426,4,107,191,213,400,4,,,,,,,,30,,,9,,,,,,,,,,,,,170
,40,,30,,428,4,100,210,228,400,10,,,,,,,,128,,,6,,,,,,,,,,,,,84
,40,,31,,767,3,222,351,412,650,8,,,,,,,,15,,,9,,,,,,,,,,,,,380
,40,,32,,566,4,69,195,241,500,27,,,,,,,,163,,,6,,,,,,,,,,,,,45
,40,,33,,115,5,41,68,74,100,1,,,,,,,,9,,,0,,,,,,,,,,,,,64
,40,,34,,1181,2,87,383,458,1050,21,,,,,,,,97,,,5,,,,,,,,,,,,,334
,40,,35,,986,1,131,318,438,850,35,,,,,,,,224,,,2,,,,,,,,,,,,,177
,40,,36,,391,1,120,241,263,400,15,,,,,,,,15,,,4,,,,,,,,,,,,,229
,40,,37,,739,2,126,256,325,650,15,,,,,,,,104,,,30,,,,,,,,,,,,,176
,40,,38,,130,6,29,68,83,150,0,,,,,,,,25,,,3,,,,,,,,,,,,,55
,40,,39,,67,5,17,33,33,100,1,,,,,,,,14,,,0,,,,,,,,,,,,,18
,40,,40,,604,27,165,328,374,550,2,,,,,,,,137,,,5,,,,,,,,,,,,,203
,40,,41,,52,9,24,33,37,50,1,,,,,,,,13,,,0,,,,,,,,,,,,,23
,40,,42,,347,3,135,273,297,350,8,,,,,,,,66,,,13,,,,,,,,,,,,,210
,40,,43,,375,3,75,127,169,375,7,,,,,,,,54,,,17,,,,,,,,,,,,,91
,40,,44,,436,0,120,225,288,400,21,,,,,,,,90,,,7,,,,,,,,,,,,,170
,40,,45,,404,13,95,150,178,350,7,,,,,,,,79,,,22,,,,,,,,,,,,,70
,40,,46,,724,1,189,376,506,650,0,,,,,,,,57,,,0,,,,,,,,,,,,,449
,40,,47,,167,4,67,96,105,150,2,,,,,,,,46,,,8,,,,,,,,,,,,,49
,40,,48,,101,5,41,55,66,100,1,,,,,,,,13,,,3,,,,,,,,,,,,,49
,40,,49,,815,3,220,340,412,700,19,,,,,,,,140,,,0,,,,,,,,,,,,,253
,40,,50,,306,2,65,130,157,300,9,,,,,,,,59,,,11,,,,,,,,,,,,,78
,40,,51,,379,6,90,203,256,400,20,,,,,,,,53,,,40,,,,,,,,,,,,,143
,40,,52,,126,6,46,90,113,150,2,,,,,,,,38,,,5,,,,,,,,,,,,,68
,40,,53,,119,7,34,65,80,150,3,,,,,,,,12,,,9,,,,,,,,,,,,,56
,40,,54,,244,4,98,152,179,250,8,,,,,,,,40,,,13,,,,,,,,,,,,,118
,40,,55,,631,25,180,325,383,550,12,,,,,,,,130,,,2,,,,,,,,,,,,,215
,40,,56,,650,5,95,257,330,550,19,,,,,,,,178,,,4,,,,,,,,,,,,,126
,40,,57,,127,3,50,85,98,150,0,,,,,,,,63,,,0,,,,,,,,,,,,,35
,40,,58,,87,4,28,54,58,100,0,,,,,,,,32,,,1,,,,,,,,,,,,,24
,40,,59,,764,4,97,273,341,650,34,,,,,,,,127,,,9,,,,,,,,,,,,,171
,40,,60,,253,3,60,181,214,250,1,,,,,,,,48,,,15,,,,,,,,,,,,,150
,40,,61,,375,6,136,255,274,350,14,,,,,,,,82,,,0,,,,,,,,,,,,,178
,40,,62,,1067,2,196,489,541,850,17,,,,,,,,198,,,3,,,,,,,,,,,,,321
,40,,63,,551,2,90,205,281,500,12,,,,,,,,70,,,26,,,,,,,,,,,,,173
,40,,64,,679,0,168,319,376,550,79,,,,,,,,64,,,39,,,,,,,,,,,,,194
,40,,65,,383,2,86,166,194,350,20,,,,,,,,94,,,18,,,,,,,,,,,,,62
,40,,66,,509,11,47,129,152,500,7,,,,,,,,44,,,0,,,,,,,,,,,,,101
,40,,67,,1014,10,127,257,341,850,9,,,,,,,,132,,,8,,,,,,,,,,,,,182
,40,,68,,1247,7,252,532,613,1100,35,,,,,,,,181,,,3,,,,,,,,,,,,,394
,40,,69,,700,8,167,268,330,600,1,,,,,,,,105,,,0,,,,,,,,,,,,,224
,40,,70,,863,10,83,222,264,750,20,,,,,,,,105,,,14,,,,,,,,,,,,,124
,41,,1,,1370,37,200,403,521,1200,38,,,,,,,,,,,,,,115,,,,,,,,,,341
,41,,2,,1576,5,218,498,552,1350,50,,,,,,,,,,,,,,116,,,,,,,,,,385
,41,,3,,1306,4,300,614,724,1150,29,,,,,,,,,,,,,,67,,,,,,,,,,628
,41,,4,,1553,0,155,415,559,1400,51,,,,,,,,,,,,,,39,,,,,,,,,,468
,41,,5,,972,0,90,280,384,850,38,,,,,,,,,,,,,,51,,,,,,,,,,295
,41,,6,,62,11,13,33,53,100,4,,,,,,,,,,,,,,7,,,,,,,,,,42
,41,,7,,809,4,212,345,384,750,24,,,,,,,,,,,,,,92,,,,,,,,,,267
,41,,8,,411,2,95,180,220,400,6,,,,,,,,,,,,,,25,,,,,,,,,,189
,41,,9,,918,2,242,485,545,800,18,,,,,,,,,,,,,,86,,,,,,,,,,441
,41,,10,,408,4,62,136,167,400,4,,,,,,,,,,,,,,16,,,,,,,,,,147
,41,,11,,479,5,125,210,244,450,11,,,,,,,,,,,,,,38,,,,,,,,,,195
,41,,12,,580,1,126,285,343,550,6,,,,,,,,,,,,,,35,,,,,,,,,,302
,41,,13,,120,9,72,99,101,150,9,,,,,,,,,,,,,,18,,,,,,,,,,74
,41,,14,,324,26,44,150,222,350,8,,,,,,,,,,,,,,14,,,,,,,,,,178
,41,,15,,50,6,27,45,46,50,0,,,,,,,,,,,,,,1,,,,,,,,,,45
,41,,16,,192,4,67,136,146,200,11,,,,,,,,,,,,,,62,,,,,,,,,,73
,41,,17,,101,6,38,68,70,100,1,,,,,,,,,,,,,,21,,,,,,,,,,48
,41,,18,,1125,2,340,610,688,950,48,,,,,,,,,,,,,,172,,,,,,,,,,468
,41,,19,,469,4,131,265,306,450,14,,,,,,,,,,,,,,108,,,,,,,,,,184
,41,,20,,210,3,62,136,150,200,6,,,,,,,,,,,,,,10,,,,,,,,,,134
,41,,21,,820,5,143,333,390,700,74,,,,,,,,,,,,,,154,,,,,,,,,,162
,41,,22,,384,3,110,210,240,400,9,,,,,,,,,,,,,,72,,,,,,,,,,159
,41,,23,,232,5,63,133,139,250,2,,,,,,,,,,,,,,37,,,,,,,,,,100
,41,,24,,243,3,63,123,134,250,11,,,,,,,,,,,,,,25,,,,,,,,,,98
,41,,25,,1359,1,241,532,683,1200,22,,,,,,,,,,,,,,104,,,,,,,,,,557
,41,,26,,736,2,87,225,438,600,2,,,,,,,,,,,,,,50,,,,,,,,,,386
,41,,27,,571,5,165,280,324,500,6,,,,,,,,,,,,,,15,,,,,,,,,,303
,41,,28,,357,3,101,150,196,350,16,,,,,,,,,,,,,,71,,,,,,,,,,109
,41,,29,,147,2,50,88,95,150,3,,,,,,,,,,,,,,39,,,,,,,,,,53
,41,,30,,217,2,75,158,184,250,18,,,,,,,,,,,,,,38,,,,,,,,,,128
,41,,31,,53,9,12,34,39,50,2,,,,,,,,,,,,,,24,,,,,,,,,,13
,41,,32,,1214,2,219,550,655,1050,70,,,,,,,,,,,,,,123,,,,,,,,,,461
,41,,33,,54,8,15,41,48,100,0,,,,,,,,,,,,,,5,,,,,,,,,,43
,41,,34,,725,2,173,317,378,650,18,,,,,,,,,,,,,,32,,,,,,,,,,328
,41,,35,,736,3,178,340,389,600,67,,,,,,,,,,,,,,127,,,,,,,,,,195
,41,,36,,77,7,32,48,53,100,0,,,,,,,,,,,,,,4,,,,,,,,,,49
,43,,1,,1245,12,230,485,600,1200,15,,,,,,,,59,,138,118,6,29,,,,,,,,,,,235
,43,,2,,1391,6,258,538,661,1300,17,,,,,,,,50,,139,65,2,53,,,,,,,,,,,334
,43,,3,,80,3,30,64,65,100,3,,,,,,,,0,,5,12,0,4,,,,,,,,,,,41
,43,,4,,293,20,88,194,205,300,12,,,,,,,,7,,32,8,2,7,,,,,,,,,,,137
,43,,5,,159,5,65,104,123,200,9,,,,,,,,9,,52,3,0,1,,,,,,,,,,,49
,43,,6,,82,5,32,57,64,100,0,,,,,,,,10,,16,6,0,1,,,,,,,,,,,31
,43,,7,,29,3,18,24,25,50,1,,,,,,,,1,,3,5,0,1,,,,,,,,,,,14
,43,,8,,199,6,64,132,138,200,4,,,,,,,,9,,52,35,0,6,,,,,,,,,,,32
,43,,9,,251,3,77,151,162,250,6,,,,,,,,6,,26,26,4,29,,,,,,,,,,,65
,43,,10,,196,3,75,130,138,200,3,,,,,,,,3,,15,27,0,6,,,,,,,,,,,84
,43,,11,,340,1,98,165,200,350,13,,,,,,,,49,,18,15,0,3,,,,,,,,,,,102
,43,,12,,99,7,50,63,75,100,0,,,,,,,,27,,9,5,0,3,,,,,,,,,,,31
,43,,13,,86,6,31,65,67,100,4,,,,,,,,0,,13,9,6,3,,,,,,,,,,,32
,43,,14,,74,3,37,48,55,100,0,,,,,,,,2,,18,2,1,0,,,,,,,,,,,32
,43,,15,,403,3,163,257,285,400,16,,,,,,,,5,,83,21,2,46,,,,,,,,,,,111
,43,,16,,494,11,125,270,338,500,5,,,,,,,,1,,8,16,1,4,,,,,,,,,,,303
,43,,17,,431,6,144,158,276,450,10,,,,,,,,42,,43,45,1,15,,,,,,,,,,,120
,43,,18,,44,9,19,43,44,50,3,,,,,,,,5,,9,5,0,4,,,,,,,,,,,18
,43,,19,,78,2,47,61,61,100,3,,,,,,,,2,,14,4,0,6,,,,,,,,,,,32
,43,,20,,87,4,24,45,63,100,0,,,,,,,,0,,34,8,0,1,,,,,,,,,,,20
,43,,21,,179,4,64,98,99,200,5,,,,,,,,4,,10,10,0,1,,,,,,,,,,,69
,43,,22,,119,3,48,79,81,150,3,,,,,,,,8,,28,4,0,1,,,,,,,,,,,37
,43,,23,,125,3,66,85,86,150,0,,,,,,,,4,,2,2,0,1,,,,,,,,,,,77
,44,,1,,357,17,70,137,168,350,4,,,,,,,,,,2,20,,,,,,,,,,,,,142
,44,,2,,481,0,120,252,304,500,5,,,,,,,,,,7,41,,,,,,,,,,,,,251
,44,,3,,501,1,147,257,335,500,10,,,,,,,,,,46,46,,,,,,,,,,,,,233
,44,,4,,499,0,116,272,295,500,21,,,,,,,,,,37,53,,,,,,,,,,,,,184
,44,,6,,192,1,70,103,118,200,6,,,,,,,,,,3,9,,,,,,,,,,,,,99
,44,,7,,166,0,54,116,122,200,5,,,,,,,,,,2,29,,,,,,,,,,,,,86
,44,,8,,143,0,92,112,112,150,7,,,,,,,,,,6,25,,,,,,,,,,,,,74
,44,,9,,139,1,43,96,97,150,2,,,,,,,,,,11,9,,,,,,,,,,,,,75
,44,,10,,40,2,35,38,38,50,2,,,,,,,,,,0,8,,,,,,,,,,,,,28
,44,,11,,219,4,77,110,127,250,4,,,,,,,,,,5,19,,,,,,,,,,,,,99
,44,,12,,260,2,89,154,156,300,1,,,,,,,,,,10,25,,,,,,,,,,,,,120
,44,,13,,313,0,110,198,209,350,15,,,,,,,,,,38,26,,,,,,,,,,,,,130
,44,,14,,104,1,39,74,78,150,2,,,,,,,,,,10,11,,,,,,,,,,,,,55
,44,,15,,556,0,164,256,324,500,11,,,,,,,,,,49,61,,,,,,,,,,,,,203
,44,,16,,109,3,78,86,87,150,2,,,,,,,,,,11,11,,,,,,,,,,,,,63
,44,,17,,132,1,62,88,88,150,1,,,,,,,,,,4,25,,,,,,,,,,,,,58
,44,,18,,47,3,33,41,41,50,3,,,,,,,,,,2,11,,,,,,,,,,,,,25
,44,,19,,677,1,155,307,372,650,13,,,,,,,,,,49,65,,,,,,,,,,,,,245
,44,,20,,274,5,71,145,164,300,4,,,,,,,,,,17,23,,,,,,,,,,,,,120
,44,,21,,406,0,100,193,240,400,6,,,,,,,,,,8,30,,,,,,,,,,,,,196
,44,,22,,184,0,51,102,105,200,6,,,,,,,,,,8,18,,,,,,,,,,,,,73
,44,,23,,179,1,68,110,130,200,5,,,,,,,,,,29,24,,,,,,,,,,,,,72
,44,,24,,330,0,65,171,227,350,5,,,,,,,,,,12,66,,,,,,,,,,,,,142
,44,,25,,182,0,80,131,147,200,4,,,,,,,,,,9,35,,,,,,,,,,,,,99
,44,,26,,200,3,60,117,121,200,6,,,,,,,,,,5,24,,,,,,,,,,,,,86
,44,,27,,528,3,142,300,339,500,15,,,,,,,,,,34,32,,,,,,,,,,,,,258
,44,,28,,559,2,148,272,365,500,10,,,,,,,,,,13,40,,,,,,,,,,,,,302
,44,,29,,257,1,76,140,154,250,10,,,,,,,,,,8,18,,,,,,,,,,,,,118
,44,,30,,314,2,136,196,222,350,9,,,,,,,,,,7,16,,,,,,,,,,,,,190
,44,,31,,315,2,103,197,207,350,12,,,,,,,,,,23,18,,,,,,,,,,,,,154
,44,,32,,484,1,134,250,289,500,8,,,,,,,,,,10,35,,,,,,,,,,,,,236
,44,,33,,214,2,79,140,141,250,5,,,,,,,,,,3,11,,,,,,,,,,,,,122
,44,,34,,147,1,63,91,93,150,1,,,,,,,,,,22,16,,,,,,,,,,,,,54
,44,,35,,92,4,35,52,68,100,2,,,,,,,,,,1,13,,,,,,,,,,,,,52
,44,,36,,66,5,30,44,51,100,3,,,,,,,,,,15,2,,,,,,,,,,,,,31
,45,,1,,707,8,149,311,364,651,13,,,,,,,,,,,97,,,,,,,,,,,,,254
,45,,2,,280,1,100,176,191,300,14,,,,,,,,,,,45,,,,,,,,,,,,,132
,45,,3,,194,3,98,110,136,200,8,,,,,,,,,,,47,,,,,,,,,,,,,81
,45,,4,,226,0,94,146,153,250,5,,,,,,,,,,,7,,,,,,,,,,,,,141
,45,,5,,305,1,100,169,212,301,8,,,,,,,,,,,43,,,,,,,,,,,,,161
,45,,6,,458,1,170,280,357,450,0,,,,,,,,,,,11,,,,,,,,,,,,,346
,45,,7,,102,4,51,76,80,100,2,,,,,,,,,,,23,,,,,,,,,,,,,55
,45,,8,,333,3,100,185,196,350,7,,,,,,,,,,,61,,,,,,,,,,,,,128
,45,,9,,73,2,28,41,48,100,3,,,,,,,,,,,10,,,,,,,,,,,,,35
,45,,10,,130,0,45,72,80,150,8,,,,,,,,,,,17,,,,,,,,,,,,,55
,45,,11,,298,4,80,156,158,302,1,,,,,,,,,,,32,,,,,,,,,,,,,125
,45,,12,,168,0,71,96,100,200,2,,,,,,,,,,,25,,,,,,,,,,,,,73
,45,,13,,252,3,65,132,150,250,8,,,,,,,,,,,53,,,,,,,,,,,,,89
,45,,14,,251,2,120,147,152,250,6,,,,,,,,,,,37,,,,,,,,,,,,,109
,45,,15,,104,0,25,63,64,150,1,,,,,,,,,,,11,,,,,,,,,,,,,52
,45,,16,,311,2,118,144,163,350,15,,,,,,,,,,,52,,,,,,,,,,,,,96
,45,,17,,425,2,145,218,283,450,5,,,,,,,,,,,59,,,,,,,,,,,,,219
,45,,18,,886,3,200,344,456,850,35,,,,,,,,,,,166,,,,,,,,,,,,,255
,45,,19,,85,3,41,52,62,100,5,,,,,,,,,,,21,,,,,,,,,,,,,36
,45,,20,,418,1,133,228,276,450,12,,,,,,,,,,,116,,,,,,,,,,,,,148
,45,,21,,37,3,13,29,29,50,1,,,,,,,,,,,14,,,,,,,,,,,,,14
,45,,22,,152,1,61,108,117,150,4,,,,,,,,,,,43,,,,,,,,,,,,,70
,45,,23,,243,1,65,125,173,250,5,,,,,,,,,,,55,,,,,,,,,,,,,113
,45,,24,,258,4,108,131,145,251,5,,,,,,,,,,,57,,,,,,,,,,,,,83
,45,,25,,960,1,200,389,540,905,17,,,,,,,,,,,266,,,,,,,,,,,,,257
,45,,26,,185,1,88,116,118,200,8,,,,,,,,,,,25,,,,,,,,,,,,,85
,45,,27,,138,0,47,74,95,150,3,,,,,,,,,,,22,,,,,,,,,,,,,70
,45,,28,,237,2,87,149,162,250,9,,,,,,,,,,,55,,,,,,,,,,,,,98
,45,,29,,568,3,150,243,321,500,5,,,,,,,,,,,49,,,,,,,,,,,,,267
,45,,30,,245,3,60,130,138,250,4,,,,,,,,,,,28,,,,,,,,,,,,,106
,45,,31,,708,4,195,337,389,651,18,,,,,,,,,,,92,,,,,,,,,,,,,279
,45,,32,,91,5,24,45,53,100,2,,,,,,,,,,,20,,,,,,,,,,,,,31
,45,,33,,92,1,26,59,66,100,2,,,,,,,,,,,21,,,,,,,,,,,,,43
,45,,34,,312,4,87,136,162,301,8,,,,,,,,,,,44,,,,,,,,,,,,,110
,45,,35,,154,6,71,110,115,150,5,,,,,,,,,,,32,,,,,,,,,,,,,78
,45,,36,,23,1,7,16,19,50,0,,,,,,,,,,,1,,,,,,,,,,,,,18
,45,,37,,758,4,126,243,324,700,18,,,,,,,,,,,72,,,,,,,,,,,,,234
,45,,38,,91,7,30,55,60,100,1,,,,,,,,,,,10,,,,,,,,,,,,,49
,45,,39,,73,2,35,43,46,100,2,,,,,,,,,,,17,,,,,,,,,,,,,27
,45,,40,,40,8,28,34,36,50,2,,,,,,,,,,,8,,,,,,,,,,,,,26
,45,,41,,54,1,34,37,39,100,6,,,,,,,,,,,8,,,,,,,,,,,,,25
,46,,1,,1369,3,340,681,803,1250,16,,,,,,,,,,,128,,,,,,,310,,,,,,349
,46,,2,,185,2,80,122,128,200,3,,,,,,,,,,,15,,,,,,,41,,,,,,69
,46,,3,,325,3,105,163,195,300,2,,,,,,,,,,,12,,,,,,,69,,,,,,112
,46,,4,,139,3,63,90,94,150,1,,,,,,,,,,,24,,,,,,,14,,,,,,55
,46,,5,,226,6,93,139,150,250,3,,,,,,,,,,,4,,,,,,,56,,,,,,87
,46,,6,,143,6,57,99,102,150,3,,,,,,,,,,,12,,,,,,,26,,,,,,61
,46,,7,,358,2,156,234,261,350,7,,,,,,,,,,,8,,,,,,,62,,,,,,184
,46,,8,,143,4,36,74,92,150,1,,,,,,,,,,,16,,,,,,,12,,,,,,63
,46,,9,,317,4,89,183,198,350,3,,,,,,,,,,,3,,,,,,,16,,,,,,176
,46,,10,,109,5,32,62,63,150,3,,,,,,,,,,,0,,,,,,,11,,,,,,49
,46,,11,,216,3,75,124,159,250,3,,,,,,,,,,,1,,,,,,,5,,,,,,150
,46,,12,,446,3,148,214,253,450,7,,,,,,,,,,,62,,,,,,,90,,,,,,94
,46,,13,,306,0,95,173,210,300,7,,,,,,,,,,,17,,,,,,,23,,,,,,163
,46,,14,,249,2,110,139,162,250,9,,,,,,,,,,,14,,,,,,,24,,,,,,115
,46,,15,,149,4,62,79,91,150,4,,,,,,,,,,,8,,,,,,,24,,,,,,55
,46,,16,,45,12,18,34,35,100,0,,,,,,,,,,,2,,,,,,,10,,,,,,20
,46,,17,,274,3,119,152,158,250,6,,,,,,,,,,,34,,,,,,,61,,,,,,57
,46,,18,,178,7,97,121,122,200,2,,,,,,,,,,,6,,,,,,,18,,,,,,96
,46,,19,,113,3,51,64,64,150,0,,,,,,,,,,,0,,,,,,,21,,,,,,43
,46,,20,,205,5,60,98,110,200,2,,,,,,,,,,,12,,,,,,,31,,,,,,65
,46,,21,,127,4,51,80,80,150,3,,,,,,,,,,,10,,,,,,,16,,,,,,51
,46,,22,,149,5,82,111,114,150,5,,,,,,,,,,,5,,,,,,,26,,,,,,78
,46,,23,,145,7,82,90,93,150,5,,,,,,,,,,,14,,,,,,,18,,,,,,56
,47,,1,,861,3,138,408,522,800,25,,,,,,,,,,,,131,,,,,,,,19,,,,347
,47,,2,,902,12,176,444,539,850,40,,,,,,,,,,,,89,,,,,,,,24,,,,386
,47,,3,,309,2,118,168,212,300,12,,,,,,,,,,,,41,,,,,,,,58,,,,101
,47,,4,,143,12,77,91,101,150,6,,,,,,,,,,,,29,,,,,,,,17,,,,49
,47,,5,,169,2,47,89,90,200,11,,,,,,,,,,,,10,,,,,,,,19,,,,50
,47,,6,,143,6,62,78,86,150,4,,,,,,,,,,,,31,,,,,,,,2,,,,42
,47,,7,,105,4,37,58,62,150,4,,,,,,,,,,,,9,,,,,,,,9,,,,40
,47,,8,,108,2,63,76,76,150,2,,,,,,,,,,,,24,,,,,,,,6,,,,44
,47,,9,,51,4,37,40,40,50,1,,,,,,,,,,,,10,,,,,,,,9,,,,20
,47,,10,,38,4,15,26,26,50,0,,,,,,,,,,,,0,,,,,,,,7,,,,19
,47,,11,,195,1,50,72,98,200,2,,,,,,,,,,,,1,,,,,,,,1,,,,94
,47,,12,,33,8,13,24,26,50,0,,,,,,,,,,,,0,,,,,,,,0,,,,26
,47,,13,,80,1,19,40,50,100,1,,,,,,,,,,,,1,,,,,,,,4,,,,44
,47,,14,,70,3,42,48,48,100,1,,,,,,,,,,,,3,,,,,,,,30,,,,14
,47,,15,,524,2,115,325,352,500,9,,,,,,,,,,,,32,,,,,,,,159,,,,152
,47,,16,,84,6,29,50,63,100,2,,,,,,,,,,,,12,,,,,,,,33,,,,16
,47,,17,,95,2,40,57,60,100,0,,,,,,,,,,,,5,,,,,,,,2,,,,53
,47,,18,,59,1,24,30,36,100,0,,,,,,,,,,,,1,,,,,,,,1,,,,34
,47,,19,,52,5,22,46,46,100,0,,,,,,,,,,,,2,,,,,,,,0,,,,44
,47,,20,,592,4,169,239,302,550,12,,,,,,,,,,,,63,,,,,,,,25,,,,202
,47,,21,,112,9,64,77,82,150,2,,,,,,,,,,,,16,,,,,,,,16,,,,48
,47,,22,,216,12,100,132,138,250,0,,,,,,,,,,,,12,,,,,,,,7,,,,115
,47,,23,,138,3,61,82,83,150,0,,,,,,,,,,,,4,,,,,,,,1,,,,78
,47,,24,,142,4,63,69,73,150,0,,,,,,,,,,,,6,,,,,,,,0,,,,67
,47,,25,,115,3,54,65,77,150,0,,,,,,,,,,,,1,,,,,,,,3,,,,73
,47,,26,,240,9,79,105,136,250,5,,,,,,,,,,,,12,,,,,,,,36,,,,83
,47,,27,,56,2,22,36,37,100,2,,,,,,,,,,,,7,,,,,,,,4,,,,24
,47,,28,,181,7,80,137,142,200,10,,,,,,,,,,,,16,,,,,,,,5,,,,111
,47,,29,,131,2,29,54,65,150,0,,,,,,,,,,,,9,,,,,,,,8,,,,48
,47,,30,,72,8,24,49,53,100,1,,,,,,,,,,,,10,,,,,,,,2,,,,40
,47,,31,,47,5,38,38,38,50,0,,,,,,,,,,,,2,,,,,,,,1,,,,35
,47,,32,,207,1,87,100,128,250,2,,,,,,,,,,,,20,,,,,,,,12,,,,93
,47,,33,,110,3,24,67,79,150,2,,,,,,,,,,,,14,,,,,,,,9,,,,54
,47,,34,,198,1,77,124,132,200,6,,,,,,,,,,,,7,,,,,,,,11,,,,108
,47,,35,,69,1,24,46,48,100,2,,,,,,,,,,,,0,,,,,,,,10,,,,36
,47,,36,,372,2,59,142,186,400,16,,,,,,,,,,,,37,,,,,,,,17,,,,116
,47,,37,,348,2,79,132,175,350,7,,,,,,,,,,,,24,,,,,,,,14,,,,129
,47,,38,,519,1,94,213,267,500,17,,,,,,,,,,,,72,,,,,,,,26,,,,152
,47,,39,,112,0,32,68,76,150,9,,,,,,,,,,,,29,,,,,,,,4,,,,34
,47,,40,,244,1,80,138,148,250,8,,,,,,,,,,,,23,,,,,,,,8,,,,109
,48,,1,,1202,1,233,598,743,1150,35,,,,,,,,54,,,185,,,,,,,,,,,,,469
,48,,2,,866,3,176,380,515,800,36,,,,,,,,72,,,91,,,,,,,,,,,,,316
,48,,3,,561,1,213,408,456,550,17,,,,,,,,18,,,53,,,,,,,,,,,,,368
,48,,4,,823,0,196,449,540,800,49,,,,,,,,50,,,108,,,,,,,,,,,,,333
,48,,5,,307,1,100,204,225,350,16,,,,,,,,13,,,44,,,,,,,,,,,,,152
,48,,6,,412,4,112,238,294,450,18,,,,,,,,17,,,80,,,,,,,,,,,,,179
,48,,7,,277,1,111,177,200,300,8,,,,,,,,11,,,43,,,,,,,,,,,,,138
,48,,8,,1047,3,230,585,694,1000,26,,,,,,,,277,,,20,,,,,,,,,,,,,371
,48,,9,,729,3,0,2,2,700,0,,,,,,,,1,,,0,,,,,,,,,,,,,1
,48,,10,,735,2,213,506,549,700,10,,,,,,,,13,,,175,,,,,,,,,,,,,351
,48,,11,,1226,1,193,532,644,1150,33,,,,,,,,131,,,106,,,,,,,,,,,,,374
,48,,12,,360,3,80,250,275,400,2,,,,,,,,9,,,11,,,,,,,,,,,,,253
,48,,13,,820,2,250,438,540,800,24,,,,,,,,13,,,201,,,,,,,,,,,,,302
,48,,14,,683,1,150,356,455,650,22,,,,,,,,15,,,135,,,,,,,,,,,,,283
,48,,15,,378,1,65,160,224,400,11,,,,,,,,12,,,35,,,,,,,,,,,,,165
,48,,16,,137,4,51,87,96,150,4,,,,,,,,9,,,25,,,,,,,,,,,,,58
,48,,17,,592,3,175,298,380,550,8,,,,,,,,16,,,105,,,,,,,,,,,,,251
,48,,18,,170,3,42,85,124,200,13,,,,,,,,18,,,33,,,,,,,,,,,,,60
,48,,19,,350,1,78,168,206,350,10,,,,,,,,15,,,52,,,,,,,,,,,,,129
,48,,20,,349,1,85,205,238,349,11,,,,,,,,16,,,50,,,,,,,,,,,,,161
,48,,21,,348,2,90,192,239,350,9,,,,,,,,74,,,24,,,,,,,,,,,,,132
,48,,22,,121,3,43,64,76,150,2,,,,,,,,14,,,19,,,,,,,,,,,,,40
,48,,23,,535,2,150,292,360,500,9,,,,,,,,63,,,35,,,,,,,,,,,,,253
,48,,24,,324,9,80,160,194,350,11,,,,,,,,29,,,25,,,,,,,,,,,,,129
