"shape","common_id","common_name","Total Voter Turnout (#)","Total Voter Turnout (%)","Number of Precincts with Invalid Ballots from 0-1%","Number of Precincts with Invalid Ballots from 1-3%","Number of Precincts with Invalid Ballots from 3-5%","Number of Precincts with Invalid Ballots > 5%","Invalid Ballots (%)","Precincts with More Ballots Than Votes (#)","Precincts with More Ballots Than Votes (%)","More Ballots Than Votes (Average)","More Ballots Than Votes (#)","Precincts with More Votes than Ballots (#)","Precincts with More Votes than Ballots (%)","More Votes than Ballots (Average)","More Votes than Ballots (#)","Average votes per minute (08:00-12:00)","Average votes per minute (12:00-17:00)","Average votes per minute (17:00-20:00)","Number of Precincts with votes per minute > 2 (08:00-12:00)","Number of Precincts with votes per minute > 2 (12:00-17:00)","Number of Precincts with votes per minute > 2 (17:00-20:00)","Number of Precincts with votes per minute > 2","Precincts Reported (#)","Precincts Reported (%)","United Opposition","United National Movement","Greens Party","Alliance of Patriots","Georgian Party","Way of Georgia","Georgian Dream"
"Precinct","16","65-16","161","42.1466",\N,\N,\N,\N,"3.0120",\N,\N,\N,"1",\N,\N,\N,"0","0.2583","0.2500","0.1611",\N,\N,\N,\N,\N,\N,"16.7702","0.0000","0.0000","0.0000","0.0000","0.0000","82.6087"
"Precinct","17","65-17","240","29.5203",\N,\N,\N,\N,"0.0000",\N,\N,\N,"0",\N,\N,\N,"0","0.4042","0.3667","0.1833",\N,\N,\N,\N,\N,\N,"16.2500","0.0000","0.0000","0.0000","0.0000","0.0000","83.7500"
"Precinct","18","65-18","298","31.8036",\N,\N,\N,\N,"3.8710",\N,\N,\N,"0",\N,\N,\N,"0","0.3208","0.3800","0.6611",\N,\N,\N,\N,\N,\N,"12.7517","0.0000","0.0000","0.0000","0.0000","0.0000","87.2483"
"Precinct","19","65-19","402","44.4690",\N,\N,\N,\N,"0.7407",\N,\N,\N,"0",\N,\N,\N,"0","0.7833","0.3633","0.6000",\N,\N,\N,\N,\N,\N,"6.4677","0.0000","0.0000","0.0000","0.0000","0.0000","93.5323"
"Precinct","20","65-20","205","38.1041",\N,\N,\N,\N,"5.0926",\N,\N,\N,"0",\N,\N,\N,"0","0.3292","0.2633","0.3222",\N,\N,\N,\N,\N,\N,"16.5854","0.0000","0.0000","0.0000","0.0000","0.0000","83.4146"
"Precinct","21","65-21","434","34.2002",\N,\N,\N,\N,"2.0316",\N,\N,\N,"1",\N,\N,\N,"0","0.8083","0.4700","0.6000",\N,\N,\N,\N,\N,\N,"7.6037","0.0000","0.0000","0.0000","0.0000","0.0000","92.1659"
"Precinct","22","65-22","284","46.4052",\N,\N,\N,\N,"4.3771",\N,\N,\N,"0",\N,\N,\N,"0","0.5167","0.4167","0.2667",\N,\N,\N,\N,\N,\N,"15.4930","0.0000","0.0000","0.0000","0.0000","0.0000","84.5070"
"Precinct","23","65-23","207","39.9614",\N,\N,\N,\N,"2.3585",\N,\N,\N,"0",\N,\N,\N,"0","0.2917","0.2933","0.3000",\N,\N,\N,\N,\N,\N,"20.2899","0.0000","0.0000","0.0000","0.0000","0.0000","79.7101"
"Precinct","24","65-24","120","44.6097",\N,\N,\N,\N,"4.0000",\N,\N,\N,"0",\N,\N,\N,"0","0.3000","0.1167","0.1000",\N,\N,\N,\N,\N,\N,"45.0000","0.0000","0.0000","0.0000","0.0000","0.0000","55.0000"
"Precinct","25","65-25","444","41.9263",\N,\N,\N,\N,"1.9868",\N,\N,\N,"0",\N,\N,\N,"0","0.6083","0.6233","0.6667",\N,\N,\N,\N,\N,\N,"9.2342","0.0000","0.0000","0.0000","0.0000","0.0000","90.7658"
"Precinct","26","65-26","387","34.0369",\N,\N,\N,\N,"2.0253",\N,\N,\N,"0",\N,\N,\N,"0","0.5875","0.5300","0.5278",\N,\N,\N,\N,\N,\N,"5.4264","0.0000","0.0000","0.0000","0.0000","0.0000","94.5736"
"Precinct","27","65-27","360","36.2903",\N,\N,\N,\N,"2.7027",\N,\N,\N,"0",\N,\N,\N,"0","0.4167","0.4733","0.7111",\N,\N,\N,\N,\N,\N,"4.7222","0.0000","0.0000","0.0000","0.0000","0.0000","95.2778"
"Precinct","28","65-28","394","48.2843",\N,\N,\N,\N,"1.2531",\N,\N,\N,"0",\N,\N,\N,"0","0.6458","0.5167","0.4944",\N,\N,\N,\N,\N,\N,"2.5381","0.0000","0.0000","0.0000","0.0000","0.0000","97.4619"
"Precinct","29","65-29","283","36.1430",\N,\N,\N,\N,"1.3937",\N,\N,\N,"0",\N,\N,\N,"0","0.4333","0.3933","0.3611",\N,\N,\N,\N,\N,\N,"8.1272","0.0000","0.0000","0.0000","0.0000","0.0000","91.8728"
"Precinct","30","65-30","379","31.1166",\N,\N,\N,\N,"2.5707",\N,\N,\N,"0",\N,\N,\N,"0","0.5542","0.5933","0.4333",\N,\N,\N,\N,\N,\N,"9.7625","0.0000","0.0000","0.0000","0.0000","0.0000","90.2375"
"Precinct","31","65-31","288","36.4096",\N,\N,\N,\N,"3.3557",\N,\N,\N,"1",\N,\N,\N,"0","0.4375","0.4133","0.3833",\N,\N,\N,\N,\N,\N,"9.3750","0.0000","0.0000","0.0000","0.0000","0.0000","90.2778"
"Precinct","32","65-32","310","22.9460",\N,\N,\N,\N,"2.2082",\N,\N,\N,"0",\N,\N,\N,"0","0.5417","0.3167","0.5111",\N,\N,\N,\N,\N,\N,"16.4516","0.0000","0.0000","0.0000","0.0000","0.0000","83.5484"
"Precinct","33","65-33","346","26.7388",\N,\N,\N,\N,"4.1551",\N,\N,\N,"1",\N,\N,\N,"0","0.6417","0.3500","0.5667",\N,\N,\N,\N,\N,\N,"8.0925","0.0000","0.0000","0.0000","0.0000","0.0000","91.6185"
"Precinct","34","65-34","489","47.0645",\N,\N,\N,\N,"1.6097",\N,\N,\N,"0",\N,\N,\N,"0","0.9083","0.4467","0.8056",\N,\N,\N,\N,\N,\N,"5.9305","0.0000","0.0000","0.0000","0.0000","0.0000","94.0695"
"Precinct","35","65-35","515","36.0140",\N,\N,\N,\N,"1.7176",\N,\N,\N,"1",\N,\N,\N,"0","0.8458","0.4700","1.0000",\N,\N,\N,\N,\N,\N,"5.0485","0.0000","0.0000","0.0000","0.0000","0.0000","94.7573"
"Precinct","36","65-36","495","36.2107",\N,\N,\N,\N,"1.0000",\N,\N,\N,"0",\N,\N,\N,"0","0.6458","0.6833","0.7778",\N,\N,\N,\N,\N,\N,"7.4747","0.0000","0.0000","0.0000","0.0000","0.0000","92.5253"
"Precinct","37","65-37","211","34.9917",\N,\N,\N,\N,"1.8605",\N,\N,\N,"0",\N,\N,\N,"0","0.4458","0.2100","0.2500",\N,\N,\N,\N,\N,\N,"7.5829","0.0000","0.0000","0.0000","0.0000","0.0000","92.4171"
"Precinct","38","65-38","306","44.3478",\N,\N,\N,\N,"3.1646",\N,\N,\N,"0",\N,\N,\N,"0","0.5333","0.3167","0.5167",\N,\N,\N,\N,\N,\N,"15.0327","0.0000","0.0000","0.0000","0.0000","0.0000","84.9673"
"Precinct","39","65-39","193","48.8608",\N,\N,\N,\N,"2.5253",\N,\N,\N,"0",\N,\N,\N,"0","0.3042","0.2067","0.3500",\N,\N,\N,\N,\N,\N,"8.8083","0.0000","0.0000","0.0000","0.0000","0.0000","91.1917"
"Precinct","1","81-1","251","32.0972",\N,\N,\N,\N,"1.1811",\N,\N,\N,"0",\N,\N,\N,"0","0.4042","0.2867","0.3944",\N,\N,\N,\N,\N,\N,"0.0000","23.9044","0.0000","0.0000","0.0000","0.0000","76.0956"
"Precinct","2","81-2","225","21.2465",\N,\N,\N,\N,"3.8462",\N,\N,\N,"0",\N,\N,\N,"0","0.3500","0.2567","0.4056",\N,\N,\N,\N,\N,\N,"0.0000","18.6667","0.0000","0.0000","0.0000","0.0000","81.3333"
"Precinct","3","81-3","211","20.0761",\N,\N,\N,\N,"2.7650",\N,\N,\N,"0",\N,\N,\N,"0","0.3375","0.2033","0.4167",\N,\N,\N,\N,\N,\N,"0.0000","19.4313","0.0000","0.0000","0.0000","0.0000","80.5687"
"Precinct","4","81-4","334","32.5854",\N,\N,\N,\N,"2.3392",\N,\N,\N,"0",\N,\N,\N,"0","0.4375","0.4367","0.5889",\N,\N,\N,\N,\N,\N,"0.0000","11.3772","0.0000","0.0000","0.0000","0.0000","88.6228"
"Precinct","5","81-5","302","26.6079",\N,\N,\N,\N,"1.6287",\N,\N,\N,"0",\N,\N,\N,"0","0.5292","0.3100","0.4833",\N,\N,\N,\N,\N,\N,"0.0000","28.8079","0.0000","0.0000","0.0000","0.0000","71.1921"
"Precinct","6","81-6","291","40.7563",\N,\N,\N,\N,"3.3223",\N,\N,\N,"0",\N,\N,\N,"0","0.5042","0.2967","0.5056",\N,\N,\N,\N,\N,\N,"0.0000","4.4674","0.0000","0.0000","0.0000","0.0000","95.5326"
"Precinct","7","81-7","293","23.7825",\N,\N,\N,\N,"2.9801",\N,\N,\N,"0",\N,\N,\N,"0","0.4792","0.3267","0.4944",\N,\N,\N,\N,\N,\N,"0.0000","19.4539","0.0000","0.0000","0.0000","0.0000","80.5461"
"Precinct","8","81-8","254","31.4356",\N,\N,\N,\N,"2.6820",\N,\N,\N,"2",\N,\N,\N,"0","0.4500","0.2733","0.3944",\N,\N,\N,\N,\N,\N,"0.0000","14.9606","0.0000","0.0000","0.0000","0.0000","84.2520"
"Precinct","9","81-9","286","22.6624",\N,\N,\N,\N,"3.7037",\N,\N,\N,"0",\N,\N,\N,"0","0.4417","0.3600","0.4611",\N,\N,\N,\N,\N,\N,"0.0000","20.2797","0.0000","0.0000","0.0000","0.0000","79.7203"
"Precinct","10","81-10","279","20.9145",\N,\N,\N,\N,"2.7875",\N,\N,\N,"0",\N,\N,\N,"0","0.5000","0.2333","0.5389",\N,\N,\N,\N,\N,\N,"0.0000","34.0502","0.0000","0.0000","0.0000","0.0000","65.9498"
"Precinct","11","81-11","424","35.0413",\N,\N,\N,\N,"0.4695",\N,\N,\N,"0",\N,\N,\N,"0","0.5417","0.4667","0.8667",\N,\N,\N,\N,\N,\N,"0.0000","28.5377","0.0000","0.0000","0.0000","0.0000","71.4623"
"Precinct","12","81-12","476","31.7122",\N,\N,\N,\N,"2.6585",\N,\N,\N,"0",\N,\N,\N,"0","0.8333","0.5167","0.7444",\N,\N,\N,\N,\N,\N,"0.0000","24.1597","0.0000","0.0000","0.0000","0.0000","75.8403"
"Precinct","13","81-13","298","29.7405",\N,\N,\N,\N,"1.6502",\N,\N,\N,"0",\N,\N,\N,"0","0.5333","0.3567","0.3778",\N,\N,\N,\N,\N,\N,"0.0000","36.5772","0.0000","0.0000","0.0000","0.0000","63.4228"
"Precinct","14","81-14","250","19.9681",\N,\N,\N,\N,"5.6604",\N,\N,\N,"0",\N,\N,\N,"0","0.5000","0.2433","0.4000",\N,\N,\N,\N,\N,\N,"0.0000","42.4000","0.0000","0.0000","0.0000","0.0000","57.6000"
"Precinct","15","81-15","333","22.3640",\N,\N,\N,\N,"0.8929",\N,\N,\N,"0",\N,\N,\N,"0","0.6875","0.1500","0.7000",\N,\N,\N,\N,\N,\N,"0.0000","12.6126","0.0000","0.0000","0.0000","0.0000","87.3874"
"Precinct","16","81-16","64","24.7104",\N,\N,\N,\N,"0.0000",\N,\N,\N,"0",\N,\N,\N,"0","0.1292","0.0600","0.0833",\N,\N,\N,\N,\N,\N,"0.0000","20.3125","0.0000","0.0000","0.0000","0.0000","79.6875"
"Precinct","17","81-17","343","27.7060",\N,\N,\N,\N,"0.0000",\N,\N,\N,"0",\N,\N,\N,"0","0.6958","0.4033","0.3056",\N,\N,\N,\N,\N,\N,"0.0000","26.2391","0.0000","0.0000","0.0000","0.0000","73.7609"
"Precinct","18","81-18","305","43.5714",\N,\N,\N,\N,"1.6129",\N,\N,\N,"0",\N,\N,\N,"0","0.6583","0.3133","0.3222",\N,\N,\N,\N,\N,\N,"0.0000","46.5574","0.0000","0.0000","0.0000","0.0000","53.4426"
"Precinct","19","81-19","386","28.3824",\N,\N,\N,\N,"1.7812",\N,\N,\N,"0",\N,\N,\N,"0","0.6917","0.5533","0.3389",\N,\N,\N,\N,\N,\N,"0.0000","12.6943","0.0000","0.0000","0.0000","0.0000","87.3057"
"Precinct","20","81-20","309","27.2487",\N,\N,\N,\N,"4.9231",\N,\N,\N,"0",\N,\N,\N,"0","0.4583","0.4333","0.4722",\N,\N,\N,\N,\N,\N,"0.0000","35.2751","0.0000","0.0000","0.0000","0.0000","64.7249"
"Precinct","21","81-21","283","18.8793",\N,\N,\N,\N,"3.7415",\N,\N,\N,"0",\N,\N,\N,"0","0.3042","0.5567","0.3000",\N,\N,\N,\N,\N,\N,"0.0000","23.3216","0.0000","0.0000","0.0000","0.0000","76.6784"
"Precinct","22","81-22","320","24.8254",\N,\N,\N,\N,"1.8405",\N,\N,\N,"0",\N,\N,\N,"0","0.6375","0.3700","0.3444",\N,\N,\N,\N,\N,\N,"0.0000","16.8750","0.0000","0.0000","0.0000","0.0000","83.1250"
"Precinct","23","81-23","563","41.3666",\N,\N,\N,\N,"1.5734",\N,\N,\N,"0",\N,\N,\N,"0","0.9333","0.7267","0.7222",\N,\N,\N,\N,\N,\N,"0.0000","18.1172","0.0000","0.0000","0.0000","0.0000","81.8828"
"Precinct","24","81-24","346","27.2013",\N,\N,\N,\N,"1.1429",\N,\N,\N,"0",\N,\N,\N,"0","0.7375","0.2833","0.4889",\N,\N,\N,\N,\N,\N,"0.0000","14.4509","0.0000","0.0000","0.0000","0.0000","85.5491"
"Precinct","25","81-25","323","44.8611",\N,\N,\N,\N,"1.8237",\N,\N,\N,"0",\N,\N,\N,"0","0.4708","0.3200","0.6667",\N,\N,\N,\N,\N,\N,"0.0000","37.4613","0.0000","0.0000","0.0000","0.0000","62.5387"
"Precinct","26","81-26","281","24.3290",\N,\N,\N,\N,"2.4306",\N,\N,\N,"0",\N,\N,\N,"0","0.6167","0.3233","0.2389",\N,\N,\N,\N,\N,\N,"0.0000","35.5872","0.0000","0.0000","0.0000","0.0000","64.4128"
"Precinct","27","81-27","285","18.3044",\N,\N,\N,\N,"4.0404",\N,\N,\N,"0",\N,\N,\N,"0","0.3875","0.3433","0.5611",\N,\N,\N,\N,\N,\N,"0.0000","31.5789","0.0000","0.0000","0.0000","0.0000","68.4211"
"Precinct","28","81-28","128","24.6628",\N,\N,\N,\N,"3.0303",\N,\N,\N,"0",\N,\N,\N,"0","0.1833","0.1867","0.1778",\N,\N,\N,\N,\N,\N,"0.0000","21.8750","0.0000","0.0000","0.0000","0.0000","78.1250"
"Precinct","29","81-29","315","23.4201",\N,\N,\N,\N,"1.2539",\N,\N,\N,"0",\N,\N,\N,"0","0.5833","0.3200","0.4611",\N,\N,\N,\N,\N,\N,"0.0000","15.5556","0.0000","0.0000","0.0000","0.0000","84.4444"
"Precinct","30","81-30","240","25.0261",\N,\N,\N,\N,"0.0000",\N,\N,\N,"4",\N,\N,\N,"0","0.4042","0.2533","0.3722",\N,\N,\N,\N,\N,\N,"0.0000","20.8333","0.0000","0.0000","0.0000","0.0000","77.5000"
"Precinct","31","81-31","350","36.1944",\N,\N,\N,\N,"0.5682",\N,\N,\N,"0",\N,\N,\N,"0","0.7208","0.3567","0.4000",\N,\N,\N,\N,\N,\N,"0.0000","26.8571","0.0000","0.0000","0.0000","0.0000","73.1429"
"Precinct","32","81-32","419","33.2540",\N,\N,\N,\N,"1.8735",\N,\N,\N,"0",\N,\N,\N,"0","0.6792","0.4567","0.7056",\N,\N,\N,\N,\N,\N,"0.0000","28.1623","0.0000","0.0000","0.0000","0.0000","71.8377"
"Precinct","33","81-33","201","29.3860",\N,\N,\N,\N,"2.8986",\N,\N,\N,"0",\N,\N,\N,"0","0.5292","0.1633","0.1722",\N,\N,\N,\N,\N,\N,"0.0000","27.8607","0.0000","0.0000","0.0000","0.0000","72.1393"
"Precinct","34","81-34","262","23.0634",\N,\N,\N,\N,"3.3210",\N,\N,\N,"0",\N,\N,\N,"0","0.4333","0.2800","0.4611",\N,\N,\N,\N,\N,\N,"0.0000","8.0153","0.0000","0.0000","0.0000","0.0000","91.9847"
"Precinct","35","81-35","309","33.0481",\N,\N,\N,\N,"2.5237",\N,\N,\N,"0",\N,\N,\N,"0","0.6250","0.3833","0.2889",\N,\N,\N,\N,\N,\N,"0.0000","10.3560","0.0000","0.0000","0.0000","0.0000","89.6440"
"Precinct","36","81-36","316","25.1592",\N,\N,\N,\N,"1.8634",\N,\N,\N,"0",\N,\N,\N,"0","0.6667","0.2000","0.5667",\N,\N,\N,\N,\N,\N,"0.0000","23.4177","0.0000","0.0000","0.0000","0.0000","76.5823"
"Precinct","37","81-37","110","50.9259",\N,\N,\N,\N,"1.7857",\N,\N,\N,"0",\N,\N,\N,"0","0.2083","0.0867","0.2000",\N,\N,\N,\N,\N,\N,"0.0000","25.4545","0.0000","0.0000","0.0000","0.0000","74.5455"
"Precinct","38","81-38","280","23.5492",\N,\N,\N,\N,"1.7544",\N,\N,\N,"0",\N,\N,\N,"0","0.5417","0.3333","0.3056",\N,\N,\N,\N,\N,\N,"0.0000","17.1429","0.0000","0.0000","0.0000","0.0000","82.8571"
"Precinct","39","81-39","211","33.1761",\N,\N,\N,\N,"0.9390",\N,\N,\N,"1",\N,\N,\N,"0","0.3542","0.1833","0.4056",\N,\N,\N,\N,\N,\N,"0.0000","25.1185","0.0000","0.0000","0.0000","0.0000","74.4076"
"Precinct","40","81-40","187","32.2414",\N,\N,\N,\N,"1.5789",\N,\N,\N,"0",\N,\N,\N,"0","0.3125","0.2233","0.2667",\N,\N,\N,\N,\N,\N,"0.0000","8.5561","0.0000","0.0000","0.0000","0.0000","91.4439"
"Precinct","41","81-41","360","27.0677",\N,\N,\N,\N,"2.9650",\N,\N,\N,"0",\N,\N,\N,"0","0.6417","0.5200","0.3389",\N,\N,\N,\N,\N,\N,"0.0000","21.3889","0.0000","0.0000","0.0000","0.0000","78.6111"
"Precinct","42","81-42","253","19.7348",\N,\N,\N,\N,"3.0651",\N,\N,\N,"0",\N,\N,\N,"0","0.5417","0.2500","0.3111",\N,\N,\N,\N,\N,\N,"0.0000","16.2055","0.0000","0.0000","0.0000","0.0000","83.7945"
"Precinct","43","81-43","349","23.2202",\N,\N,\N,\N,"2.7855",\N,\N,\N,"0",\N,\N,\N,"0","0.7333","0.3767","0.3889",\N,\N,\N,\N,\N,\N,"0.0000","25.5014","0.0000","0.0000","0.0000","0.0000","74.4986"
"Precinct","44","81-44","385","25.5984",\N,\N,\N,\N,"1.7857",\N,\N,\N,"0",\N,\N,\N,"0","0.8708","0.3233","0.4778",\N,\N,\N,\N,\N,\N,"0.0000","29.6104","0.0000","0.0000","0.0000","0.0000","70.3896"
"Precinct","45","81-45","276","35.4300",\N,\N,\N,\N,"1.0753",\N,\N,\N,"0",\N,\N,\N,"0","0.2917","0.4867","0.3500",\N,\N,\N,\N,\N,\N,"0.0000","33.6957","0.0000","0.0000","0.0000","0.0000","66.3043"
"Precinct","46","81-46","447","28.9320",\N,\N,\N,\N,"2.1882",\N,\N,\N,"0",\N,\N,\N,"0","0.8625","0.5367","0.4944",\N,\N,\N,\N,\N,\N,"0.0000","40.4922","0.0000","0.0000","0.0000","0.0000","59.5078"
"Precinct","47","81-47","235","20.7231",\N,\N,\N,\N,"3.2922",\N,\N,\N,"0",\N,\N,\N,"0","0.4292","0.2300","0.3944",\N,\N,\N,\N,\N,\N,"0.0000","11.4894","0.0000","0.0000","0.0000","0.0000","88.5106"
"Precinct","48","81-48","286","22.9904",\N,\N,\N,\N,"4.0268",\N,\N,\N,"0",\N,\N,\N,"0","0.6042","0.1833","0.5444",\N,\N,\N,\N,\N,\N,"0.0000","13.9860","0.0000","0.0000","0.0000","0.0000","86.0140"
"Precinct","49","81-49","329","37.8161",\N,\N,\N,\N,"2.0833",\N,\N,\N,"0",\N,\N,\N,"0","0.4375","0.3433","0.7111",\N,\N,\N,\N,\N,\N,"0.0000","7.5988","0.0000","0.0000","0.0000","0.0000","92.4012"
"Precinct","50","81-50","298","26.8227",\N,\N,\N,\N,"1.6502",\N,\N,\N,"0",\N,\N,\N,"0","0.5333","0.2467","0.5611",\N,\N,\N,\N,\N,\N,"0.0000","15.4362","0.0000","0.0000","0.0000","0.0000","84.5638"
"Precinct","51","81-51","198","27.6536",\N,\N,\N,\N,"3.4146",\N,\N,\N,"0",\N,\N,\N,"0","0.2250","0.2833","0.3667",\N,\N,\N,\N,\N,\N,"0.0000","13.6364","0.0000","0.0000","0.0000","0.0000","86.3636"
"Precinct","52","81-52","252","30.0000",\N,\N,\N,\N,"3.0769",\N,\N,\N,"0",\N,\N,\N,"0","0.5292","0.2533","0.3167",\N,\N,\N,\N,\N,\N,"0.0000","35.3175","0.0000","0.0000","0.0000","0.0000","64.6825"
"Precinct","53","81-53","197","19.6215",\N,\N,\N,\N,"1.9900",\N,\N,\N,"0",\N,\N,\N,"0","0.3750","0.2233","0.2444",\N,\N,\N,\N,\N,\N,"0.0000","23.8579","0.0000","0.0000","0.0000","0.0000","76.1421"
"Precinct","54","81-54","282","21.8266",\N,\N,\N,\N,"2.0833",\N,\N,\N,"0",\N,\N,\N,"0","0.5667","0.2933","0.3556",\N,\N,\N,\N,\N,\N,"0.0000","17.3759","0.0000","0.0000","0.0000","0.0000","82.6241"
"Precinct","55","81-55","240","28.1690",\N,\N,\N,\N,"1.2346",\N,\N,\N,"0",\N,\N,\N,"0","0.4542","0.2133","0.3889",\N,\N,\N,\N,\N,\N,"0.0000","22.9167","0.0000","0.0000","0.0000","0.0000","77.0833"
"Precinct","56","81-56","305","30.6225",\N,\N,\N,\N,"3.7855",\N,\N,\N,"0",\N,\N,\N,"0","0.5917","0.2867","0.4944",\N,\N,\N,\N,\N,\N,"0.0000","24.2623","0.0000","0.0000","0.0000","0.0000","75.7377"
"Precinct","57","81-57","170","26.1538",\N,\N,\N,\N,"2.2989",\N,\N,\N,"0",\N,\N,\N,"0","0.2750","0.2200","0.2333",\N,\N,\N,\N,\N,\N,"0.0000","31.7647","0.0000","0.0000","0.0000","0.0000","68.2353"
"Precinct","58","81-58","344","34.2971",\N,\N,\N,\N,"2.2727",\N,\N,\N,"0",\N,\N,\N,"0","0.6667","0.3867","0.4222",\N,\N,\N,\N,\N,\N,"0.0000","50.8721","0.0000","0.0000","0.0000","0.0000","49.1279"
"Precinct","59","81-59","360","24.6407",\N,\N,\N,\N,"3.4853",\N,\N,\N,"0",\N,\N,\N,"0","0.8333","0.3333","0.4056",\N,\N,\N,\N,\N,\N,"0.0000","23.6111","0.0000","0.0000","0.0000","0.0000","76.3889"
"Precinct","60","81-60","275","33.5775",\N,\N,\N,\N,"2.1352",\N,\N,\N,"0",\N,\N,\N,"0","0.5250","0.2933","0.3722",\N,\N,\N,\N,\N,\N,"0.0000","20.3636","0.0000","0.0000","0.0000","0.0000","79.6364"
"Precinct","61","81-61","288","27.0931",\N,\N,\N,\N,"2.0408",\N,\N,\N,"0",\N,\N,\N,"0","0.5625","0.3767","0.2556",\N,\N,\N,\N,\N,\N,"0.0000","33.3333","0.0000","0.0000","0.0000","0.0000","66.6667"
"Precinct","62","81-62","160","25.9319",\N,\N,\N,\N,"1.2346",\N,\N,\N,"0",\N,\N,\N,"0","0.2625","0.2033","0.2111",\N,\N,\N,\N,\N,\N,"0.0000","19.3750","0.0000","0.0000","0.0000","0.0000","80.6250"
"Precinct","63","81-63","183","23.0479",\N,\N,\N,\N,"0.0000",\N,\N,\N,"0",\N,\N,\N,"0","0.3292","0.2033","0.2389",\N,\N,\N,\N,\N,\N,"0.0000","26.2295","0.0000","0.0000","0.0000","0.0000","73.7705"
"Precinct","64","81-64","236","32.7323",\N,\N,\N,\N,"1.6667",\N,\N,\N,"0",\N,\N,\N,"0","0.5000","0.2900","0.1833",\N,\N,\N,\N,\N,\N,"0.0000","26.2712","0.0000","0.0000","0.0000","0.0000","73.7288"
"Precinct","65","81-65","196","26.2032",\N,\N,\N,\N,"5.7692",\N,\N,\N,"0",\N,\N,\N,"0","0.5458","0.1667","0.1500",\N,\N,\N,\N,\N,\N,"0.0000","19.3878","0.0000","0.0000","0.0000","0.0000","80.6122"
"Precinct","1","84-1","476","54.9654",\N,\N,\N,\N,"1.2448",\N,\N,\N,"0",\N,\N,\N,"0","0.7250","0.5033","0.8722",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","70.7983","0.0000","0.0000","29.2017"
"Precinct","2","84-2","253","49.5108",\N,\N,\N,\N,"0.3937",\N,\N,\N,"0",\N,\N,\N,"0","0.3750","0.4000","0.2444",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","21.3439","0.0000","0.0000","78.6561"
"Precinct","3","84-3","152","40.3183",\N,\N,\N,\N,"3.7975",\N,\N,\N,"0",\N,\N,\N,"0","0.2042","0.1933","0.2833",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","43.4211","0.0000","0.0000","56.5789"
"Precinct","4","84-4","354","39.2461",\N,\N,\N,\N,"2.4793",\N,\N,\N,"0",\N,\N,\N,"0","0.4250","0.4967","0.6222",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","32.2034","0.0000","0.0000","67.7966"
"Precinct","5","84-5","290","54.2056",\N,\N,\N,\N,"1.3605",\N,\N,\N,"0",\N,\N,\N,"0","0.2667","0.5800","0.3111",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","89.3103","0.0000","0.0000","10.6897"
"Precinct","6","84-6","188","49.2147",\N,\N,\N,\N,"1.0526",\N,\N,\N,"0",\N,\N,\N,"0","0.2542","0.3167","0.1889",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","40.9574","0.0000","0.0000","59.0426"
"Precinct","7","84-7","235","37.6000",\N,\N,\N,\N,"2.0833",\N,\N,\N,"0",\N,\N,\N,"0","0.2958","0.3867","0.2944",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","58.2979","0.0000","0.0000","41.7021"
"Precinct","8","84-8","230","49.7835",\N,\N,\N,\N,"0.0000",\N,\N,\N,"0",\N,\N,\N,"0","0.3833","0.2600","0.3333",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","49.5652","0.0000","0.0000","50.4348"
"Precinct","9","84-9","248","37.2932",\N,\N,\N,\N,"3.5019",\N,\N,\N,"0",\N,\N,\N,"0","0.4167","0.3500","0.2889",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","51.6129","0.0000","0.0000","48.3871"
"Precinct","10","84-10","211","46.3736",\N,\N,\N,\N,"2.3148",\N,\N,\N,"0",\N,\N,\N,"0","0.3833","0.3033","0.1833",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","46.4455","0.0000","0.0000","53.5545"
"Precinct","11","84-11","267","41.3313",\N,\N,\N,\N,"0.3731",\N,\N,\N,"0",\N,\N,\N,"0","0.2500","0.5233","0.2833",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","47.9401","0.0000","0.0000","52.0599"
"Precinct","12","84-12","468","45.4369",\N,\N,\N,\N,"3.3058",\N,\N,\N,"0",\N,\N,\N,"0","0.3542","0.9400","0.6500",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","51.2821","0.0000","0.0000","48.7179"
"Precinct","13","84-13","198","52.6596",\N,\N,\N,\N,"0.0000",\N,\N,\N,"0",\N,\N,\N,"0","0.2083","0.3800","0.1889",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","49.4949","0.0000","0.0000","50.5051"
"Precinct","14","84-14","249","45.3552",\N,\N,\N,\N,"1.1905",\N,\N,\N,"0",\N,\N,\N,"0","0.1708","0.4900","0.3556",\N,\N,\N,\N,\N,\N,"0.0000","0.0000","0.0000","37.3494","0.0000","0.0000","62.6506"
