region,district,distr,prec,prec name,nothing,avg age,# > 99,85-99,# < 85,# no wdabceli,total voters,# of duplicates
,,1,1,1-1,,49.4732262383,2,45,1447,0,1494,1
,,1,2,1-2,,48.9129770992,0,40,1270,0,1310,1
,,1,3,1-3,,48.353220339,1,47,1427,0,1475,2
,,1,4,1-4,,48.1002638522,0,21,1116,0,1137,1
,,1,5,1-5,,48.6026490066,0,27,1483,0,1510,1
,,1,6,1-6,,48.9828382838,3,47,1465,0,1515,3
,,1,7,1-7,,48.2159783345,0,35,1442,0,1477,1
,,1,8,1-8,,47.8144599303,2,18,1128,0,1148,3
,,1,9,1-9,,47.9892933619,1,32,1368,0,1401,0
,,1,10,1-10,,47.285625,1,29,1570,0,1600,4
,,1,11,1-11,,46.835634451,0,21,1500,0,1521,1
,,1,12,1-12,,48.362714014,0,40,1537,0,1577,1
,,1,13,1-13,,47.3939849624,0,28,1302,0,1330,3
,,1,14,1-14,,48.7756862745,1,37,1237,0,1275,3
,,1,15,1-15,,48.4166037736,1,26,1298,0,1325,1
,,1,16,1-16,,48.4626675175,0,38,1529,0,1567,1
,,1,17,1-17,,49.8887900356,0,30,1094,0,1124,0
,,1,18,1-18,,49.6162162162,0,17,1093,0,1110,0
,,1,19,1-19,,48.6054866101,0,37,1494,0,1531,1
,,1,20,1-20,,47.4736842105,0,21,1423,0,1444,1
,,1,21,1-21,,49.9328767123,1,38,1421,0,1460,0
,,1,22,1-22,,48.8311432326,1,34,1487,0,1522,1
,,1,23,1-23,,48.7856125356,0,35,1369,0,1404,1
,,1,24,1-24,,47.1685393258,0,39,1563,0,1602,1
,,1,25,1-25,,48.1371681416,0,17,1113,0,1130,2
,,1,26,1-26,,47.9820732658,0,19,1264,0,1283,0
,,1,27,1-27,,47.5529841657,0,38,1604,0,1642,0
,,1,28,1-28,,49.7882783883,0,42,1323,0,1365,1
,,1,29,1-29,,48.7337704918,0,38,1487,0,1525,2
,,1,30,1-30,,50.0162999185,1,35,1191,0,1227,3
,,1,31,1-31,,49.2257607926,1,31,1381,0,1413,2
,,1,32,1-32,,45.5501915709,0,15,1290,0,1305,3
,,1,33,1-33,,48.214797136,1,26,1230,0,1257,0
,,1,34,1-34,,40.9338383838,0,27,1953,0,1980,0
,,1,35,1-35,,49.7748735245,1,30,1155,0,1186,0
,,1,36,1-36,,51.1174496644,0,8,290,0,298,0
,,1,37,1-37,,44.6641509434,0,13,1577,0,1590,2
,,1,38,1-38,,47.7627302275,0,13,910,0,923,0
,,1,39,1-39,,45.3509771987,0,16,1212,0,1228,1
,,2,1,2-1,,49.1136531365,0,29,1326,0,1355,2
,,2,2,2-2,,49.9407252441,0,37,1397,0,1434,1
,,2,3,2-3,,48.1920165175,1,29,1423,0,1453,1
,,2,4,2-4,,49.1112600536,0,45,1447,0,1492,0
,,2,5,2-5,,50.2577009767,1,28,1302,0,1331,0
,,2,6,2-6,,49.6696296296,1,32,1317,0,1350,2
,,2,7,2-7,,49.0858175248,0,37,1070,0,1107,1
,,2,8,2-8,,48.4725972994,0,25,1234,0,1259,0
,,2,9,2-9,,48.4695512821,0,26,1222,0,1248,1
,,2,10,2-10,,49.9307142857,2,42,1356,0,1400,1
,,2,11,2-11,,49.0442670537,0,47,1331,0,1378,3
,,2,12,2-12,,49.5642701525,0,29,1348,0,1377,1
,,2,13,2-13,,49.0853743877,0,32,1397,0,1429,2
,,2,14,2-14,,48.9494736842,1,25,1399,0,1425,3
,,2,15,2-15,,51.2737850787,0,47,1414,0,1461,0
,,2,16,2-16,,49.3003663004,0,32,1333,0,1365,3
,,2,17,2-17,,50.4602739726,0,41,1419,0,1460,1
,,2,18,2-18,,47.740562249,0,12,1233,0,1245,0
,,2,19,2-19,,44.16191067,1,13,1598,0,1612,4
,,2,20,2-20,,46.841954023,0,7,341,0,348,0
,,2,21,2-21,,37.3126959248,0,5,1271,0,1276,2
,,2,22,2-22,,37.5613259669,0,3,902,0,905,0
,,2,23,2-23,,48.4932249322,0,34,1442,0,1476,3
,,2,24,2-24,,48.8990033223,0,19,1486,0,1505,5
,,2,25,2-25,,48.082256968,1,17,1453,0,1471,1
,,2,26,2-26,,49.9946236559,1,47,1440,0,1488,2
,,2,27,2-27,,48.8782742681,1,38,1259,0,1298,1
,,2,28,2-28,,49.8622795115,0,49,1425,0,1474,3
,,2,29,2-29,,47.6629464286,0,15,1329,0,1344,0
,,2,30,2-30,,48.1631309437,1,28,1338,0,1367,3
,,2,31,2-31,,50.3318928263,0,41,1116,0,1157,1
,,2,32,2-32,,48.3085339168,1,21,892,0,914,1
,,2,33,2-33,,49.2308354866,0,21,1140,0,1161,1
,,2,34,2-34,,49.1594415871,0,16,1345,0,1361,1
,,2,35,2-35,,47.6016260163,0,16,1214,0,1230,0
,,2,36,2-36,,49.4989429175,0,50,1369,0,1419,1
,,2,37,2-37,,49.2921974522,0,36,1220,0,1256,1
,,2,38,2-38,,49.5857247976,0,47,1312,0,1359,3
,,2,39,2-39,,48.5697368421,2,44,1474,0,1520,3
,,2,40,2-40,,47.537593985,1,19,1044,0,1064,1
,,2,41,2-41,,49.9313063063,2,13,873,0,888,1
,,2,42,2-42,,47.2328767123,0,20,1440,0,1460,3
,,2,43,2-43,,47.4718945177,0,15,1426,0,1441,1
,,2,44,2-44,,49.2977099237,0,40,1401,0,1441,0
,,2,45,2-45,,49.8350374915,0,44,1423,0,1467,0
,,2,46,2-46,,46.411023622,0,15,1255,0,1270,1
,,2,47,2-47,,46.5282442748,0,10,1300,0,1310,3
,,2,48,2-48,,46.6965240642,0,26,1470,0,1496,1
,,2,49,2-49,,48.6040316775,0,28,1361,0,1389,2
,,2,50,2-50,,48.9067114094,0,49,1441,0,1490,0
,,2,51,2-51,,47.3998609179,0,32,1406,0,1438,0
,,2,52,2-52,,50.2768839966,1,41,1139,0,1181,1
,,2,53,2-53,,45.5257797581,0,13,1558,0,1571,3
,,2,54,2-54,,49.6205035971,0,27,1085,0,1112,1
,,2,55,2-55,,50.5862068966,0,44,1261,0,1305,2
,,2,56,2-56,,46.2937576499,0,24,1610,0,1634,1
,,2,57,2-57,,46.625188537,1,16,1309,0,1326,0
,,2,58,2-58,,45.9726421886,0,22,1367,0,1389,2
,,2,59,2-59,,48.612371134,0,16,1439,0,1455,2
,,2,60,2-60,,49.8086087625,0,29,1272,0,1301,1
,,2,61,2-61,,48.0137457045,0,38,1417,0,1455,1
,,2,62,2-62,,48.824925816,0,37,1311,0,1348,0
,,2,63,2-63,,49.1904394757,0,38,1259,0,1297,2
,,2,64,2-64,,48.8268275373,1,25,1383,0,1409,1
,,2,65,2-65,,44.8771121352,0,6,645,0,651,1
,,2,66,2-66,,46.3434256055,0,19,1137,0,1156,3
,,2,67,2-67,,46.2614913177,0,13,966,0,979,1
,,2,68,2-68,,46.8072916667,0,15,1329,0,1344,0
,,2,69,2-69,,47.3090430202,0,16,1123,0,1139,0
,,2,70,2-70,,47.6869747899,0,17,935,0,952,1
,,2,71,2-71,,44.3311772316,1,6,1539,0,1546,4
,,2,72,2-72,,48,0,26,880,0,906,3
,,2,73,2-73,,45.4876190476,0,10,1040,0,1050,1
,,2,74,2-74,,49.1048128342,0,17,918,0,935,0
,,2,75,2-75,,46.96,1,9,865,0,875,2
,,2,76,2-76,,49.5482315113,0,31,1213,0,1244,0
,,2,77,2-77,,48.9882747069,8,24,565,0,597,1
,,2,78,2-78,,45.8634953464,0,19,948,0,967,2
,,3,1,3-1,,45.8798309179,0,24,1632,0,1656,1
,,3,2,3-2,,49.7164393396,0,24,1369,0,1393,1
,,3,3,3-3,,49.1894273128,0,22,1340,0,1362,1
,,3,4,3-4,,48.0744125326,0,27,1505,0,1532,1
,,3,5,3-5,,48.3017186505,0,28,1543,0,1571,0
,,3,6,3-6,,49.5426646707,1,35,1300,0,1336,3
,,3,7,3-7,,48.5311594203,0,43,1337,0,1380,3
,,3,8,3-8,,47.2026431718,1,25,1563,0,1589,2
,,3,9,3-9,,49.3472222222,0,17,1567,0,1584,1
,,3,10,3-10,,48.491593813,1,32,1454,0,1487,0
,,3,11,3-11,,50.0316455696,0,36,1386,0,1422,1
,,3,12,3-12,,48.2531722054,0,34,1621,0,1655,2
,,3,13,3-13,,47.9030144168,0,29,1497,0,1526,1
,,3,14,3-14,,50.427824951,1,38,1492,0,1531,1
,,3,15,3-15,,49.1944260119,0,28,1479,0,1507,2
,,3,16,3-16,,46.8523233609,0,29,1542,0,1571,0
,,3,17,3-17,,48.5021398003,0,35,1367,0,1402,2
,,3,18,3-18,,49.6768292683,0,43,1433,0,1476,0
,,3,19,3-19,,49.5295815296,0,47,1339,0,1386,2
,,3,20,3-20,,48.6025073746,0,29,1327,0,1356,0
,,3,21,3-21,,49.8830022075,1,51,1307,0,1359,1
,,3,22,3-22,,49.8659649123,0,48,1377,0,1425,2
,,3,23,3-23,,46.2886671418,0,27,1376,0,1403,0
,,3,24,3-24,,47.6940346376,0,31,1528,0,1559,2
,,3,25,3-25,,47.4701166181,0,38,1334,0,1372,1
,,3,26,3-26,,48.9142156863,0,48,1176,0,1224,2
,,3,27,3-27,,48.5369220152,1,41,1407,0,1449,0
,,3,28,3-28,,50.0877318117,0,41,1361,0,1402,1
,,3,29,3-29,,49.339609484,0,40,1394,0,1434,1
,,3,30,3-30,,49.6948757764,0,36,1252,0,1288,1
,,3,31,3-31,,50.7174052665,1,44,1512,0,1557,2
,,3,32,3-32,,48.4042263122,0,18,1449,0,1467,1
,,3,33,3-33,,45.22253324,0,16,1413,0,1429,0
,,3,34,3-34,,47.5718725719,0,16,1271,0,1287,1
,,3,35,3-35,,46.6597744361,0,19,1577,0,1596,2
,,3,36,3-36,,47.004536617,0,24,1519,0,1543,3
,,3,37,3-37,,45.4724711908,0,16,1546,0,1562,2
,,3,38,3-38,,44.2636547539,0,13,1470,0,1483,2
,,3,39,3-39,,46.3492320129,0,16,1221,0,1237,1
,,3,40,3-40,,44.8593947037,0,17,1569,0,1586,2
,,3,41,3-41,,44.1697819315,0,11,1273,0,1284,0
,,3,42,3-42,,44.2535211268,0,13,1407,0,1420,2
,,3,43,3-43,,48.5398773006,0,34,1270,0,1304,0
,,3,44,3-44,,49.5856031128,0,37,1505,0,1542,0
,,3,45,3-45,,50.0609555189,0,46,1168,0,1214,1
,,3,46,3-46,,48.9680187207,0,35,1247,0,1282,1
,,3,47,3-47,,50.5623342175,1,54,1453,0,1508,2
,,3,48,3-48,,46.5886871508,0,16,1416,0,1432,1
,,3,49,3-49,,46.3630363036,0,20,1495,0,1515,1
,,3,50,3-50,,46.0270072993,0,20,1350,0,1370,4
,,3,51,3-51,,45.7541720154,1,13,1544,0,1558,2
,,3,52,3-52,,44.4872654155,0,12,1480,0,1492,2
,,3,53,3-53,,44.4049744898,0,8,1560,0,1568,0
,,3,54,3-54,,48.5980323261,0,12,1411,0,1423,0
,,3,55,3-55,,46.2780358328,0,19,1488,0,1507,0
,,3,56,3-56,,45.3489717224,0,13,1543,0,1556,0
,,3,57,3-57,,46.8554408261,0,14,1245,0,1259,0
,,3,58,3-58,,45.4817518248,0,17,1353,0,1370,0
,,3,59,3-59,,45.7495232041,0,20,1553,0,1573,0
,,3,60,3-60,,44.3989145183,0,15,1459,0,1474,0
,,3,61,3-61,,49.0143939394,0,38,1282,0,1320,3
,,3,62,3-62,,48.8877688172,1,36,1451,0,1488,2
,,3,63,3-63,,49.2757961783,0,29,1541,0,1570,2
,,3,64,3-64,,47.0473751601,0,16,1546,0,1562,1
,,3,65,3-65,,49.8956228956,0,50,1435,0,1485,1
,,3,66,3-66,,48.9276624246,2,52,1439,0,1493,4
,,3,67,3-67,,48.0610730594,0,49,1703,0,1752,1
,,3,68,3-68,,45.4069620253,0,20,1560,0,1580,3
,,3,69,3-69,,49.3609820836,1,19,1487,0,1507,1
,,3,70,3-70,,47.1180040459,0,32,1451,0,1483,1
,,3,71,3-71,,49.7013651877,1,27,1144,0,1172,2
,,3,72,3-72,,48.992743106,0,24,1354,0,1378,0
,,3,73,3-73,,46.4611872146,0,23,1510,0,1533,0
,,3,74,3-74,,44.6423632935,0,12,1579,0,1591,1
,,3,75,3-75,,43.7542430414,0,6,1467,0,1473,3
,,3,76,3-76,,44.9129304743,0,12,1527,0,1539,3
,,3,77,3-77,,47.8221941992,0,43,1543,0,1586,0
,,3,78,3-78,,49.9915748542,1,50,1492,0,1543,0
,,3,79,3-79,,49.911227154,0,46,1486,0,1532,2
,,3,80,3-80,,45.8003992016,0,25,1478,0,1503,1
,,3,81,3-81,,47.580952381,0,19,1346,0,1365,2
,,3,82,3-82,,36.7480190174,1,2,1259,0,1262,2
,,3,83,3-83,,50.5053686471,0,41,1356,0,1397,1
,,3,84,3-84,,45.4965387036,0,22,1567,0,1589,1
,,3,85,3-85,,49.4014039566,0,51,1516,0,1567,1
,,3,86,3-86,,36.4794745484,0,5,1213,0,1218,5
,,3,87,3-87,,46.0654761905,0,13,1499,0,1512,0
,,3,88,3-88,,35.943647541,0,7,969,0,976,0
,,3,89,3-89,,46.4662983425,1,17,887,0,905,1
,,4,1,4-1,,47.898250162,0,33,1510,0,1543,0
,,4,2,4-2,,48.8853021978,0,38,1418,0,1456,1
,,4,3,4-3,,47.3589580686,3,29,1542,0,1574,3
,,4,4,4-4,,48.1602475928,0,37,1417,0,1454,1
,,4,5,4-5,,48.6257062147,1,34,1381,0,1416,3
,,4,6,4-6,,48.0917615539,4,29,1460,0,1493,3
,,4,7,4-7,,47.8983297023,1,24,1352,0,1377,1
,,4,8,4-8,,45.6691285081,0,14,1340,0,1354,1
,,4,9,4-9,,44.9703977798,2,11,1068,0,1081,1
,,4,10,4-10,,47.4222549742,0,33,1324,0,1357,0
,,4,11,4-11,,46.8789323165,0,16,1033,0,1049,0
,,4,12,4-12,,46.1702944942,1,24,1537,0,1562,0
,,4,13,4-13,,46.9919946631,1,21,1477,0,1499,1
,,4,14,4-14,,47.0721583653,0,25,1541,0,1566,1
,,4,15,4-15,,48.0610006854,0,26,1433,0,1459,2
,,4,16,4-16,,47.2315088757,0,21,1331,0,1352,0
,,4,17,4-17,,48.5160427807,1,35,1460,0,1496,1
,,4,18,4-18,,46.2530712531,0,11,1210,0,1221,1
,,4,19,4-19,,46.9591695502,0,22,1423,0,1445,0
,,4,20,4-20,,46,0,11,1326,0,1337,2
,,4,21,4-21,,47.9247720365,0,15,1301,0,1316,2
,,4,22,4-22,,46.9804104478,0,11,1061,0,1072,0
,,4,23,4-23,,47.4221364221,0,13,1541,0,1554,5
,,4,24,4-24,,47.6753962784,0,25,1426,0,1451,1
,,4,25,4-25,,43.6213793103,0,9,1441,0,1450,0
,,4,26,4-26,,43.8859957776,0,14,1407,0,1421,0
,,4,27,4-27,,44.9256308101,0,7,1499,0,1506,3
,,4,28,4-28,,43.3667774086,1,14,1490,0,1505,2
,,4,29,4-29,,42.0397805213,0,10,1448,0,1458,1
,,4,30,4-30,,42.6047486034,1,4,1427,0,1432,0
,,4,31,4-31,,41.7284046693,0,6,1279,0,1285,0
,,4,32,4-32,,48.8625592417,0,39,1016,0,1055,0
,,4,33,4-33,,38.2921890068,0,9,1028,0,1037,0
,,4,34,4-34,,36.2903600465,0,2,859,0,861,0
,,5,1,5-1,,47.1457489879,0,28,1454,0,1482,2
,,5,2,5-2,,47.8269812462,0,24,1629,0,1653,2
,,5,3,5-3,,47.6549435965,0,26,1481,0,1507,0
,,5,4,5-4,,47.1828609987,0,22,1460,0,1482,0
,,5,5,5-5,,48.2273641851,0,28,1463,0,1491,2
,,5,6,5-6,,47.1085676913,0,27,1502,0,1529,0
,,5,7,5-7,,46.1912602913,0,23,1556,0,1579,2
,,5,8,5-8,,48.1664464993,3,31,1480,0,1514,0
,,5,9,5-9,,47.5386721424,0,38,1423,0,1461,0
,,5,10,5-10,,49.2440559441,0,36,1394,0,1430,0
,,5,11,5-11,,45.5094850949,0,13,1463,0,1476,3
,,5,12,5-12,,46.9443390259,0,17,1564,0,1581,0
,,5,13,5-13,,47.3113810742,0,27,1537,0,1564,1
,,5,14,5-14,,48.7705840957,1,37,1383,0,1421,0
,,5,15,5-15,,47.6373858046,0,21,1402,0,1423,0
,,5,16,5-16,,49.4378040306,0,61,1378,0,1439,1
,,5,17,5-17,,48.2493297587,0,43,1449,0,1492,4
,,5,18,5-18,,48.5749486653,0,39,1422,0,1461,4
,,5,19,5-19,,48.5502717391,0,37,1435,0,1472,3
,,5,20,5-20,,47.5662376987,0,15,1306,0,1321,2
,,5,21,5-21,,47.9033816425,2,40,1614,0,1656,1
,,5,22,5-22,,48.1791255289,1,24,1393,0,1418,0
,,5,23,5-23,,48.085963734,3,45,1441,0,1489,0
,,5,24,5-24,,48.0894808743,0,26,1438,0,1464,1
,,5,25,5-25,,46.5906976744,0,22,1483,0,1505,3
,,5,26,5-26,,48.8760655738,1,35,1489,0,1525,0
,,5,27,5-27,,47.7609254499,0,19,1537,0,1556,1
,,5,28,5-28,,46.6089008766,0,20,1463,0,1483,1
,,5,29,5-29,,46.9296875,1,33,1502,0,1536,3
,,5,30,5-30,,47.4284671533,0,16,1354,0,1370,2
,,5,31,5-31,,46.0511508951,0,24,1540,0,1564,1
,,5,32,5-32,,46.2699309479,0,28,1565,0,1593,2
,,5,33,5-33,,46.9206666667,0,17,1483,0,1500,1
,,5,34,5-34,,47.5659025788,0,22,1374,0,1396,0
,,5,35,5-35,,44.3857721226,0,16,1713,0,1729,1
,,5,36,5-36,,44.9065420561,0,7,1491,0,1498,2
,,5,37,5-37,,44.3278911565,0,14,1456,0,1470,2
,,5,38,5-38,,46.4516324063,0,30,1624,0,1654,0
,,5,39,5-39,,47.6561859193,0,32,1431,0,1463,0
,,5,40,5-40,,46.2905923345,1,28,1406,0,1435,0
,,5,41,5-41,,45.7917485265,1,11,1515,0,1527,2
,,5,42,5-42,,47.0758323058,0,27,1595,0,1622,1
,,5,43,5-43,,45.4484536082,0,29,1523,0,1552,1
,,5,44,5-44,,46.3971722365,0,23,1533,0,1556,0
,,5,45,5-45,,46.9509609013,0,19,1490,0,1509,0
,,5,46,5-46,,46.148852459,0,14,1511,0,1525,2
,,5,47,5-47,,47.3614931238,0,24,1503,0,1527,0
,,5,48,5-48,,48.494648318,1,39,1268,0,1308,1
,,5,49,5-49,,47.7237687366,0,22,1379,0,1401,2
,,5,50,5-50,,47.6749816581,1,24,1338,0,1363,1
,,5,51,5-51,,47.5748502994,0,30,1640,0,1670,0
,,5,52,5-52,,45.732856291,0,37,1640,0,1677,1
,,5,53,5-53,,47.0153846154,0,29,1466,0,1495,0
,,5,54,5-54,,46.4946236559,0,14,1381,0,1395,2
,,5,55,5-55,,47.6492182189,0,16,1455,0,1471,1
,,5,56,5-56,,46.265141319,0,17,1469,0,1486,1
,,5,57,5-57,,46.5501432665,0,16,1380,0,1396,0
,,5,58,5-58,,46.40260631,0,15,1443,0,1458,1
,,5,59,5-59,,47.1592105263,0,21,1499,0,1520,1
,,5,60,5-60,,46.4096045198,0,11,1405,0,1416,1
,,5,61,5-61,,46.5636114911,0,20,1442,0,1462,3
,,5,62,5-62,,46.2421823021,0,8,1495,0,1503,2
,,5,63,5-63,,47.8241172552,0,21,1480,0,1501,1
,,5,64,5-64,,46.2972972973,1,15,1501,0,1517,1
,,5,65,5-65,,46.1865464632,0,10,1432,0,1442,0
,,5,66,5-66,,45.2447171097,1,19,1447,0,1467,2
,,5,67,5-67,,46.6519154557,0,16,1498,0,1514,0
,,5,68,5-68,,46.0995821727,0,15,1421,0,1436,1
,,5,69,5-69,,46.872751499,0,18,1483,0,1501,1
,,5,70,5-70,,46.9473342003,0,15,1523,0,1538,1
,,5,71,5-71,,46.0388349515,1,12,1429,0,1442,0
,,5,72,5-72,,46.6605191257,0,14,1450,0,1464,0
,,5,73,5-73,,46.4686588921,0,9,1363,0,1372,0
,,5,74,5-74,,46.7799858055,0,19,1390,0,1409,2
,,5,75,5-75,,47.0850918993,1,10,1458,0,1469,2
,,5,76,5-76,,47.3931623932,0,19,1268,0,1287,1
,,5,77,5-77,,33.8783239323,0,4,1237,0,1241,1
,,5,78,5-78,,34.6668696711,1,2,1639,0,1642,0
,,5,79,5-79,,41.8278092158,1,15,1221,0,1237,0
,,5,80,5-80,,34.4969853575,0,1,1160,0,1161,0
,,6,1,6-1,,44.8183745583,2,12,1401,0,1415,3
,,6,2,6-2,,44.7079715864,0,16,1251,0,1267,2
,,6,3,6-3,,44.3810810811,0,12,1468,0,1480,1
,,6,4,6-4,,45.1867256637,0,16,1114,0,1130,1
,,6,5,6-5,,45.2872516556,0,12,1196,0,1208,1
,,6,6,6-6,,44.5091926459,0,10,1241,0,1251,0
,,6,7,6-7,,45.4698914116,0,10,1003,0,1013,0
,,6,8,6-8,,44.3313696613,0,10,1348,0,1358,2
,,6,9,6-9,,44.2199563001,0,10,1363,0,1373,0
,,6,10,6-10,,46.3811158798,0,11,1154,0,1165,0
,,6,100,6-100,,44.2453183521,0,11,1591,0,1602,3
,,6,101,6-101,,44.2416836388,1,11,1461,0,1473,3
,,6,102,6-102,,46.1898971001,0,14,1055,0,1069,3
,,6,103,6-103,,45.1079597438,0,19,1074,0,1093,3
,,6,104,6-104,,46.8189300412,0,15,957,0,972,1
,,6,105,6-105,,43.1282467532,0,2,1230,0,1232,1
,,6,106,6-106,,47.141138733,0,36,1211,0,1247,1
,,6,107,6-107,,46.5396700707,0,19,1254,0,1273,4
,,6,108,6-108,,46.293877551,0,16,1209,0,1225,2
,,6,109,6-109,,45.5329280648,1,9,977,0,987,0
,,6,11,6-11,,44.9038461538,1,10,1081,0,1092,1
,,6,110,6-110,,47.2460896767,0,21,938,0,959,0
,,6,111,6-111,,45.9677192982,0,30,1395,0,1425,3
,,6,112,6-112,,46.3560885609,1,27,1598,0,1626,1
,,6,113,6-113,,48.6382513661,0,21,894,0,915,1
,,6,114,6-114,,38.0783200908,1,16,1745,0,1762,2
,,6,115,6-115,,36.0544041451,0,2,1156,0,1158,2
,,6,116,6-116,,36.4859574468,0,4,1171,0,1175,0
,,6,117,6-117,,46.3638297872,1,17,922,0,940,1
,,6,118,6-118,,35.8884045336,0,6,1141,0,1147,0
,,6,12,6-12,,43.6450463293,0,9,1394,0,1403,1
,,6,13,6-13,,45.9086402266,0,18,1394,0,1412,1
,,6,14,6-14,,44.9894815928,0,16,1315,0,1331,3
,,6,15,6-15,,45.5034482759,0,9,1296,0,1305,2
,,6,16,6-16,,44.4106901218,0,11,1467,0,1478,3
,,6,17,6-17,,43.9831932773,1,16,1530,0,1547,1
,,6,18,6-18,,45.0556338028,0,12,1408,0,1420,0
,,6,19,6-19,,45.7587437545,1,12,1388,0,1401,2
,,6,20,6-20,,45.0602327173,0,4,1457,0,1461,2
,,6,21,6-21,,44.5773324984,0,21,1576,0,1597,2
,,6,22,6-22,,45.2701072386,0,14,1478,0,1492,0
,,6,23,6-23,,45.1124213836,0,9,1263,0,1272,3
,,6,24,6-24,,44.5358208955,0,13,1327,0,1340,2
,,6,25,6-25,,46.1315789474,1,17,1198,0,1216,1
,,6,26,6-26,,45.5235567352,2,17,1488,0,1507,6
,,6,27,6-27,,45.8492167102,0,20,1512,0,1532,0
,,6,28,6-28,,46.1077027948,0,17,1450,0,1467,0
,,6,29,6-29,,44.5408906883,0,8,1227,0,1235,2
,,6,30,6-30,,45.0514403292,0,10,1448,0,1458,0
,,6,31,6-31,,46.6063470628,1,22,1458,0,1481,0
,,6,32,6-32,,47.9798657718,1,28,1312,0,1341,1
,,6,33,6-33,,46.7209705373,0,7,1147,0,1154,0
,,6,34,6-34,,46.7458075905,0,12,1121,0,1133,0
,,6,35,6-35,,46.9521912351,1,14,1240,0,1255,1
,,6,36,6-36,,46.0540946657,0,16,1315,0,1331,1
,,6,37,6-37,,47.6228346457,0,18,1252,0,1270,1
,,6,38,6-38,,45.770755886,0,11,1603,0,1614,3
,,6,39,6-39,,46.9048,0,16,1234,0,1250,0
,,6,40,6-40,,46.7981900452,0,19,1086,0,1105,0
,,6,41,6-41,,45.2702169625,0,13,1508,0,1521,0
,,6,42,6-42,,45.3053763441,0,16,1379,0,1395,2
,,6,43,6-43,,46.5080775444,0,16,1222,0,1238,1
,,6,44,6-44,,47.0490341753,0,17,1329,0,1346,3
,,6,45,6-45,,46.4852398524,0,21,1063,0,1084,0
,,6,46,6-46,,46.198,0,15,1485,0,1500,3
,,6,47,6-47,,47.7857601026,0,21,1538,0,1559,1
,,6,48,6-48,,44.0065288357,1,14,904,0,919,1
,,6,49,6-49,,46.368660106,0,23,1298,0,1321,2
,,6,50,6-50,,45.4756756757,0,28,1452,0,1480,2
,,6,51,6-51,,46.6082824168,0,27,1446,0,1473,1
,,6,52,6-52,,44.2223572296,0,8,1638,0,1646,2
,,6,53,6-53,,46.9882445141,0,20,1256,0,1276,0
,,6,54,6-54,,47.0118964311,0,23,1406,0,1429,3
,,6,55,6-55,,47.8647540984,1,27,1192,0,1220,2
,,6,56,6-56,,47.8342898135,1,22,1371,0,1394,0
,,6,57,6-57,,47.0971112477,0,41,1586,0,1627,0
,,6,58,6-58,,47.4149606299,0,22,1248,0,1270,1
,,6,59,6-59,,48.0124835742,1,36,1485,0,1522,0
,,6,60,6-60,,46.4446577095,0,26,1537,0,1563,2
,,6,61,6-61,,46.2269279393,0,23,1559,0,1582,1
,,6,62,6-62,,47.0556701031,3,22,1430,0,1455,0
,,6,63,6-63,,46.427238806,0,11,1061,0,1072,0
,,6,64,6-64,,46.1179531657,0,18,1135,0,1153,1
,,6,65,6-65,,42.9732569245,0,4,1043,0,1047,2
,,6,66,6-66,,45.7008547009,1,6,1163,0,1170,1
,,6,67,6-67,,45.4996336996,0,7,1358,0,1365,2
,,6,68,6-68,,44.2889561271,0,6,1316,0,1322,2
,,6,69,6-69,,44.5516542876,0,10,1471,0,1481,2
,,6,70,6-70,,45.3361898484,0,20,1497,0,1517,2
,,6,71,6-71,,45.6526418787,2,4,1016,0,1022,2
,,6,72,6-72,,45.0435146444,0,7,1188,0,1195,1
,,6,73,6-73,,45.6174103877,1,20,1346,0,1367,0
,,6,74,6-74,,47.8034055728,1,16,1275,0,1292,2
,,6,75,6-75,,45.955862069,0,9,1441,0,1450,1
,,6,76,6-76,,48.3249475891,0,8,469,0,477,1
,,6,77,6-77,,47.0189309577,0,13,885,0,898,2
,,6,78,6-78,,46.1404958678,0,7,1203,0,1210,1
,,6,79,6-79,,46.3806509946,0,13,1093,0,1106,0
,,6,80,6-80,,46.8585757272,0,20,977,0,997,1
,,6,81,6-81,,43.6332254585,0,3,924,0,927,1
,,6,82,6-82,,45.8165814878,1,22,1738,0,1761,1
,,6,83,6-83,,45.524970964,0,20,1702,0,1722,0
,,6,84,6-84,,44.9486238532,0,12,1078,0,1090,4
,,6,85,6-85,,46.8373333333,0,29,1471,0,1500,0
,,6,86,6-86,,46.3302990897,0,23,1515,0,1538,2
,,6,87,6-87,,46.5876963351,0,22,1506,0,1528,1
,,6,88,6-88,,45.4213230572,0,15,1542,0,1557,0
,,6,89,6-89,,48.7053571429,1,45,1410,0,1456,2
,,6,90,6-90,,47.1865319865,0,17,1468,0,1485,4
,,6,91,6-91,,44.4246031746,0,11,1501,0,1512,1
,,6,92,6-92,,45.5869565217,1,19,1130,0,1150,1
,,6,93,6-93,,46.666061706,0,20,1082,0,1102,1
,,6,94,6-94,,48.4472527473,0,21,889,0,910,0
,,6,95,6-95,,47.0693815988,0,21,1305,0,1326,2
,,6,96,6-96,,46.6659436009,0,12,1371,0,1383,2
,,6,97,6-97,,46.9025928521,0,23,1404,0,1427,0
,,6,98,6-98,,47.2293697206,0,20,1519,0,1539,0
,,6,99,6-99,,45.4872298625,0,16,1511,0,1527,2
,,7,1,7-1,,49.7830188679,0,43,1441,0,1484,2
