shape,common_id,common_name,Total Voter Turnout (#),Total Voter Turnout (%),Number of Precincts with Invalid Ballots from 0-1%,Number of Precincts with Invalid Ballots from 1-3%,Number of Precincts with Invalid Ballots from 3-5%,Number of Precincts with Invalid Ballots > 5%,Invalid Ballots (%),Precincts with More Ballots Than Votes (#),Precincts with More Ballots Than Votes (%),More Ballots Than Votes (Average),More Ballots Than Votes (#),Precincts with More Votes than Ballots (#),Precincts with More Votes than Ballots (%),More Votes than Ballots (Average),More Votes than Ballots (#),Average votes per minute (08:00-12:00),Average votes per minute (12:00-17:00),Average votes per minute (17:00-20:00),Number of Precincts with votes per minute > 2 (08:00-12:00),Number of Precincts with votes per minute > 2 (12:00-17:00),Number of Precincts with votes per minute > 2 (17:00-20:00),Number of Precincts with votes per minute > 2,Precincts Reported (#),Precincts Reported (%),Free Georgia,National Democratic Party of Georgia,United National Movement,Movement for Fair Georgia,Christian-Democratic Movement,Public Movement,Freedom Party,Georgian Group,New Rights,People's Party,Merab Kostava Society,Future Georgia,Labour Council of Georgia,Labour,Sportsman's Union,Georgian Dream
Precinct,27,11-27,322,61.4504,\N,\N,\N,\N,2.719,\N,\N,\N,0,\N,\N,\N,0,1.0083,0.1167,0.3,\N,\N,\N,\N,\N,\N,0,0,29.8137,0,2.795,0,0,0,0,0,0,0,0,1.2422,0,66.1491
Precinct,28,11-28,573,74.031,\N,\N,\N,\N,1.7153,\N,\N,\N,0,\N,\N,\N,0,1.0875,0.8167,0.4278,\N,\N,\N,\N,\N,\N,0.1745,0,25.6545,0,0.349,0,0,0,1.7452,0,0,0,0,0.349,0,71.7277
Precinct,29,11-29,566,72.1939,\N,\N,\N,\N,5.9801,\N,\N,\N,0,\N,\N,\N,0,1.25,0.8667,0.2333,\N,\N,\N,\N,\N,\N,0.1767,0,47.5265,0,1.9435,0,0,0,0.7067,0,0,0,0,0.53,0,49.1166
Precinct,30,11-30,946,71.6124,\N,\N,\N,\N,1.1494,\N,\N,\N,1,\N,\N,\N,0,1.7083,1.2567,0.9444,\N,\N,\N,\N,\N,\N,0,0,28.0127,0,1.3742,0,0,0,0,0,0,0,0,1.2685,0,69.2389
Precinct,31,11-31,878,67.3313,\N,\N,\N,\N,2.9834,\N,\N,\N,2,\N,\N,\N,0,1.5833,1.33,0.7,\N,\N,\N,\N,\N,\N,0.2278,0,21.5262,0,1.0251,0,0,0,0,0,0,0,0,0.9112,0,76.082
Precinct,32,11-32,267,80.6647,\N,\N,\N,\N,2.1978,\N,\N,\N,1,\N,\N,\N,0,0.6417,0.3133,0.1389,\N,\N,\N,\N,\N,\N,0,0,35.206,0,1.4981,0,0,0,1.4981,0,0,0,0,0.3745,0,61.0487
Precinct,33,11-33,691,70.7267,\N,\N,\N,\N,1.2857,\N,\N,\N,0,\N,\N,\N,0,1.4708,0.88,0.4611,\N,\N,\N,\N,\N,\N,0,0,35.7453,0,1.5919,0,0,0,0,0,0,0,0,0.4342,0,62.2287
Precinct,34,11-34,832,66.8273,\N,\N,\N,\N,3.4803,\N,\N,\N,1,\N,\N,\N,0,1.3125,1.3367,0.8111,\N,\N,\N,\N,\N,\N,0.3606,0,37.0192,0,4.3269,0,0,0,0,0,0,0,0,0.7212,0,57.4519
Precinct,35,11-35,373,74.7495,\N,\N,\N,\N,1.3228,\N,\N,\N,1,\N,\N,\N,0,0.7917,0.4067,0.3667,\N,\N,\N,\N,\N,\N,0,0,52.815,0,2.4129,0,0,0,0.5362,0,0,0,0,0.5362,0,43.4316
Precinct,36,11-36,320,80.6045,\N,\N,\N,\N,1.2346,\N,\N,\N,0,\N,\N,\N,0,0.7458,0.3767,0.1778,\N,\N,\N,\N,\N,\N,0,0,64.6875,0,0.9375,0,0,0,0.3125,0,0,0,0,0.3125,0,33.75
Precinct,37,11-37,391,69.2035,\N,\N,\N,\N,2.005,\N,\N,\N,33,\N,\N,\N,0,0.9667,0.47,0.1444,\N,\N,\N,\N,\N,\N,0,0,13.8107,0,1.5345,0,0,0,0,0,0,0,0,0.5115,0,75.7033
Precinct,38,11-38,255,20.3187,\N,\N,\N,\N,14.4295,\N,\N,\N,0,\N,\N,\N,0,0.8,0.21,0.2389,\N,\N,\N,\N,\N,\N,0,0,85.8824,0,0.3922,0,0,0,0,0,0,0,0,0.3922,0,13.3333
Precinct,39,11-39,284,28.9501,\N,\N,\N,\N,8.0906,\N,\N,\N,0,\N,\N,\N,0,0.7083,0.36,0.1722,\N,\N,\N,\N,\N,\N,0.3521,0,78.8732,0,0,0,0,0,0,0,0,0,0,0,0,20.7746
Precinct,40,11-40,209,25.2111,\N,\N,\N,\N,13.278,\N,\N,\N,0,\N,\N,\N,0,0.5542,0.2767,0.1389,\N,\N,\N,\N,\N,\N,0.9569,0,81.8182,0,0.9569,0,0,0,0.4785,0,0,0,0,0,0,15.7895
Precinct,41,11-41,213,23.5619,\N,\N,\N,\N,5.7522,\N,\N,\N,0,\N,\N,\N,0,0.5208,0.2567,0.1333,\N,\N,\N,\N,\N,\N,1.4085,0,84.9765,0,0,0,0,0,0,0,0,0,0,0.4695,0,13.1455
Precinct,42,11-42,234,17.1303,\N,\N,\N,\N,9.3023,\N,\N,\N,0,\N,\N,\N,0,0.5917,0.3233,0.1056,\N,\N,\N,\N,\N,\N,0.4274,0,62.8205,0,8.1197,0,0,0,0,0,0,0,0,0.4274,0,28.2051
Precinct,43,11-43,153,12.0189,\N,\N,\N,\N,15.9341,\N,\N,\N,0,\N,\N,\N,0,0.475,0.1833,0.0722,\N,\N,\N,\N,\N,\N,1.3072,0,79.085,0,3.268,0,0,0,0,0,0,0,0,0.6536,0,15.6863
Precinct,44,11-44,287,17.7709,\N,\N,\N,\N,5.2805,\N,\N,\N,0,\N,\N,\N,0,0.4875,0.5633,0.0944,\N,\N,\N,\N,\N,\N,1.0453,0,80.1394,0,1.0453,0,0,0,0.3484,0,0,0,0,0.3484,0,17.0732
Precinct,45,11-45,283,17.5667,\N,\N,\N,\N,10.7256,\N,\N,\N,0,\N,\N,\N,0,0.7292,0.38,0.1556,\N,\N,\N,\N,\N,\N,0.3534,0,86.5724,0,0.7067,0,0,0,0.3534,0,0,0,0,0,0,12.0141
Precinct,46,11-46,214,14.7281,\N,\N,\N,\N,7.3593,\N,\N,\N,1,\N,\N,\N,0,0.4875,0.32,0.1,\N,\N,\N,\N,\N,\N,0,0,80.3738,0,2.3364,0,0,0,0.4673,0,0,0,0,0,0,16.3551
Precinct,47,11-47,470,35.7959,\N,\N,\N,\N,12.8015,\N,\N,\N,0,\N,\N,\N,0,1.1667,0.66,0.3389,\N,\N,\N,\N,\N,\N,0,0,93.4043,0,0.6383,0,0,0,0,0,0,0,0,0.4255,0,5.5319
Precinct,48,11-48,207,16.3121,\N,\N,\N,\N,0,\N,\N,\N,14,\N,\N,\N,0,0.3542,0.3533,0.0889,\N,\N,\N,\N,\N,\N,0,0,77.7778,0,0.9662,0,0,0,0,0,0,0,0,0.4831,0,14.0097
Precinct,49,11-49,189,30.832,\N,\N,\N,\N,3.0769,\N,\N,\N,0,\N,\N,\N,0,0.3625,0.3167,0.0722,\N,\N,\N,\N,\N,\N,0,0,88.8889,0,3.7037,0,0,0,0,0,0,0,0,0.5291,0,6.8783
Precinct,1,12-1,789,60.739,\N,\N,\N,\N,2.2305,\N,\N,\N,1,\N,\N,\N,0,1.1958,1.4433,0.4833,\N,\N,\N,\N,\N,\N,0.2535,0,47.1483,0,3.929,0,0,0,1.2674,0,0,0,0,1.2674,0,46.0076
Precinct,2,12-2,717,56.2353,\N,\N,\N,\N,6.762,\N,\N,\N,0,\N,\N,\N,0,1.2292,1.21,0.6167,\N,\N,\N,\N,\N,\N,0.1395,0,53.5565,0,5.8577,0,0,0,0.9763,0,0,0,0,1.5342,0,37.9358
Precinct,3,12-3,685,60.1405,\N,\N,\N,\N,2.6989,\N,\N,\N,1,\N,\N,\N,0,1.1292,1.02,0.7056,\N,\N,\N,\N,\N,\N,0.146,0,46.1314,0,3.5036,0,0,0,1.0219,0,0,0,0,1.7518,0,47.2993
Precinct,4,12-4,879,59.7959,\N,\N,\N,\N,1.8973,\N,\N,\N,1,\N,\N,\N,0,1.4125,1.3567,0.8333,\N,\N,\N,\N,\N,\N,0.2275,0,49.8294,0,3.413,0,0,0,0.4551,0,0,0,0,1.1377,0,44.8237
Precinct,5,12-5,723,57.7938,\N,\N,\N,\N,2.6918,\N,\N,\N,1,\N,\N,\N,0,1.25,1.0033,0.7889,\N,\N,\N,\N,\N,\N,0.1383,0,50.6224,0,2.4896,0,0,0,1.5214,0,0,0,0,1.5214,0,43.5685
Precinct,6,12-6,949,69.9337,\N,\N,\N,\N,3.262,\N,\N,\N,4,\N,\N,\N,0,1.9042,1.2867,0.7667,\N,\N,\N,\N,\N,\N,0.1054,0,37.7239,0,2.9505,0,0,0,0.7376,0,0,0,0,0.843,0,57.2181
Precinct,7,12-7,743,70.6946,\N,\N,\N,\N,2.108,\N,\N,\N,1,\N,\N,\N,0,1.0292,1.2467,0.7667,\N,\N,\N,\N,\N,\N,0.2692,0,42.1265,0,1.6151,0,0,0,0.2692,0,0,0,0,1.6151,0,53.9704
Precinct,8,12-8,750,73.3855,\N,\N,\N,\N,2.0888,\N,\N,\N,0,\N,\N,\N,0,1.4458,1.06,0.5611,\N,\N,\N,\N,\N,\N,0.1333,0,47.2,0,3.0667,0,0,0,0.4,0,0,0,0,1.3333,0,47.8667
Precinct,9,12-9,902,69.438,\N,\N,\N,\N,2.8017,\N,\N,\N,1,\N,\N,\N,0,1.5667,1.44,0.6667,\N,\N,\N,\N,\N,\N,0,0,32.2616,0,1.663,0,0,0,0.2217,0,0,0,0,0.7761,0,64.9667
Precinct,10,12-10,977,63.4416,\N,\N,\N,\N,2.5922,\N,\N,\N,7,\N,\N,\N,0,1.5417,1.4867,1.0389,\N,\N,\N,\N,\N,\N,0.1024,0,39.0993,0,2.0471,0,0,0,0.3071,0,0,0,0,1.2282,0,56.4995
Precinct,11,12-11,986,62.6429,\N,\N,\N,\N,2.5692,\N,\N,\N,4,\N,\N,\N,0,1.2458,1.5233,1.4222,\N,\N,\N,\N,\N,\N,0.1014,0,32.4544,0,3.5497,0,0,0,0.6085,0,0,0,0,0.8114,0,62.069
Precinct,12,12-12,677,73.5071,\N,\N,\N,\N,2.4496,\N,\N,\N,0,\N,\N,\N,0,1.2458,0.9267,0.65,\N,\N,\N,\N,\N,\N,0,0,44.0177,0,3.2496,0,0,0,1.6248,0,0,0,0,0.5908,0,50.517
Precinct,13,12-13,278,76.584,\N,\N,\N,\N,0.7143,\N,\N,\N,1,\N,\N,\N,0,0.6375,0.3067,0.1944,\N,\N,\N,\N,\N,\N,0,0,68.3453,0,5.036,0,0,0,0.7194,0,0,0,0,0,0,25.5396
Precinct,14,12-14,1007,66.1195,\N,\N,\N,\N,2.0428,\N,\N,\N,2,\N,\N,\N,0,1.3875,1.7067,1.0167,\N,\N,\N,\N,\N,\N,0,0,48.858,0,1.291,0,0,0,0,0,0,0,0,1.0924,0,48.5601
Precinct,15,12-15,858,59.0502,\N,\N,\N,\N,4.1341,\N,\N,\N,3,\N,\N,\N,0,1.5125,1.1633,1.0167,\N,\N,\N,\N,\N,\N,0.1166,0,52.6807,0,1.6317,0,0,0,0.4662,0,0,0,0,0.6993,0,44.0559
Precinct,16,12-16,1036,66.6238,\N,\N,\N,\N,2.54,\N,\N,\N,2,\N,\N,\N,0,1.5958,1.6167,1.0833,\N,\N,\N,\N,\N,\N,0.2896,0,54.6332,0,1.5444,0,0,0,0.7722,0,0,0,0,0.5792,0,41.9884
Precinct,17,12-17,934,68.5253,\N,\N,\N,\N,3.0114,\N,\N,\N,4,\N,\N,\N,0,1.6667,1.4233,0.7556,\N,\N,\N,\N,\N,\N,0.5353,0,59.636,0,2.6767,0,0,0,0,0,0,0,0,2.7837,0,33.94
Precinct,18,12-18,754,67.5022,\N,\N,\N,\N,1.5666,\N,\N,\N,2,\N,\N,\N,0,1.175,1.19,0.7056,\N,\N,\N,\N,\N,\N,1.4589,0,51.1936,0,1.1936,0,0,0,0.1326,0,0,0,0,3.9788,0,41.7772
Precinct,19,12-19,841,67.2262,\N,\N,\N,\N,1.9814,\N,\N,\N,0,\N,\N,\N,0,1.6125,1.17,0.6667,\N,\N,\N,\N,\N,\N,0.1189,0,56.5993,0,4.0428,0,0,0,0.3567,0,0,0,0,1.7836,0,37.0987
Precinct,20,12-20,611,73.4375,\N,\N,\N,\N,3.1696,\N,\N,\N,0,\N,\N,\N,0,1.0708,0.95,0.4944,\N,\N,\N,\N,\N,\N,0,0,56.7921,0,3.6007,0,0,0,0.982,0,0,0,0,1.6367,0,36.9885
Precinct,21,12-21,138,52.4715,\N,\N,\N,\N,0.7194,\N,\N,\N,0,\N,\N,\N,0,0.4292,0.1133,0.0111,\N,\N,\N,\N,\N,\N,0,0,48.5507,0,10.8696,0,0,0,5.0725,0,0,0,0,1.4493,0,34.058
Precinct,22,12-22,818,58.8913,\N,\N,\N,\N,1.6827,\N,\N,\N,1,\N,\N,\N,0,1.2833,1.2367,0.85,\N,\N,\N,\N,\N,\N,0.1222,0,50,0,4.6455,0,0,0,0.8557,0,0,0,0,2.2005,0,42.0538
Precinct,23,12-23,747,65.9894,\N,\N,\N,\N,2.987,\N,\N,\N,0,\N,\N,\N,0,1.2875,1.2333,0.5056,\N,\N,\N,\N,\N,\N,0.1339,0,57.5636,0,1.8742,0,0,0,1.3387,0,0,0,0,1.6064,0,37.4833
Precinct,24,12-24,563,66.0023,\N,\N,\N,\N,1.9164,\N,\N,\N,0,\N,\N,\N,0,0.9042,0.9,0.4833,\N,\N,\N,\N,\N,\N,0.8881,0,51.3321,0,2.8419,0,0,0,0.7105,0,0,0,0,3.1972,0,41.0302
Precinct,25,12-25,683,68.4369,\N,\N,\N,\N,3.6671,\N,\N,\N,0,\N,\N,\N,0,1.2292,1.13,0.4167,\N,\N,\N,\N,\N,\N,0.1464,0,50.366,0,4.0996,0,0,0,0.1464,0,0,0,0,1.4641,0,43.7775
Precinct,26,12-26,942,62.3428,\N,\N,\N,\N,1.875,\N,\N,\N,6,\N,\N,\N,0,1.5208,1.45,0.8889,\N,\N,\N,\N,\N,\N,0.5308,0,52.2293,0,2.5478,0,0,0,0.4246,0,0,0,0,1.8047,0,41.8259
Precinct,27,12-27,984,65.2087,\N,\N,\N,\N,1.7964,\N,\N,\N,0,\N,\N,\N,0,1.4458,1.67,0.8556,\N,\N,\N,\N,\N,\N,0.2033,0,64.126,0,2.3374,0,0,0,0.4065,0,0,0,0,0.813,0,32.1138
Precinct,28,12-28,770,73.8964,\N,\N,\N,\N,2.9004,\N,\N,\N,3,\N,\N,\N,0,0.8375,1.35,1.0389,\N,\N,\N,\N,\N,\N,0.1299,0,60.7792,0,1.8182,0,0,0,0.6494,0,0,0,0,1.5584,0,34.6753
Precinct,29,12-29,900,59.8802,\N,\N,\N,\N,3.1216,\N,\N,\N,6,\N,\N,\N,0,1.5667,1.3467,0.8278,\N,\N,\N,\N,\N,\N,0.2222,0,46.7778,0,2.7778,0,0,0,0.5556,0,0,0,0,1.4444,0,47.5556
Precinct,30,12-30,664,67.2746,\N,\N,\N,\N,3.6284,\N,\N,\N,1,\N,\N,\N,0,1.0042,1.0533,0.7333,\N,\N,\N,\N,\N,\N,0,0,62.9518,0,2.5602,0,0,0,0.1506,0,0,0,0,2.5602,0,31.6265
Precinct,31,12-31,751,57.4159,\N,\N,\N,\N,5.5346,\N,\N,\N,0,\N,\N,\N,0,1.225,1.3467,0.5389,\N,\N,\N,\N,\N,\N,0.1332,0,58.5885,0,1.8642,0,0,0,0.5326,0,0,0,0,1.0652,0,37.8162
Precinct,32,12-32,871,59.7394,\N,\N,\N,\N,3.5437,\N,\N,\N,2,\N,\N,\N,0,1.425,1.3467,0.8722,\N,\N,\N,\N,\N,\N,0,0,55.3387,0,1.9518,0,0,0,0.3444,0,0,0,0,1.3777,0,40.7577
Precinct,33,12-33,909,63.8343,\N,\N,\N,\N,4.0127,\N,\N,\N,5,\N,\N,\N,0,1.3708,1.3633,1.1611,\N,\N,\N,\N,\N,\N,0.22,0,55.1155,0,3.3003,0,0,0,0.11,0,0,0,0,0.7701,0,39.934
Precinct,34,12-34,628,75.9371,\N,\N,\N,\N,2.0281,\N,\N,\N,2,\N,\N,\N,0,1.025,1.06,0.4278,\N,\N,\N,\N,\N,\N,0.1592,0,80.5732,0,1.1146,0,0,0,0.6369,0,0,0,0,0.6369,0,16.5605
Precinct,35,12-35,797,73.728,\N,\N,\N,\N,2.448,\N,\N,\N,0,\N,\N,\N,0,1.4833,1.0733,0.7722,\N,\N,\N,\N,\N,\N,0,0,69.0088,0,2.133,0,0,0,0.7528,0,0,0,0,0.7528,0,27.3526
Precinct,36,12-36,824,62.4716,\N,\N,\N,\N,3.2864,\N,\N,\N,2,\N,\N,\N,0,1.5917,1.04,0.8778,\N,\N,\N,\N,\N,\N,0,0,49.3932,0,2.4272,0,0,0,0.3641,0,0,0,0,1.8204,0,45.7524
Precinct,37,12-37,547,68.0348,\N,\N,\N,\N,1.6187,\N,\N,\N,2,\N,\N,\N,0,0.9125,0.7867,0.5611,\N,\N,\N,\N,\N,\N,0.1828,0,42.7788,0,4.3876,0,0,0,0.3656,0,0,0,0,1.8282,0,50.0914
Precinct,38,12-38,456,68.7783,\N,\N,\N,\N,3.1847,\N,\N,\N,0,\N,\N,\N,0,1.0458,0.5633,0.2833,\N,\N,\N,\N,\N,\N,0.2193,0,36.4035,0,3.5088,0,0,0,0.8772,0,0,0,0,1.9737,0,57.0175
Precinct,39,12-39,815,65.6728,\N,\N,\N,\N,2.9762,\N,\N,\N,1,\N,\N,\N,0,1.4583,1.0733,0.9333,\N,\N,\N,\N,\N,\N,0,0,41.5951,0,2.454,0,0,0,0.3681,0,0,0,0,1.5951,0,53.865
Precinct,40,12-40,380,77.7096,\N,\N,\N,\N,3.0612,\N,\N,\N,1,\N,\N,\N,0,0.6458,0.6033,0.3111,\N,\N,\N,\N,\N,\N,0.2632,0,52.3684,0,3.9474,0,0,0,0.2632,0,0,0,0,0.2632,0,42.6316
Precinct,41,12-41,836,70.3112,\N,\N,\N,\N,1.5312,\N,\N,\N,0,\N,\N,\N,0,1.2667,1.3333,0.8056,\N,\N,\N,\N,\N,\N,0.3589,0,50.3589,0,0.8373,0,0,0,0.3589,0,0,0,0,1.555,0,46.5311
Precinct,42,12-42,289,69.4712,\N,\N,\N,\N,1.3652,\N,\N,\N,0,\N,\N,\N,0,0.5875,0.4133,0.1556,\N,\N,\N,\N,\N,\N,0.346,0,46.3668,0,3.1142,0,0,0,0.346,0,0,0,0,1.3841,0,48.4429
Precinct,43,12-43,925,66.8353,\N,\N,\N,\N,3.1414,\N,\N,\N,0,\N,\N,\N,0,1.55,1.5033,0.7333,\N,\N,\N,\N,\N,\N,0.2162,0,58.1622,0,2.3784,0,0,0,0.5405,0,0,0,0,1.6216,0,37.0811
Precinct,44,12-44,293,73.6181,\N,\N,\N,\N,2.3333,\N,\N,\N,0,\N,\N,\N,0,0.6667,0.3367,0.2167,\N,\N,\N,\N,\N,\N,0.3413,0,64.1638,0,3.0717,0,0,0,1.0239,0,0,0,0,1.0239,0,30.3754
Precinct,45,12-45,640,69.1145,\N,\N,\N,\N,1.5385,\N,\N,\N,3,\N,\N,\N,0,1,1.0233,0.5722,\N,\N,\N,\N,\N,\N,0.1563,0,47.9688,0,5,0,0,0,2.6563,0,0,0,0,1.0938,0,42.6563
Precinct,46,12-46,703,69.3978,\N,\N,\N,\N,1.9526,\N,\N,\N,1,\N,\N,\N,0,1.1583,1.0233,0.7333,\N,\N,\N,\N,\N,\N,0.1422,0,50.9246,0,2.276,0,0,0,1.707,0,0,0,0,2.4182,0,42.3898
Precinct,47,12-47,658,63.2085,\N,\N,\N,\N,1.497,\N,\N,\N,0,\N,\N,\N,0,0.975,1.0933,0.5889,\N,\N,\N,\N,\N,\N,0,0,45.7447,0,3.1915,0,0,0,1.3678,0,0,0,0,2.2796,0,47.4164
Precinct,48,12-48,703,71.3706,\N,\N,\N,\N,2.9006,\N,\N,\N,5,\N,\N,\N,0,1.1875,1.1333,0.55,\N,\N,\N,\N,\N,\N,0,0,45.2347,0,2.5605,0,0,0,0.2845,0,0,0,0,1.9915,0,49.2176
Precinct,49,12-49,751,64.1332,\N,\N,\N,\N,2.594,\N,\N,\N,0,\N,\N,\N,0,1.25,1.3533,0.3611,\N,\N,\N,\N,\N,\N,0,0,63.6485,0,4.1278,0,0,0,0.9321,0,0,0,0,1.3316,0,29.9601
Precinct,50,12-50,219,73.9865,\N,\N,\N,\N,1.3514,\N,\N,\N,1,\N,\N,\N,0,0.4833,0.2633,0.15,\N,\N,\N,\N,\N,\N,0,0,34.7032,0,3.1963,0,0,0,0.4566,0,0,0,0,1.3699,0,59.8174
Precinct,51,12-51,38,64.4068,\N,\N,\N,\N,0,\N,\N,\N,3,\N,\N,\N,0,0.0708,0.07,0,\N,\N,\N,\N,\N,\N,0,0,68.4211,0,5.2632,0,0,0,0,0,0,0,0,2.6316,0,15.7895
Precinct,1,13-1,613,59.8049,\N,\N,\N,\N,3.7677,\N,\N,\N,0,\N,\N,\N,0,1.0417,0.9667,0.5389,\N,\N,\N,\N,\N,\N,0,0,51.3866,0,1.9576,0,0,0,1.4682,0,0,0,0,1.4682,0,43.7194
Precinct,2,13-2,28,103.7037,\N,\N,\N,\N,3.4483,\N,\N,\N,0,\N,\N,\N,0,0.0667,0.0433,0,\N,\N,\N,\N,\N,\N,0,0,42.8571,0,10.7143,0,0,0,0,0,0,0,0,0,0,46.4286
Precinct,3,13-3,640,63.6816,\N,\N,\N,\N,3.3233,\N,\N,\N,0,\N,\N,\N,0,1.1042,1.0133,0.5167,\N,\N,\N,\N,\N,\N,0.1563,0,48.9063,0,0.9375,0,0,0,1.25,0,0,0,0,1.25,0,47.5
Precinct,4,13-4,705,59.8472,\N,\N,\N,\N,3.8199,\N,\N,\N,0,\N,\N,\N,0,1.3708,1.02,0.5444,\N,\N,\N,\N,\N,\N,0.9929,0,44.8227,0,1.844,0,0,0,1.4184,0,0,0,0,0.4255,0,50.4965
Precinct,5,13-5,613,68.645,\N,\N,\N,\N,1.6051,\N,\N,\N,0,\N,\N,\N,0,1.225,0.9967,0.1667,\N,\N,\N,\N,\N,\N,0,0,14.0294,0,0,0,0,0,0,0,0,0,0,0,0,85.9706
Precinct,6,13-6,398,49.9373,\N,\N,\N,\N,3.632,\N,\N,\N,1,\N,\N,\N,0,0.7708,0.5533,0.3444,\N,\N,\N,\N,\N,\N,0.2513,0,43.4673,0,2.2613,0,0,0,1.2563,0,0,0,0,1.5075,0,51.005
Precinct,7,13-7,748,57.9845,\N,\N,\N,\N,2.4772,\N,\N,\N,1,\N,\N,\N,0,1.1875,1.1833,0.7056,\N,\N,\N,\N,\N,\N,0,0,47.9947,0,2.4064,0,0,0,0.4011,0,0,0,0,1.2032,0,47.861
Precinct,8,13-8,828,65.2997,\N,\N,\N,\N,1.1933,\N,\N,\N,2,\N,\N,\N,0,1.2375,1.2867,0.8611,\N,\N,\N,\N,\N,\N,0,0,48.3092,0,0.9662,0,0,0,1.087,0,0,0,0,1.6908,0,47.7053
Precinct,9,13-9,777,57.4279,\N,\N,\N,\N,2.3869,\N,\N,\N,1,\N,\N,\N,0,1.5625,1.1067,0.4944,\N,\N,\N,\N,\N,\N,0.5148,0,59.9743,0,1.1583,0,0,0,1.287,0,0,0,0,0.5148,0,36.4221
Precinct,10,13-10,901,65.7664,\N,\N,\N,\N,1.7448,\N,\N,\N,1,\N,\N,\N,0,1.3167,1.54,0.7722,\N,\N,\N,\N,\N,\N,0.333,0,40.3996,0,2.6637,0,0,0,3.4406,0,0,0,0,0.6659,0,52.3862
Precinct,11,13-11,834,63.2777,\N,\N,\N,\N,2.7972,\N,\N,\N,0,\N,\N,\N,0,1.5875,1.21,0.6333,\N,\N,\N,\N,\N,\N,0.4796,0,43.8849,0,1.199,0,0,0,2.3981,0,0,0,0,1.0791,0,50.9592
Precinct,12,13-12,919,63.1181,\N,\N,\N,\N,2.4416,\N,\N,\N,0,\N,\N,\N,0,1.7333,1.3267,0.7111,\N,\N,\N,\N,\N,\N,0.4353,0,42.2198,0,1.3058,0,0,0,0.2176,0,0,0,0,1.5234,0,54.2982
Precinct,13,13-13,947,66.9258,\N,\N,\N,\N,2.2704,\N,\N,\N,2,\N,\N,\N,0,1.3083,1.6267,0.9278,\N,\N,\N,\N,\N,\N,0.4224,0,45.4065,0,0.7392,0,0,0,0.6336,0,0,0,0,0.4224,0,52.1647
Precinct,14,13-14,795,67.032,\N,\N,\N,\N,2.8117,\N,\N,\N,1,\N,\N,\N,0,1.8,0.9133,0.6222,\N,\N,\N,\N,\N,\N,1.1321,0,66.7925,0,1.6352,0,0,0,1.6352,0,0,0,0,0.5031,0,28.1761
Precinct,15,13-15,714,69.9314,\N,\N,\N,\N,5.5556,\N,\N,\N,0,\N,\N,\N,0,1.3875,1.11,0.5,\N,\N,\N,\N,\N,\N,0.4202,0,78.0112,0,0.7003,0,0,0,1.1204,0,0,0,0,0.2801,0,19.4678
Precinct,16,13-16,214,92.2414,\N,\N,\N,\N,1.3825,\N,\N,\N,0,\N,\N,\N,0,0.4167,0.3367,0.0889,\N,\N,\N,\N,\N,\N,0,0,78.5047,0,5.6075,0,0,0,0.9346,0,0,0,0,0,0,14.9533
Precinct,17,13-17,650,67.9206,\N,\N,\N,\N,3.5608,\N,\N,\N,0,\N,\N,\N,0,1.1208,1.09,0.4333,\N,\N,\N,\N,\N,\N,0.4615,0,44,0,1.0769,0,0,0,0.7692,0,0,0,0,0.4615,0,53.2308
Precinct,18,13-18,600,72.8155,\N,\N,\N,\N,0.9901,\N,\N,\N,2,\N,\N,\N,0,1.35,0.7067,0.3889,\N,\N,\N,\N,\N,\N,0.3333,0,48.3333,0,0.3333,0,0,0,1.3333,0,0,0,0,0.3333,0,49
Precinct,19,13-19,197,68.1661,\N,\N,\N,\N,1.99,\N,\N,\N,3,\N,\N,\N,0,0.4667,0.2567,0.0667,\N,\N,\N,\N,\N,\N,0,0,45.6853,0,0.5076,0,0,0,0.5076,0,0,0,0,0.5076,0,51.269
Precinct,20,13-20,149,78.0105,\N,\N,\N,\N,6.2893,\N,\N,\N,0,\N,\N,\N,0,0.425,0.1533,0.0611,\N,\N,\N,\N,\N,\N,0,0,63.7584,0,2.6846,0,0,0,0,0,0,0,0,0,0,33.557
Precinct,21,13-21,665,72.9167,\N,\N,\N,\N,2.3495,\N,\N,\N,0,\N,\N,\N,0,1.4708,0.89,0.3389,\N,\N,\N,\N,\N,\N,0.7519,0,31.7293,0,1.8045,0,0,0,1.8045,0,0,0,0,0.4511,0,63.4586
Precinct,22,13-22,922,63.194,\N,\N,\N,\N,2.4339,\N,\N,\N,0,\N,\N,\N,0,1.2042,1.4833,1.1722,\N,\N,\N,\N,\N,\N,0.3254,0,44.3601,0,3.7961,0,0,0,0.5423,0,0,0,0,1.0846,0,49.8915
Precinct,23,13-23,462,69.2654,\N,\N,\N,\N,3.3473,\N,\N,\N,0,\N,\N,\N,0,0.9083,0.6733,0.3222,\N,\N,\N,\N,\N,\N,1.5152,0,47.1861,0,4.1126,0,0,0,0.8658,0,0,0,0,4.329,0,41.9913
Precinct,24,13-24,294,60.1227,\N,\N,\N,\N,2.9703,\N,\N,\N,0,\N,\N,\N,0,0.5,0.49,0.2,\N,\N,\N,\N,\N,\N,0.3401,0,60.2041,0,0.6803,0,0,0,0,0,0,0,0,1.0204,0,37.7551
