region,distr,district id,prec,precinct id,avg age,# > 99,85-99,# < 85,# no wdabceli,total voters,# of duplicates
,,27,22,,46.7816349384,0,18,875,0,893,0
,,27,23,,47.9227906977,0,25,1050,0,1075,0
,,27,24,,46.8856907895,0,29,1187,0,1216,0
,,27,25,,47.1544554455,0,10,495,0,505,1
,,27,26,,45.8983557549,0,17,1321,0,1338,1
,,27,27,,46.3526970954,0,14,950,0,964,0
,,27,28,,46.4326145553,0,11,731,0,742,2
,,27,29,,48.4939434724,0,20,723,0,743,3
,,27,30,,48.01937046,0,15,811,0,826,0
,,27,31,,46.8252212389,0,25,1331,0,1356,1
,,27,32,,48.5835140998,0,7,454,0,461,0
,,27,33,,49.6971326165,0,13,545,0,558,1
,,27,34,,47.4924406048,0,26,1363,0,1389,0
,,27,35,,47.8969465649,0,10,514,0,524,1
,,27,36,,52.0153846154,0,4,256,0,260,0
,,27,37,,48.5532467532,0,7,763,0,770,0
,,27,38,,43.5803278689,0,1,609,0,610,1
,,27,39,,45.9767634855,0,18,1187,0,1205,1
,,27,40,,46.6017080745,1,30,1257,0,1288,3
,,27,41,,45.1041503524,0,17,1260,0,1277,2
,,27,42,,46.9694915254,0,16,869,0,885,1
,,27,43,,46.221340388,0,19,1115,0,1134,3
,,27,44,,46.6685714286,1,2,347,0,350,0
,,27,45,,47.2491467577,0,4,289,0,293,0
,,28,01,,47.5979522184,1,36,1428,0,1465,1
,,28,02,,47.8163403106,0,35,1446,0,1481,2
,,28,03,,46.8973214286,0,27,1541,0,1568,2
,,28,04,,46.5561643836,0,7,1088,0,1095,1
,,28,05,,51.1827956989,0,8,178,0,186,0
,,28,06,,55.4,0,4,96,0,100,0
,,28,07,,49.6282287823,0,40,1044,0,1084,6
,,28,08,,50.2046511628,0,13,417,0,430,2
,,28,09,,50.962406015,0,18,514,0,532,1
,,28,10,,47.4498525074,0,16,662,0,678,1
,,28,11,,58.2682926829,0,6,76,0,82,0
,,28,12,,48.08,0,12,613,0,625,0
,,28,13,,48.1061946903,0,16,549,0,565,1
,,28,14,,46.822519084,0,7,517,0,524,0
,,28,15,,50.2620481928,0,9,323,0,332,0
,,28,16,,52.9283018868,2,19,244,0,265,0
,,28,17,,52.6590909091,0,10,210,0,220,2
,,28,18,,50.5448430493,1,12,433,0,446,0
,,28,19,,50.5090909091,0,16,424,0,440,0
,,28,20,,49,0,4,142,0,146,0
,,28,21,,50.2259067358,1,29,935,0,965,0
,,28,22,,51.8796992481,0,9,257,0,266,0
,,28,24,,52.6519823789,0,12,215,0,227,0
,,28,25,,51.1922503726,0,12,659,0,671,0
,,28,26,,52.9285714286,0,12,212,0,224,0
,,28,27,,53.2826086957,0,7,131,0,138,0
,,28,28,,48.2218844985,0,7,322,0,329,0
,,28,29,,48.6970509383,0,10,363,0,373,0
,,28,30,,50.5468164794,0,7,260,0,267,0
,,28,31,,48.4340101523,0,13,381,0,394,0
,,28,32,,49.7314285714,0,8,167,0,175,0
,,28,33,,48.8571428571,0,2,110,0,112,0
,,28,34,,45.075,1,3,156,0,160,0
,,28,35,,50.4810725552,0,27,607,0,634,1
,,28,36,,50.4730878187,0,8,345,0,353,1
,,28,37,,46.047318612,0,19,932,0,951,0
,,28,38,,48.3735177866,0,8,498,0,506,0
,,28,39,,50.7080062794,0,21,616,0,637,1
,,28,40,,48.0469798658,0,18,578,0,596,0
,,28,41,,46.5728813559,0,5,290,0,295,0
,,28,42,,49.4475138122,0,2,179,0,181,0
,,28,43,,55.2804878049,0,9,155,0,164,0
,,28,44,,48.0567567568,0,12,728,0,740,0
,,28,45,,47.9895470383,0,7,280,0,287,0
,,28,46,,56.2905982906,0,8,109,0,117,0
,,28,47,,48.2120098039,2,26,788,0,816,0
,,28,48,,45.4970588235,0,8,332,0,340,0
,,28,49,,46.693324937,0,33,1555,0,1588,1
,,28,50,,52.5782312925,0,10,137,0,147,0
,,28,53,,44.9143372408,0,8,1101,0,1109,0
,,29,01,,46.3984251969,0,16,1254,0,1270,0
,,29,02,,47.3119469027,0,5,447,0,452,0
,,29,03,,48.2799325464,0,14,579,0,593,2
,,29,04,,49.2960526316,0,8,296,0,304,1
,,29,05,,48.3420138889,0,6,570,0,576,0
,,29,06,,47.8401287554,2,18,912,0,932,1
,,29,07,,47.0848765432,0,5,643,0,648,3
,,29,08,,47.1883408072,1,2,220,0,223,0
,,29,09,,49.5658914729,0,5,124,0,129,0
,,29,10,,44.7736842105,0,1,189,0,190,0
,,30,01,,47.5225856698,0,20,1264,0,1284,0
,,30,02,,43.9779829545,0,4,1404,0,1408,2
,,30,03,,46.488028169,0,18,1402,0,1420,1
,,30,04,,47.7158894646,0,17,1141,0,1158,1
,,30,05,,45.4887169568,1,18,1532,0,1551,1
,,30,06,,43.5592592593,0,9,801,0,810,0
,,30,07,,46.7474267617,0,28,1235,0,1263,0
,,30,08,,43.6580345286,0,9,1497,0,1506,0
,,30,09,,49.2037174721,0,28,1317,0,1345,2
,,30,10,,51.7721822542,1,32,801,0,834,2
,,30,11,,52.0949796472,0,32,705,0,737,0
,,30,12,,48.0468899522,0,20,1025,0,1045,0
,,30,13,,45.6613175676,1,13,1170,0,1184,2
,,30,14,,49.0714285714,0,5,149,0,154,0
,,30,15,,47.6125,0,32,1488,0,1520,3
,,30,16,,47.6212832551,0,34,1244,0,1278,0
,,30,17,,49.9764185704,0,43,1314,0,1357,0
,,30,18,,50.7097902098,0,31,827,0,858,1
,,30,19,,51.1193633952,1,11,365,0,377,0
,,30,20,,49.7230559345,0,21,712,0,733,0
,,30,21,,49.3267477204,0,32,1284,0,1316,1
,,30,22,,47.8762135922,0,29,1207,0,1236,0
,,30,23,,44.9715909091,0,3,525,0,528,0
,,30,24,,49.0457463884,1,31,1214,0,1246,0
,,30,25,,47.3688760807,0,12,682,0,694,1
,,30,26,,42.014059754,0,9,1129,0,1138,0
,,30,27,,51.1111111111,0,21,591,0,612,0
,,30,28,,51.1678321678,0,19,696,0,715,0
,,30,29,,51.0361613352,0,26,693,0,719,0
,,30,30,,54.4326530612,0,43,692,0,735,0
,,30,31,,49.7510548523,0,43,1379,0,1422,0
,,30,32,,47.287867911,0,16,1377,0,1393,0
,,30,33,,46.7685185185,0,23,1381,0,1404,1
,,30,34,,46.4928366762,0,23,1373,0,1396,1
,,30,35,,47.2516129032,0,11,764,0,775,0
,,30,36,,49.9542857143,0,23,852,0,875,0
,,30,37,,46.8397212544,0,15,846,0,861,0
,,30,38,,50.7086705202,0,33,832,0,865,1
,,32,01,,46.9320809249,0,17,1367,0,1384,0
,,32,02,,46.8280402789,0,14,1277,0,1291,0
,,32,03,,47.1227929374,0,22,1224,0,1246,4
,,32,04,,44.6932270916,0,10,1496,0,1506,1
,,32,05,,45.5279255319,0,16,1488,0,1504,3
,,32,06,,47.8033306899,0,24,1237,0,1261,1
,,32,07,,47.4971287941,0,25,1194,0,1219,2
,,32,08,,47.2793478261,0,15,905,0,920,0
,,32,09,,46.0892857143,0,27,1485,0,1512,2
,,32,10,,47.4493526276,0,19,1294,0,1313,1
,,32,100,,45.4991856678,0,16,1212,0,1228,1
,,32,101,,43.3585434174,0,8,706,0,714,2
,,32,102,,47.5504587156,0,3,324,0,327,1
,,32,103,,48.0103626943,0,3,190,0,193,0
,,32,104,,45.5306122449,0,2,194,0,196,0
,,32,105,,44.6395061728,0,5,400,0,405,0
,,32,106,,47.488372093,0,5,296,0,301,0
,,32,11,,48.0008403361,0,17,1173,0,1190,0
,,32,12,,48.0062893082,0,30,1242,0,1272,1
,,32,13,,46.6764960971,0,13,1140,0,1153,0
,,32,14,,45.9989959839,0,8,988,0,996,1
,,32,15,,45.672740014,0,16,1411,0,1427,0
,,32,16,,45.8895547945,0,12,1156,0,1168,1
,,32,17,,44.3443396226,0,5,1267,0,1272,3
,,32,18,,43.6390760346,0,5,1034,0,1039,0
,,32,19,,46.5924895688,0,24,1414,0,1438,2
,,32,20,,45.9626093874,0,19,1238,0,1257,2
,,32,21,,46.4536423841,0,23,1487,0,1510,1
,,32,22,,45.1206193969,0,12,1215,0,1227,1
,,32,23,,44.8751047779,0,7,1186,0,1193,1
,,32,25,,47.2688342585,0,24,1237,0,1261,1
,,32,26,,49.0976863753,0,9,380,0,389,1
,,32,27,,49.304518664,0,9,500,0,509,0
,,32,28,,47.0769230769,0,17,1101,0,1118,0
,,32,29,,47.3457076566,0,14,848,0,862,0
,,32,30,,44.7438271605,0,9,963,0,972,1
,,32,31,,43.600676819,0,2,589,0,591,1
,,32,32,,46.2196679438,0,11,772,0,783,1
,,32,33,,45.0101651842,0,7,780,0,787,0
,,32,34,,42.2559652928,0,15,1368,0,1383,0
,,32,35,,45.4576043069,0,11,732,0,743,0
,,32,36,,49.9855967078,0,13,473,0,486,1
,,32,37,,48.7224334601,0,8,255,0,263,0
,,32,38,,45.7059377945,0,24,1037,0,1061,0
,,32,39,,46.3893985729,0,23,958,0,981,1
,,32,40,,45.7690371303,0,24,1565,0,1589,3
,,32,41,,45.0796460177,0,11,1345,0,1356,2
,,32,42,,46.0901467505,0,7,470,0,477,1
,,32,43,,44.7195121951,0,11,809,0,820,2
,,32,44,,46.2863636364,0,21,1519,0,1540,0
,,32,45,,47.0941949617,0,12,901,0,913,0
,,32,46,,45.9276393832,0,20,823,0,843,0
,,32,47,,42.1495176849,0,11,611,0,622,0
,,32,48,,45.5055432373,0,17,1336,0,1353,0
,,32,49,,45.1695146958,0,17,1446,0,1463,0
,,32,50,,46.0220700152,0,18,1296,0,1314,3
,,32,51,,46.576146789,0,32,1603,0,1635,2
,,32,52,,45.5812220566,0,8,663,0,671,0
,,32,53,,45.84375,0,11,661,0,672,0
,,32,54,,46.159832636,0,20,1175,0,1195,3
,,32,55,,46.5221932115,0,19,1130,0,1149,0
,,32,56,,45.5076305221,0,13,1232,0,1245,1
,,32,57,,45.4226190476,0,3,333,0,336,0
,,32,58,,46.7259552042,0,11,748,0,759,1
,,32,59,,47.5950639854,0,21,1073,0,1094,2
,,32,60,,48.8585434174,0,18,696,0,714,1
,,32,61,,45.0006297229,0,13,1575,0,1588,0
,,32,62,,46.2453208556,0,32,1464,0,1496,0
,,32,63,,45.7805668016,0,27,1208,0,1235,1
,,32,64,,46.3721973094,0,19,1096,0,1115,3
,,32,65,,46.2708333333,1,13,466,0,480,0
,,32,66,,45.8428417653,0,20,909,0,929,1
,,32,67,,46.5010046885,0,31,1462,0,1493,0
,,32,68,,46.9256594724,0,12,822,0,834,0
,,32,69,,48.1263782867,2,33,1144,0,1179,1
,,32,70,,48.9610951009,0,16,678,0,694,0
,,32,71,,45.1354420114,0,12,1221,0,1233,2
,,32,72,,45.0316666667,0,7,593,0,600,0
,,32,73,,44.7165450122,0,9,813,0,822,1
,,32,74,,45.973480663,0,8,897,0,905,0
,,32,75,,47.4469476744,0,28,1348,0,1376,2
,,32,76,,45.089958159,0,6,472,0,478,0
,,32,77,,45.2685385169,0,20,1369,0,1389,0
,,32,78,,47.09479921,0,29,1490,0,1519,1
,,32,79,,47.6423499032,0,24,1525,0,1549,0
,,32,80,,46.9286941581,0,15,1149,0,1164,0
,,32,81,,46.8974763407,0,16,1252,0,1268,1
,,32,82,,46.8797327394,0,17,1330,0,1347,2
,,32,83,,45.4079045488,0,13,1328,0,1341,0
,,32,84,,45.9591673339,0,20,1229,0,1249,0
,,32,85,,46.0374841169,0,12,1562,0,1574,1
,,32,86,,45.9656218402,0,17,972,0,989,1
,,32,87,,48.5960665658,0,18,643,0,661,0
,,32,88,,49.2495183044,0,16,1022,0,1038,0
,,32,89,,45.6924939467,0,5,821,0,826,0
,,32,90,,45.1899441341,0,15,880,0,895,0
,,32,91,,45.5660377358,0,15,992,0,1007,0
,,32,92,,45.0044802867,0,12,1104,0,1116,1
,,32,93,,45.1773399015,1,20,1197,0,1218,1
,,32,94,,45.1382113821,0,9,975,0,984,0
,,32,95,,46.893143366,0,20,1103,0,1123,0
,,32,96,,44.3870656371,0,8,1028,0,1036,3
,,32,97,,45.7900696864,0,16,1132,0,1148,0
,,32,98,,45.2260228035,0,19,1472,0,1491,0
,,32,99,,47.031516184,0,15,1159,0,1174,0
,,33,01,,46.7710760795,0,21,1438,0,1459,1
,,33,02,,45.6048817696,0,14,1297,0,1311,0
,,33,03,,45.2115003305,0,18,1495,0,1513,2
,,33,04,,46.1750448833,0,17,1097,0,1114,2
,,33,05,,46.1486725664,0,16,1114,0,1130,5
,,33,06,,47.5227920228,0,14,688,0,702,1
,,33,07,,48.0284872299,1,19,998,0,1018,1
,,33,08,,48.0090009001,0,24,1087,0,1111,4
,,33,09,,48.0897435897,1,13,454,0,468,1
,,33,10,,45.2219047619,0,9,1041,0,1050,0
,,33,11,,49.6398104265,0,3,208,0,211,0
,,33,12,,46.4791496321,0,14,1209,0,1223,1
,,33,13,,46.7860215054,0,11,919,0,930,0
,,33,14,,45.7139442231,0,17,1238,0,1255,0
,,33,15,,47.7166666667,0,13,707,0,720,0
,,33,16,,47.43281471,0,15,692,0,707,1
,,33,17,,46.9447674419,1,6,337,0,344,0
,,33,18,,44.131305044,0,8,1241,0,1249,0
,,33,19,,45.9244060475,0,23,1366,0,1389,0
,,33,20,,46.388976378,1,23,1246,0,1270,0
,,33,21,,45.9518213866,0,12,839,0,851,0
,,33,22,,49.1031390135,0,12,434,0,446,0
,,33,23,,54.6631799163,0,22,456,0,478,0
,,33,24,,48.521978022,0,9,173,0,182,0
,,33,25,,46.4436033308,0,19,1302,0,1321,0
,,33,26,,47.1753472222,0,28,1124,0,1152,4
,,33,27,,45.1676413255,0,25,1514,0,1539,2
,,33,28,,45.6761968085,1,22,1481,0,1504,1
,,33,29,,46.40562249,0,17,1477,0,1494,2
,,33,30,,46.6998939555,0,19,924,0,943,0
,,33,31,,46.5649968294,0,26,1551,0,1577,0
,,33,34,,45.233512786,0,24,1462,0,1486,1
,,33,35,,46.0843091335,0,17,837,0,854,1
,,33,36,,44.856474259,0,18,1264,0,1282,1
,,33,37,,44.2271714922,0,1,448,0,449,0
,,33,38,,45.606557377,0,9,723,0,732,2
,,33,39,,47.4074074074,0,5,292,0,297,1
,,33,40,,46.2556053812,0,3,220,0,223,0
,,33,41,,45.0364963504,0,0,137,0,137,0
,,35,01,,45.9887429644,0,14,1052,0,1066,5
,,35,02,,46.2729411765,0,23,1252,0,1275,1
,,35,03,,47.0338316286,0,17,1254,0,1271,0
,,35,04,,45.7764198418,0,21,1370,0,1391,2
,,35,05,,45.6225895317,0,9,1080,0,1089,2
,,35,06,,46.7860882573,0,19,1318,0,1337,2
,,35,07,,46.8960915157,0,14,1035,0,1049,1
,,35,08,,46.8581997534,0,10,801,0,811,0
,,35,09,,47.9128397376,0,25,1042,0,1067,0
,,35,10,,46,0,17,1033,0,1050,1
,,35,11,,46.0516028147,0,19,1260,0,1279,1
,,35,12,,43.8819444444,0,5,1003,0,1008,3
,,35,13,,44.4861313869,0,8,1362,0,1370,3
,,35,14,,45.6928645295,0,8,959,0,967,4
,,35,15,,48.1120689655,1,10,685,0,696,1
,,35,16,,46.9485714286,0,25,1200,0,1225,2
,,35,17,,46.6514382403,0,14,1168,0,1182,4
,,35,18,,47.7087912088,0,16,1258,0,1274,2
,,35,19,,46.3548650859,0,15,1208,0,1223,1
,,35,20,,47.1493930906,1,22,1048,0,1071,1
,,35,21,,48.2806067172,0,11,912,0,923,1
,,35,22,,47.4106382979,0,4,466,0,470,0
,,35,23,,46.9486125385,0,17,956,0,973,3
,,35,24,,48.2688172043,0,8,271,0,279,0
,,35,25,,47.7472067039,1,12,703,0,716,3
,,35,26,,46.4294478528,0,28,1113,0,1141,2
,,35,27,,48.2595936795,0,10,433,0,443,0
,,35,28,,45.8936170213,0,24,1104,0,1128,2
,,35,29,,45.2407643312,0,9,776,0,785,3
,,35,30,,46.9698113208,0,17,778,0,795,3
,,35,31,,45.7716701903,0,4,469,0,473,1
,,35,32,,45.3808411215,0,23,1261,0,1284,5
,,35,33,,50.8991452991,0,38,1132,0,1170,0
,,35,34,,48.8938938939,0,23,976,0,999,2
,,35,35,,48.5092250923,0,23,790,0,813,1
,,35,36,,45.6499488229,0,10,967,0,977,2
,,35,37,,46.5707692308,0,13,637,0,650,2
,,35,38,,46.6778350515,0,5,383,0,388,1
,,35,39,,48.4026258206,0,13,444,0,457,2
,,35,40,,55.4406779661,0,3,56,0,59,0
,,35,41,,53.7131147541,0,4,118,0,122,0
,,35,42,,45.1984296931,0,13,1388,0,1401,4
,,35,43,,46.4405286344,0,16,1346,0,1362,5
,,35,44,,45.7622767857,0,10,886,0,896,3
,,35,45,,46.57996633,0,16,1172,0,1188,4
,,35,46,,46.5386875612,0,10,1011,0,1021,1
,,35,47,,45.9237918216,0,17,1059,0,1076,2
,,35,48,,45.356846473,0,19,945,0,964,1
,,35,49,,44.7840425532,0,11,929,0,940,1
,,35,50,,45.3424657534,0,16,1079,0,1095,2
,,35,51,,49.600660066,0,20,586,0,606,1
,,35,52,,47.0968229955,0,12,649,0,661,0
,,36,01,,46.5052447552,0,16,1128,0,1144,1
,,36,02,,46.8853974122,0,17,1065,0,1082,2
,,36,03,,49.0470588235,0,36,1239,0,1275,1
,,36,04,,47.7406451613,0,11,764,0,775,1
,,36,05,,48.1255555556,0,15,885,0,900,2
,,36,06,,47.8942307692,0,14,714,0,728,1
,,36,07,,48.1519434629,0,25,824,0,849,0
,,36,08,,47.296460177,0,16,888,0,904,2
,,36,09,,48.604509974,0,22,1131,0,1153,0
,,36,10,,46.8489388265,0,19,782,0,801,3
,,36,11,,48.3464912281,0,16,896,0,912,1
,,36,12,,46.824137931,0,6,284,0,290,0
,,36,13,,48.3431708991,0,34,1423,0,1457,7
,,36,14,,45.2090909091,0,7,323,0,330,0
,,36,15,,46.3813229572,0,16,1269,0,1285,4
,,36,16,,46.499238965,0,9,648,0,657,4
,,36,17,,44.6197718631,0,9,517,0,526,0
,,36,18,,46.0821917808,0,30,1503,0,1533,1
,,36,19,,49.2982261641,0,13,889,0,902,3
,,36,20,,46.246241947,0,19,1378,0,1397,3
,,36,21,,48.2695035461,0,15,549,0,564,0
,,36,22,,46.3486750349,0,14,703,0,717,1
,,36,23,,56.3628691983,0,30,681,0,711,0
,,36,24,,43.0054347826,0,0,184,0,184,0
,,36,25,,47.9524361949,0,13,849,0,862,1
,,36,26,,47.3176470588,0,25,1080,0,1105,3
,,36,27,,48.6415525114,1,19,856,0,876,0
,,36,28,,46.7156208278,0,11,738,0,749,3
,,36,29,,50.6611842105,0,36,876,0,912,1
,,36,30,,47.8379237288,0,15,929,0,944,4
,,37,01,,43.7127118644,0,14,1166,0,1180,4
,,37,02,,46.3416370107,0,26,1379,0,1405,2
,,37,03,,45.1187250996,0,10,1245,0,1255,4
,,37,04,,45.8757984386,0,28,1381,0,1409,3
,,37,05,,46.1490299824,0,16,1118,0,1134,1
,,37,06,,45.3226666667,0,12,1113,0,1125,0
,,37,07,,46.093704246,0,11,672,0,683,1
,,37,08,,42.8541505043,0,6,1283,0,1289,2
,,37,09,,48.0444810544,0,29,1185,0,1214,0
,,37,10,,46.9486510009,0,24,1125,0,1149,1
,,37,11,,47.8836477987,0,11,307,0,318,1
,,37,12,,46.9518332135,0,36,1355,0,1391,3
,,37,13,,47.7802197802,0,18,437,0,455,0
,,37,14,,47.3676333022,0,22,1047,0,1069,1
,,37,15,,45.4703328509,0,13,678,0,691,5
,,37,16,,46.4681014604,0,28,1273,0,1301,4
,,37,17,,45.9426310584,0,17,994,0,1011,1
,,37,18,,50.7566331199,0,48,1045,0,1093,0
,,37,19,,51.1568181818,0,24,416,0,440,0
,,37,20,,47.1491875923,0,14,663,0,677,1
,,37,21,,51.4517019319,0,38,1049,0,1087,0
,,37,22,,46.8150867824,1,39,1458,0,1498,1
,,37,23,,46.7217280813,0,15,772,0,787,1
,,37,24,,60.0672478207,0,68,735,0,803,0
,,37,25,,57.3014440433,0,50,504,0,554,0
,,37,26,,57.1264916468,0,32,387,0,419,1
,,37,27,,46.920941968,0,21,1168,0,1189,0
,,37,28,,46.0517711172,0,28,1073,0,1101,1
,,37,29,,44.6030977735,0,18,1015,0,1033,3
,,37,30,,41.8760207869,0,14,1333,0,1347,0
,,37,31,,42.4739084132,0,5,934,0,939,1
,,37,32,,45.0740384615,0,11,1029,0,1040,2
,,37,33,,47.7458926616,0,36,877,0,913,1
,,37,34,,45.4716553288,0,1,440,0,441,0
,,37,35,,47.3371428571,0,29,846,0,875,4
,,38,01,,47.3632075472,0,9,839,0,848,2
,,38,02,,49.0140977444,1,20,1043,0,1064,1
,,38,03,,48.8925393566,0,35,1426,0,1461,2
,,38,04,,46.3629300777,0,22,879,0,901,2
,,38,05,,45.8269961977,0,15,1037,0,1052,0
,,38,06,,45.2428393524,0,14,789,0,803,0
,,38,07,,47.6623270952,0,31,1198,0,1229,0
,,38,08,,42.8195488722,0,5,793,0,798,1
,,38,09,,42.7276887872,0,11,863,0,874,3
,,38,10,,45.7335164835,1,13,714,0,728,0
,,38,11,,42.4587155963,0,4,432,0,436,0
,,38,12,,48.277582572,1,29,1393,0,1423,0
,,38,13,,44.8,0,7,393,0,400,2
,,38,14,,45.2496878901,0,8,793,0,801,2
,,38,15,,43.1416184971,0,2,690,0,692,1
,,38,16,,49.5160089352,0,36,1307,0,1343,2
,,38,17,,43.8486055777,0,3,248,0,251,1
,,38,18,,45.1781170483,0,8,385,0,393,0
,,39,01,,45.7678207739,0,28,1445,0,1473,3
,,39,02,,41.734375,0,0,256,0,256,0
,,39,03,,47.4393592677,0,11,426,0,437,0
,,39,04,,48.1621848739,0,44,1146,0,1190,0
,,39,05,,49.8767123288,0,4,69,0,73,0
,,39,06,,46.2417582418,0,2,89,0,91,0
,,39,07,,47.101754386,0,8,277,0,285,0
,,39,08,,44.8856502242,0,3,443,0,446,0
,,39,09,,45.4694835681,0,13,413,0,426,0
,,39,10,,46.6360424028,0,5,278,0,283,2
,,39,11,,39.119266055,0,0,218,0,218,1
,,39,12,,44.4199288256,0,5,276,0,281,0
,,39,13,,46.4672131148,0,4,118,0,122,0
,,39,14,,49.2898550725,0,5,133,0,138,0
,,39,15,,44.1830985915,0,4,351,0,355,0
,,39,16,,45.8218262806,0,7,442,0,449,2
,,39,17,,42.8515283843,0,3,226,0,229,0
,,39,18,,46.6542553191,0,7,369,0,376,0
,,39,19,,47.1,1,10,269,0,280,0
,,39,20,,47.5527728086,0,15,544,0,559,1
,,39,21,,49.0869565217,0,11,173,0,184,1
,,39,22,,46.5310077519,0,8,250,0,258,2
,,39,23,,46.1563691838,0,24,1287,0,1311,0
,,40,01,,46.7273342355,0,21,1457,0,1478,0
,,40,02,,46.0574792244,2,27,1415,0,1444,0
,,40,03,,45.8731401723,0,14,1263,0,1277,0
,,40,04,,46.6948941469,0,13,790,0,803,0
,,40,05,,44.9390115668,0,19,932,0,951,0
,,40,06,,47.1016548463,0,12,411,0,423,0
,,40,07,,46.756097561,0,12,398,0,410,0
,,40,08,,48.2571428571,0,8,272,0,280,0
,,40,09,,50.8866995074,0,33,576,0,609,0
,,40,10,,47.6268980477,0,19,442,0,461,0
,,40,11,,45.5103244838,0,6,333,0,339,0
,,40,12,,47.1711840228,0,24,677,0,701,0
,,40,13,,48.9380952381,0,21,609,0,630,0
,,40,14,,47.0225225225,0,18,426,0,444,0
,,40,15,,50.3871794872,0,15,375,0,390,0
,,40,16,,51.1920529801,0,5,146,0,151,0
,,40,17,,46.8353115727,0,21,653,0,674,0
,,40,18,,45.0609756098,0,15,805,0,820,0
,,40,19,,45.1640513552,0,18,683,0,701,0
,,40,20,,46.2962962963,0,9,288,0,297,0
,,40,21,,46.6130268199,0,7,254,0,261,0
,,40,22,,45.7883211679,0,10,264,0,274,0
,,40,23,,40.5625,0,1,111,0,112,1
,,40,24,,46.04,0,18,632,0,650,0
,,40,25,,46.4527736132,0,27,1307,0,1334,0
,,40,26,,46.3428571429,0,14,441,0,455,0
,,40,27,,43.8208469055,0,5,302,0,307,1
,,40,28,,49.7249357326,0,13,376,0,389,0
,,40,29,,47.9670588235,0,12,413,0,425,0
,,40,30,,44.4800936768,0,9,418,0,427,0
,,40,31,,46.6970899471,0,15,741,0,756,0
,,40,32,,45.541958042,0,14,558,0,572,0
,,40,33,,47.4406779661,0,4,114,0,118,0
,,40,34,,44.9118136439,0,20,1182,0,1202,0
,,40,35,,48.1917948718,0,25,950,0,975,0
,,40,36,,45.3866995074,0,6,400,0,406,0
,,40,37,,45.1647058824,0,16,749,0,765,0
,,40,38,,45.4881889764,0,3,124,0,127,0
,,40,39,,49.7605633803,0,3,68,0,71,0
,,40,40,,44.8046153846,0,17,633,0,650,0
,,40,41,,43.9615384615,0,2,50,0,52,0
,,40,42,,43.8503937008,0,13,368,0,381,2
,,40,43,,45.5527777778,0,11,349,0,360,0
,,40,44,,42.1933333333,0,10,440,0,450,0
,,40,45,,46.5280612245,0,9,383,0,392,0
,,40,46,,44.5836791148,0,5,718,0,723,0
,,40,47,,45.8414634146,0,5,159,0,164,0
,,40,48,,47.8,0,5,95,0,100,0
,,40,49,,45.6594724221,0,21,813,0,834,0
,,40,50,,45.6699346405,0,9,297,0,306,0
,,40,51,,42.6707616708,0,9,398,0,407,0
,,40,52,,42.524822695,0,2,139,0,141,0
,,40,53,,39.474137931,0,0,116,0,116,1
,,40,54,,40.8641509434,0,5,260,0,265,0
,,40,55,,47.1763779528,0,19,616,0,635,0
,,40,56,,46.3249211356,0,17,617,0,634,0
,,40,57,,46.4365079365,0,4,122,0,126,0
,,40,58,,42.2105263158,0,3,92,0,95,0
,,40,59,,45.7331499312,0,18,709,0,727,0
,,40,60,,43.0648854962,0,4,258,0,262,0
,,40,61,,44.2088772846,0,8,375,0,383,0
,,40,62,,49.8672566372,0,28,989,0,1017,0
,,40,63,,45.2566371681,0,10,555,0,565,0
,,40,64,,47.0707964602,0,14,664,0,678,0
,,40,65,,44.4617414248,0,2,377,0,379,0
,,40,66,,43.6729377713,0,7,684,0,691,0
,,40,67,,46.8926441352,0,20,986,0,1006,0
,,40,68,,45.7388120423,0,30,1199,0,1229,1
,,40,69,,43.9914285714,0,13,687,0,700,0
,,40,70,,48.3886310905,0,24,838,0,862,0
,,41,01,,44.6004288778,0,11,1388,0,1399,0
,,41,02,,47.7035670357,0,21,792,0,813,0
,,41,03,,46.458778626,0,34,1276,0,1310,0
,,41,04,,43.9531051965,0,18,1560,0,1578,0
,,41,05,,44.6564729867,0,21,960,0,981,0
,,41,06,,42.4923076923,0,0,65,0,65,0
,,41,07,,44.1884753902,0,17,816,0,833,0
,,41,08,,43.2935560859,0,9,410,0,419,0
,,41,09,,44.5290948276,0,19,909,0,928,0
,,41,10,,46.9306930693,0,9,395,0,404,0
,,41,11,,46.0169491525,0,16,456,0,472,0
,,41,12,,40.3126934985,0,1,645,0,646,0
,,41,13,,41.5538461538,0,1,129,0,130,0
,,41,14,,44.2276923077,0,4,321,0,325,0
,,41,15,,42.2295081967,0,1,60,0,61,0
,,41,16,,40.6990291262,0,2,204,0,206,1
,,41,17,,41.7358490566,0,1,105,0,106,0
,,41,18,,46.1094890511,0,30,1066,0,1096,0
,,41,19,,45.185106383,0,14,456,0,470,0
,,41,20,,45.1348837209,0,4,211,0,215,0
,,41,21,,46.6486146096,1,14,779,0,794,0
,,41,22,,46.4474393531,0,11,360,0,371,0
,,41,23,,45.9427312775,0,9,218,0,227,0
,,41,24,,46.5278969957,0,7,226,0,233,0
,,41,25,,46.7688821752,0,39,1285,0,1324,0
,,41,26,,47.2655367232,0,24,684,0,708,0
,,41,27,,44.2125,0,13,547,0,560,0
,,41,28,,44.6293103448,0,6,342,0,348,0
,,41,29,,46.0425531915,0,1,140,0,141,0
,,41,30,,42.7058823529,0,5,216,0,221,0
