shape,common_id,common_name,Total Voter Turnout (#),Total Voter Turnout (%),Number of Precincts with Invalid Ballots from 0-1%,Number of Precincts with Invalid Ballots from 1-3%,Number of Precincts with Invalid Ballots from 3-5%,Number of Precincts with Invalid Ballots > 5%,Invalid Ballots (%),Precincts with More Ballots Than Votes (#),Precincts with More Ballots Than Votes (%),More Ballots Than Votes (Average),More Ballots Than Votes (#),Precincts with More Votes than Ballots (#),Precincts with More Votes than Ballots (%),More Votes than Ballots (Average),More Votes than Ballots (#),Average votes per minute (08:00-12:00),Average votes per minute (12:00-17:00),Average votes per minute (17:00-20:00),Number of Precincts with votes per minute > 2 (08:00-12:00),Number of Precincts with votes per minute > 2 (12:00-17:00),Number of Precincts with votes per minute > 2 (17:00-20:00),Number of Precincts with votes per minute > 2,Precincts Reported (#),Precincts Reported (%),Non-Parliamentary Opposition,Armed Veterans Patriots,United Opposition,United National Movement,Greens Party,Alliance of Patriots,Self-governance to People,Reformers,Future Georgia,Georgian Party,Christian Democrats,Unity Hall,Way of Georgia,Labour Party,Party of People,Merab Kostava Society,Georgian Dream
Precinct,37,50-37,477,54.89,,,,,7.74,,,,0,,,,0,1.02,0.47,0.73,,,,,,,1.68,,6.5,3.98,,,,,,,,,,,,,87.84
Precinct,38,50-38,645,53.88,,,,,5.43,,,,0,,,,0,1.13,0.95,0.69,,,,,,,2.02,,6.51,2.33,,,,,,,,,,,,,89.15
Precinct,39,50-39,611,49.23,,,,,4.08,,,,0,,,,0,1.0,0.72,1.01,,,,,,,1.96,,6.87,3.93,,,,,,,,,,,,,87.07
Precinct,40,50-40,99,54.4,,,,,2.94,,,,0,,,,0,0.28,0.09,0.05,,,,,,,11.11,,13.13,3.03,,,,,,,,,,,,,72.73
Precinct,41,50-41,213,54.62,,,,,3.62,,,,0,,,,0,0.44,0.34,0.07,,,,,,,2.82,,6.1,6.1,,,,,,,,,,,,,84.98
Precinct,42,50-42,565,44.56,,,,,6.61,,,,0,,,,0,1.01,0.83,0.63,,,,,,,2.3,,14.87,4.07,,,,,,,,,,,,,78.76
Precinct,43,50-43,446,43.73,,,,,3.04,,,,0,,,,0,0.52,0.82,0.5,,,,,,,0.9,,4.93,4.26,,,,,,,,,,,,,89.91
Precinct,44,50-44,363,46.78,,,,,6.44,,,,0,,,,0,0.63,0.42,0.63,,,,,,,0.28,,10.19,4.41,,,,,,,,,,,,,84.57
Precinct,45,50-45,252,56.12,,,,,4.91,,,,0,,,,0,0.48,0.34,0.26,,,,,,,1.59,,3.97,5.16,,,,,,,,,,,,,89.29
Precinct,46,50-46,78,40.21,,,,,6.02,,,,0,,,,0,0.08,0.18,0.07,,,,,,,0.0,,7.69,2.56,,,,,,,,,,,,,89.74
Precinct,47,50-47,319,43.64,,,,,3.92,,,,0,,,,0,0.48,0.53,0.31,,,,,,,1.88,,13.48,4.08,,,,,,,,,,,,,80.56
Precinct,48,50-48,394,61.47,,,,,3.19,,,,0,,,,0,0.63,0.56,0.48,,,,,,,0.51,,20.05,5.33,,,,,,,,,,,,,74.11
Precinct,49,50-49,219,56.15,,,,,5.19,,,,0,,,,0,0.41,0.3,0.23,,,,,,,3.2,,11.42,6.85,,,,,,,,,,,,,78.54
Precinct,50,50-50,127,56.95,,,,,2.31,,,,0,,,,0,0.23,0.16,0.14,,,,,,,0.79,,9.45,13.39,,,,,,,,,,,,,76.38
Precinct,51,50-51,530,46.25,,,,,2.75,,,,0,,,,0,0.7,0.84,0.69,,,,,,,0.94,,16.04,3.77,,,,,,,,,,,,,79.25
Precinct,52,50-52,289,59.34,,,,,3.34,,,,0,,,,0,0.45,0.46,0.28,,,,,,,0.35,,9.69,5.19,,,,,,,,,,,,,84.78
Precinct,53,50-53,448,53.14,,,,,4.88,,,,0,,,,0,0.76,0.81,0.26,,,,,,,1.12,,16.74,3.35,,,,,,,,,,,,,78.79
Precinct,1,51-1,363,29.2,,,,,3.46,,,,0,,,,0,0.6,0.47,0.51,,,,,,,24.79,,8.82,13.22,,1.93,,,,,,,3.86,,,,47.11
Precinct,2,51-2,347,29.94,,,,,3.34,,,,0,,,,0,0.62,0.42,0.47,,,,,,,12.39,,11.53,26.22,,1.44,,,,,,,5.19,,,,43.23
Precinct,3,51-3,448,38.06,,,,,2.61,,,,0,,,,0,0.73,0.48,0.77,,,,,,,8.48,,4.69,15.18,,0.67,,,,,,,5.36,,,,65.18
Precinct,4,51-4,339,28.58,,,,,3.69,,,,0,,,,0,0.57,0.46,0.43,,,,,,,17.4,,10.32,10.91,,0.59,,,,,,,3.24,,,,57.52
Precinct,5,51-5,362,32.91,,,,,2.43,,,,0,,,,0,0.46,0.51,0.59,,,,,,,10.5,,10.22,24.31,,1.11,,,,,,,3.31,,,,50.55
Precinct,6,51-6,428,30.55,,,,,3.39,,,,0,,,,0,0.6,0.55,0.74,,,,,,,21.26,,16.82,15.19,,1.17,,,,,,,1.17,,,,44.39
Precinct,7,51-7,426,32.67,,,,,2.74,,,,0,,,,0,0.75,0.47,0.66,,,,,,,16.43,,7.98,14.55,,1.88,,,,,,,2.82,,,,56.1
Precinct,8,51-8,430,39.59,,,,,3.37,,,,0,,,,0,0.63,0.57,0.69,,,,,,,13.49,,20.7,15.81,,0.93,,,,,,,6.28,,,,42.79
Precinct,9,51-9,374,27.68,,,,,3.36,,,,0,,,,0,0.7,0.36,0.61,,,,,,,6.15,,10.96,35.29,,2.67,,,,,,,1.87,,,,43.05
Precinct,10,51-10,320,23.12,,,,,7.25,,,,0,,,,0,0.61,0.38,0.48,,,,,,,7.5,,13.44,23.13,,0.63,,,,,,,0.94,,,,54.38
Precinct,11,51-11,564,50.31,,,,,5.05,,,,0,,,,0,1.04,0.81,0.57,,,,,,,14.89,,6.21,15.25,,1.6,,,,,,,16.13,,,,45.92
Precinct,12,51-12,550,39.74,,,,,6.14,,,,0,,,,0,1.0,0.82,0.56,,,,,,,3.82,,2.18,23.82,,0.73,,,,,,,9.64,,,,59.82
Precinct,13,51-13,469,47.47,,,,,5.63,,,,0,,,,0,0.65,0.85,0.48,,,,,,,3.41,,13.86,29.64,,1.49,,,,,,,2.13,,,,49.47
Precinct,14,51-14,582,54.91,,,,,5.21,,,,0,,,,0,0.9,0.87,0.75,,,,,,,7.04,,28.52,11.86,,1.03,,,,,,,1.37,,,,50.17
Precinct,15,51-15,436,44.95,,,,,7.23,,,,0,,,,0,0.69,0.68,0.55,,,,,,,25.92,,13.53,13.99,,0.69,,,,,,,1.83,,,,44.04
Precinct,16,51-16,483,53.79,,,,,5.11,,,,0,,,,0,0.72,0.86,0.44,,,,,,,8.9,,2.69,38.72,,1.66,,,,,,,3.31,,,,44.51
Precinct,17,51-17,533,37.43,,,,,8.58,,,,0,,,,0,0.79,0.81,0.83,,,,,,,12.01,,9.57,27.96,,3.19,,,,,,,3.0,,,,44.28
Precinct,18,51-18,468,31.99,,,,,5.84,,,,0,,,,0,0.0,0.0,2.76,,,,,,,21.79,,7.48,24.79,,1.07,,,,,,,2.56,,,,42.31
Precinct,19,51-19,518,55.4,,,,,5.65,,,,0,,,,0,0.86,0.89,0.43,,,,,,,16.8,,9.65,27.41,,0.19,,,,,,,1.54,,,,44.4
Precinct,20,51-20,604,50.08,,,,,3.51,,,,0,,,,0,1.09,0.81,0.67,,,,,,,4.64,,24.17,10.93,,0.66,,,,,,,1.49,,,,57.78
Precinct,21,51-21,558,58.37,,,,,4.94,,,,0,,,,0,0.92,0.91,0.53,,,,,,,4.3,,14.7,7.35,,0.0,,,,,,,1.25,,,,72.4
Precinct,22,51-22,398,37.41,,,,,5.01,,,,0,,,,0,0.62,0.65,0.41,,,,,,,6.28,,13.57,17.09,,2.76,,,,,,,8.79,,,,51.51
Precinct,23,51-23,407,44.14,,,,,2.4,,,,0,,,,0,0.71,0.52,0.51,,,,,,,2.7,,8.35,17.44,,0.25,,,,,,,3.19,,,,68.06
Precinct,24,51-24,561,42.89,,,,,2.6,,,,0,,,,0,0.9,0.91,0.48,,,,,,,3.03,,4.63,13.37,,2.32,,,,,,,1.25,,,,75.4
Precinct,25,51-25,167,46.78,,,,,4.02,,,,0,,,,0,0.31,0.26,0.13,,,,,,,16.77,,8.38,8.38,,0.6,,,,,,,7.78,,,,58.08
Precinct,26,51-26,551,54.45,,,,,5.49,,,,0,,,,0,1.03,0.85,0.46,,,,,,,3.09,,3.63,21.96,,2.18,,,,,,,7.8,,,,61.34
Precinct,27,51-27,640,54.42,,,,,6.84,,,,0,,,,0,1.1,0.88,0.89,,,,,,,2.34,,4.06,21.25,,2.5,,,,,,,2.97,,,,66.88
Precinct,28,51-28,384,38.95,,,,,4.0,,,,0,,,,0,0.47,0.61,0.58,,,,,,,2.34,,6.25,18.75,,1.04,,,,,,,0.78,,,,70.83
Precinct,29,51-29,482,49.39,,,,,4.55,,,,0,,,,0,0.92,0.67,0.46,,,,,,,7.05,,3.73,14.73,,0.62,,,,,,,9.54,,,,64.32
Precinct,30,51-30,509,51.68,,,,,2.86,,,,0,,,,0,0.89,0.8,0.38,,,,,,,12.77,,5.3,25.34,,1.18,,,,,,,1.77,,,,53.63
Precinct,31,51-31,279,45.96,,,,,5.74,,,,0,,,,0,0.47,0.44,0.28,,,,,,,16.13,,2.15,11.83,,0.0,,,,,,,6.45,,,,63.44
Precinct,32,51-32,324,47.86,,,,,7.69,,,,0,,,,0,0.76,0.49,0.12,,,,,,,3.4,,15.74,24.38,,0.62,,,,,,,4.01,,,,51.85
Precinct,33,51-33,534,48.33,,,,,5.49,,,,0,,,,0,0.82,0.91,0.53,,,,,,,47.0,,6.18,6.93,,0.75,,,,,,,2.25,,,,36.33
Precinct,34,51-34,752,54.1,,,,,4.45,,,,0,,,,0,1.1,1.36,0.64,,,,,,,43.09,,3.72,10.51,,0.27,,,,,,,2.53,,,,39.89
Precinct,35,51-35,417,44.65,,,,,5.01,,,,0,,,,0,0.47,0.76,0.55,,,,,,,20.38,,10.55,9.59,,0.96,,,,,,,0.48,,,,58.03
Precinct,36,51-36,460,42.28,,,,,6.5,,,,0,,,,0,0.73,0.72,0.57,,,,,,,11.3,,11.96,14.78,,1.3,,,,,,,4.57,,,,56.09
Precinct,37,51-37,458,36.85,,,,,7.85,,,,0,,,,0,0.77,0.72,0.53,,,,,,,14.85,,6.77,16.59,,1.75,,,,,,,9.83,,,,50.22
Precinct,38,51-38,352,53.09,,,,,5.38,,,,0,,,,0,0.69,0.46,0.38,,,,,,,13.64,,7.95,11.08,,1.42,,,,,,,7.1,,,,58.81
Precinct,39,51-39,497,57.86,,,,,9.8,,,,0,,,,0,0.83,0.81,0.61,,,,,,,2.82,,27.16,9.26,,6.44,,,,,,,2.21,,,,52.11
Precinct,40,51-40,518,50.44,,,,,5.13,,,,0,,,,0,0.88,0.67,0.74,,,,,,,13.13,,22.59,13.71,,2.51,,,,,,,4.63,,,,42.86
Precinct,41,51-41,540,51.43,,,,,7.53,,,,0,,,,0,1.04,0.83,0.48,,,,,,,7.22,,11.85,21.48,,2.78,,,,,,,3.15,,,,53.52
Precinct,42,51-42,332,30.88,,,,,4.32,,,,0,,,,0,0.53,0.49,0.42,,,,,,,7.83,,9.94,28.01,,0.3,,,,,,,3.92,,,,49.7
Precinct,43,51-43,300,29.88,,,,,4.15,,,,0,,,,0,0.55,0.33,0.47,,,,,,,10.0,,13.33,39.67,,2.0,,,,,,,1.0,,,,34.0
Precinct,44,51-44,542,47.5,,,,,7.03,,,,0,,,,0,0.83,0.93,0.59,,,,,,,9.78,,21.22,16.97,,1.11,,,,,,,3.51,,,,47.23
Precinct,45,51-45,416,31.95,,,,,2.8,,,,0,,,,0,0.61,0.48,0.76,,,,,,,21.63,,8.89,14.42,,0.96,,,,,,,4.09,,,,50.0
Precinct,46,51-46,264,27.22,,,,,2.22,,,,0,,,,0,0.42,0.35,0.36,,,,,,,10.23,,12.12,26.14,,1.89,,,,,,,2.65,,,,46.97
Precinct,47,51-47,427,32.92,,,,,1.84,,,,0,,,,0,0.75,0.44,0.67,,,,,,,7.26,,26.0,19.67,,0.94,,,,,,,0.47,,,,45.2
Precinct,48,51-48,349,28.91,,,,,2.24,,,,0,,,,0,0.58,0.4,0.54,,,,,,,8.31,,10.89,30.66,,2.58,,,,,,,2.87,,,,44.7
Precinct,49,51-49,426,45.71,,,,,6.58,,,,0,,,,0,0.7,0.62,0.56,,,,,,,9.39,,15.49,36.39,,1.17,,,,,,,3.76,,,,33.8
Precinct,50,51-50,355,46.47,,,,,9.21,,,,0,,,,0,0.64,0.53,0.43,,,,,,,10.99,,20.56,16.62,,0.56,,,,,,,1.69,,,,49.58
Precinct,51,51-51,333,41.78,,,,,7.24,,,,0,,,,0,0.47,0.5,0.54,,,,,,,10.21,,12.31,12.61,,0.0,,,,,,,5.11,,,,59.76
Precinct,52,51-52,291,52.15,,,,,3.96,,,,0,,,,0,0.38,0.59,0.19,,,,,,,42.96,,3.44,11.0,,0.0,,,,,,,1.03,,,,41.58
Precinct,53,51-53,429,51.32,,,,,7.74,,,,0,,,,0,0.57,0.81,0.47,,,,,,,5.13,,16.55,15.85,,0.7,,,,,,,0.7,,,,60.84
Precinct,1,52-1,487,42.24,,,,,4.32,,,,0,,,,0,0.88,0.66,0.57,,,,,,,,6.98,13.76,,,,,,,,,,39.84,1.03,,,38.4
Precinct,2,52-2,505,49.75,,,,,7.51,,,,0,,,,0,0.97,0.81,0.39,,,,,,,,5.35,7.72,,,,,,,,,,52.08,1.19,,,33.66
Precinct,3,52-3,497,49.6,,,,,6.4,,,,0,,,,0,0.71,0.88,0.54,,,,,,,,5.84,11.07,,,,,,,,,,41.45,1.81,,,39.84
Precinct,4,52-4,533,48.59,,,,,4.99,,,,0,,,,0,1.09,0.66,0.56,,,,,,,,5.44,13.7,,,,,,,,,,28.89,2.25,,,49.72
Precinct,5,52-5,492,47.08,,,,,6.46,,,,0,,,,0,1.08,0.63,0.43,,,,,,,,12.8,6.1,,,,,,,,,,34.35,2.24,,,44.31
Precinct,6,52-6,529,56.22,,,,,7.36,,,,0,,,,0,1.02,0.88,0.35,,,,,,,,2.27,19.09,,,,,,,,,,39.13,2.27,,,37.24
Precinct,7,52-7,280,47.7,,,,,11.11,,,,0,,,,0,0.6,0.4,0.29,,,,,,,,5.36,6.43,,,,,,,,,,47.14,5.71,,,35.36
Precinct,8,52-8,555,57.57,,,,,8.11,,,,0,,,,0,1.16,0.72,0.6,,,,,,,,4.14,6.13,,,,,,,,,,31.35,3.96,,,54.41
Precinct,9,52-9,590,55.61,,,,,9.23,,,,0,,,,0,1.07,0.91,0.67,,,,,,,,2.37,14.92,,,,,,,,,,32.71,3.05,,,46.44
Precinct,10,52-10,295,100.68,,,,,2.32,,,,0,,,,0,0.36,0.16,0.93,,,,,,,,1.36,6.44,,,,,,,,,,19.66,1.36,,,27.46
Precinct,11,52-11,317,63.91,,,,,4.8,,,,0,,,,0,0.63,0.44,0.27,,,,,,,,4.73,2.52,,,,,,,,,,37.54,2.21,,,53.0
Precinct,12,52-12,616,44.61,,,,,4.79,,,,0,,,,0,0.86,0.83,1.06,,,,,,,,3.08,18.51,,,,,,,,,,27.27,1.46,,,49.51
Precinct,13,52-13,424,49.59,,,,,2.3,,,,0,,,,0,0.77,0.53,0.5,,,,,,,,1.65,35.85,,,,,,,,,,23.11,1.89,,,37.5
Precinct,14,52-14,500,50.81,,,,,5.48,,,,0,,,,0,0.76,0.84,0.52,,,,,,,,5.0,6.6,,,,,,,,,,19.0,1.8,,,67.4
Precinct,15,52-15,601,56.86,,,,,5.35,,,,0,,,,0,0.88,0.95,0.77,,,,,,,,2.0,13.31,,,,,,,,,,30.78,1.83,,,52.08
Precinct,16,52-16,533,53.95,,,,,5.83,,,,0,,,,0,0.98,0.66,0.74,,,,,,,,5.44,20.64,,,,,,,,,,37.71,1.13,,,34.9
Precinct,17,52-17,251,53.07,,,,,5.99,,,,0,,,,0,0.52,0.41,0.11,,,,,,,,5.98,9.16,,,,,,,,,,42.63,2.79,,,39.04
Precinct,18,52-18,163,52.75,,,,,8.43,,,,0,,,,0,0.35,0.23,0.14,,,,,,,,0.61,1.23,,,,,,,,,,47.85,2.45,,,47.85
Precinct,19,52-19,180,53.73,,,,,16.67,,,,0,,,,0,0.38,0.29,0.21,,,,,,,,3.89,1.67,,,,,,,,,,52.22,2.78,,,39.44
Precinct,20,52-20,183,67.03,,,,,3.68,,,,0,,,,0,0.35,0.3,0.08,,,,,,,,0.55,6.56,,,,,,,,,,31.15,0.55,,,61.2
Precinct,21,52-21,187,61.72,,,,,0.0,,,,0,,,,0,0.38,0.19,0.21,,,,,,,,0.53,2.67,,,,,,,,,,68.45,0.53,,,27.81
Precinct,22,52-22,274,46.76,,,,,7.43,,,,0,,,,0,0.29,0.5,0.42,,,,,,,,5.11,5.84,,,,,,,,,,28.47,1.46,,,59.12
Precinct,23,52-23,396,42.08,,,,,5.94,,,,0,,,,0,0.73,0.57,0.42,,,,,,,,6.82,21.46,,,,,,,,,,37.63,3.28,,,30.81
Precinct,24,52-24,400,49.08,,,,,5.44,,,,0,,,,0,0.62,0.58,0.56,,,,,,,,2.25,14.5,,,,,,,,,,33.25,2.75,,,47.25
Precinct,25,52-25,397,52.44,,,,,5.48,,,,0,,,,0,0.79,0.42,0.58,,,,,,,,7.3,10.33,,,,,,,,,,44.08,2.27,,,36.02
Precinct,26,52-26,472,58.78,,,,,8.7,,,,0,,,,0,0.81,0.78,0.49,,,,,,,,1.27,4.03,,,,,,,,,,67.8,4.45,,,22.46
Precinct,27,52-27,379,59.13,,,,,12.07,,,,0,,,,0,0.82,0.5,0.48,,,,,,,,2.9,5.01,,,,,,,,,,36.68,3.69,,,51.72
Precinct,28,52-28,278,53.77,,,,,6.4,,,,0,,,,0,0.42,0.45,0.34,,,,,,,,0.72,19.42,,,,,,,,,,25.54,7.19,,,47.12
Precinct,29,52-29,459,74.03,,,,,1.08,,,,0,,,,0,0.29,1.08,0.38,,,,,,,,0.65,5.88,,,,,,,,,,22.44,1.96,,,69.06
Precinct,30,52-30,344,54.43,,,,,2.82,,,,0,,,,0,0.63,0.57,0.17,,,,,,,,2.03,25.29,,,,,,,,,,20.35,3.2,,,49.13
Precinct,31,52-31,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Precinct,1,53-1,675,48.6,,,,,2.32,,,,0,,,,0,1.23,0.73,0.98,,,,,,,,,25.19,13.48,,,,,,,,,,,,,61.33
Precinct,2,53-2,660,49.4,,,,,2.37,,,,0,,,,0,1.34,0.77,0.68,,,,,,,,,35.3,9.55,,,,,,,,,,,,,54.85
Precinct,3,53-3,649,48.94,,,,,3.99,,,,0,,,,0,0.99,0.93,0.89,,,,,,,,,33.74,10.94,,,,,,,,,,,,,55.32
Precinct,4,53-4,665,65.78,,,,,5.14,,,,0,,,,0,1.13,0.98,0.76,,,,,,,,,35.64,18.05,,,,,,,,,,,,,45.86
Precinct,5,53-5,344,71.52,,,,,6.27,,,,0,,,,0,0.74,0.52,0.18,,,,,,,,,32.56,17.15,,,,,,,,,,,,,50.0
Precinct,6,53-6,623,51.62,,,,,4.89,,,,0,,,,0,0.94,1.1,0.56,,,,,,,,,21.83,12.36,,,,,,,,,,,,,65.65
Precinct,7,53-7,233,66.19,,,,,2.51,,,,0,,,,0,0.43,0.42,0.06,,,,,,,,,25.32,6.01,,,,,,,,,,,,,68.67
Precinct,8,53-8,702,59.34,,,,,5.14,,,,0,,,,0,1.38,0.97,0.67,,,,,,,,,28.21,6.98,,,,,,,,,,,,,64.81
Precinct,9,53-9,642,54.41,,,,,5.45,,,,0,,,,0,1.04,0.95,0.81,,,,,,,,,43.93,6.54,,,,,,,,,,,,,49.53
Precinct,10,53-10,679,57.89,,,,,3.69,,,,0,,,,0,1.08,0.97,0.86,,,,,,,,,41.09,4.42,,,,,,,,,,,,,54.49
Precinct,11,53-11,538,51.19,,,,,5.11,,,,0,,,,0,0.97,0.69,0.71,,,,,,,,,39.41,16.17,,,,,,,,,,,,,44.05
Precinct,12,53-12,394,61.66,,,,,6.19,,,,0,,,,0,0.71,0.57,0.44,,,,,,,,,24.62,18.53,,,,,,,,,,,,,56.85
Precinct,13,53-13,507,62.13,,,,,10.27,,,,0,,,,0,1.03,0.73,0.54,,,,,,,,,22.88,30.57,,,,,,,,,,,,,46.55
Precinct,14,53-14,456,58.99,,,,,4.4,,,,0,,,,0,0.9,0.67,0.33,,,,,,,,,39.47,7.89,,,,,,,,,,,,,52.63
Precinct,15,53-15,489,63.59,,,,,1.81,,,,0,,,,0,1.13,0.49,0.43,,,,,,,,,59.71,1.64,,,,,,,,,,,,,38.65
Precinct,16,53-16,505,59.76,,,,,4.17,,,,0,,,,0,1.12,0.58,0.47,,,,,,,,,34.46,11.68,,,,,,,,,,,,,53.47
Precinct,17,53-17,434,59.78,,,,,2.25,,,,0,,,,0,0.8,0.66,0.31,,,,,,,,,19.35,9.68,,,,,,,,,,,,,70.97
Precinct,18,53-18,376,60.35,,,,,7.39,,,,0,,,,0,0.58,0.68,0.35,,,,,,,,,24.47,15.16,,,,,,,,,,,,,60.37
Precinct,19,53-19,339,49.42,,,,,5.04,,,,0,,,,0,0.75,0.41,0.31,,,,,,,,,30.97,14.75,,,,,,,,,,,,,54.28
Precinct,20,53-20,428,57.84,,,,,3.39,,,,0,,,,0,0.73,0.71,0.31,,,,,,,,,16.12,19.63,,,,,,,,,,,,,64.25
Precinct,21,53-21,419,58.85,,,,,4.77,,,,0,,,,0,0.86,0.53,0.42,,,,,,,,,32.46,8.59,,,,,,,,,,,,,58.95
Precinct,22,53-22,791,56.38,,,,,4.58,,,,0,,,,0,1.31,1.06,1.09,,,,,,,,,36.16,14.03,,,,,,,,,,,,,49.81
Precinct,23,53-23,533,63.76,,,,,4.31,,,,0,,,,0,1.12,0.66,0.5,,,,,,,,,17.26,22.7,,,,,,,,,,,,,60.04
Precinct,24,53-24,693,60.26,,,,,3.75,,,,0,,,,0,1.22,1.01,0.69,,,,,,,,,26.12,24.53,,,,,,,,,,,,,49.21
Precinct,25,53-25,309,60.95,,,,,4.33,,,,0,,,,0,0.66,0.39,0.26,,,,,,,,,34.3,21.36,,,,,,,,,,,,,44.34
Precinct,26,53-26,226,66.28,,,,,3.83,,,,0,,,,0,0.37,0.31,0.29,,,,,,,,,28.76,27.88,,,,,,,,,,,,,43.36
Precinct,27,53-27,251,62.28,,,,,4.2,,,,0,,,,0,0.57,0.29,0.22,,,,,,,,,29.88,21.51,,,,,,,,,,,,,48.61
Precinct,28,53-28,443,60.68,,,,,3.7,,,,0,,,,0,0.92,0.5,0.5,,,,,,,,,37.47,18.06,,,,,,,,,,,,,44.47
Precinct,29,53-29,344,43.22,,,,,3.91,,,,0,,,,0,0.57,0.47,0.44,,,,,,,,,38.08,16.57,,,,,,,,,,,,,45.35
Precinct,30,53-30,458,58.94,,,,,2.14,,,,0,,,,0,0.86,0.53,0.57,,,,,,,,,25.11,6.99,,,,,,,,,,,,,67.9
Precinct,31,53-31,213,65.94,,,,,8.19,,,,0,,,,0,0.49,0.33,0.08,,,,,,,,,45.54,20.19,,,,,,,,,,,,,34.27
Precinct,1,54-1,421,34.71,,,,,6.24,,,,0,,,,0,0.65,0.61,0.61,,,,,,,2.38,,6.65,20.9,,,4.28,,,,,,,,,,65.56
Precinct,2,54-2,365,41.86,,,,,3.44,,,,0,,,,0,0.53,0.54,0.49,,,,,,,2.19,,3.56,32.05,,,10.14,,,,,,,,,,51.23
Precinct,3,54-3,399,35.75,,,,,1.97,,,,0,,,,0,0.72,0.43,0.59,,,,,,,1.25,,10.53,25.31,,,3.76,,,,,,,,,,59.15
Precinct,4,54-4,417,30.91,,,,,1.65,,,,0,,,,0,0.76,0.53,0.46,,,,,,,5.52,,7.43,19.66,,,9.83,,,,,,,,,,57.55
Precinct,5,54-5,485,36.94,,,,,3.39,,,,0,,,,0,0.67,0.61,0.87,,,,,,,1.03,,7.63,23.51,,,4.95,,,,,,,,,,62.89
Precinct,6,54-6,394,29.76,,,,,4.37,,,,0,,,,0,0.71,0.45,0.59,,,,,,,2.54,,12.69,18.27,,,5.84,,,,,,,,,,60.66
Precinct,7,54-7,491,34.19,,,,,1.8,,,,0,,,,0,0.82,0.56,0.75,,,,,,,1.02,,5.91,22.81,,,4.48,,,,,,,,,,65.78
Precinct,8,54-8,403,29.22,,,,,2.42,,,,0,,,,0,0.61,0.51,0.63,,,,,,,7.44,,14.89,19.11,,,4.22,,,,,,,,,,54.34
Precinct,9,54-9,466,40.1,,,,,3.52,,,,0,,,,0,0.83,0.57,0.63,,,,,,,0.43,,8.58,34.98,,,6.22,,,,,,,,,,49.79
Precinct,10,54-10,521,37.75,,,,,3.34,,,,0,,,,0,1.1,0.5,0.69,,,,,,,0.96,,5.57,30.33,,,10.75,,,,,,,,,,52.4
Precinct,11,54-11,389,28.97,,,,,2.02,,,,0,,,,0,0.65,0.46,0.56,,,,,,,1.03,,8.74,18.77,,,8.23,,,,,,,,,,63.24
Precinct,12,54-12,375,42.71,,,,,1.57,,,,0,,,,0,0.63,0.32,0.73,,,,,,,0.8,,5.6,17.87,,,6.93,,,,,,,,,,68.8
Precinct,13,54-13,413,36.45,,,,,5.06,,,,0,,,,0,0.64,0.58,0.59,,,,,,,2.42,,5.57,20.1,,,7.02,,,,,,,,,,64.89
Precinct,14,54-14,363,26.67,,,,,4.72,,,,0,,,,0,0.66,0.44,0.51,,,,,,,0.83,,5.23,19.28,,,9.92,,,,,,,,,,63.09
Precinct,15,54-15,438,53.09,,,,,7.59,,,,0,,,,0,0.81,0.52,0.69,,,,,,,1.6,,3.42,21.46,,,9.82,,,,,,,,,,63.7
Precinct,16,54-16,476,63.98,,,,,3.64,,,,0,,,,0,0.87,0.68,0.46,,,,,,,0.21,,3.36,17.86,,,21.01,,,,,,,,,,57.56
Precinct,17,54-17,344,70.93,,,,,4.18,,,,0,,,,0,0.58,0.56,0.28,,,,,,,0.58,,1.16,20.93,,,5.23,,,,,,,,,,72.09
Precinct,18,54-18,592,58.79,,,,,3.11,,,,0,,,,0,1.19,0.86,0.37,,,,,,,0.68,,1.35,34.12,,,2.7,,,,,,,,,,60.81
Precinct,19,54-19,298,65.49,,,,,3.87,,,,0,,,,0,0.57,0.45,0.21,,,,,,,0.67,,1.34,30.2,,,2.68,,,,,,,,,,65.1
Precinct,20,54-20,421,58.72,,,,,4.54,,,,0,,,,0,0.78,0.52,0.56,,,,,,,1.19,,3.56,19.48,,,24.94,,,,,,,,,,50.83
Precinct,21,54-21,493,51.35,,,,,7.33,,,,0,,,,0,0.9,0.69,0.61,,,,,,,0.61,,1.42,14.0,,,34.48,,,,,,,,,,49.29
Precinct,22,54-22,633,57.23,,,,,2.01,,,,0,,,,0,1.18,0.69,0.87,,,,,,,0.32,,0.95,7.11,,,2.84,,,,,,,,,,88.63
Precinct,23,54-23,457,47.36,,,,,3.99,,,,0,,,,0,0.83,0.5,0.7,,,,,,,1.53,,2.41,40.7,,,1.53,,,,,,,,,,53.83
Precinct,24,54-24,353,58.44,,,,,6.12,,,,0,,,,0,0.75,0.47,0.31,,,,,,,0.28,,5.67,21.81,,,9.91,,,,,,,,,,62.32
Precinct,25,54-25,571,43.39,,,,,2.89,,,,0,,,,0,1.0,0.74,0.7,,,,,,,0.53,,7.36,27.15,,,2.98,,,,,,,,,,61.47
Precinct,26,54-26,539,50.95,,,,,3.58,,,,0,,,,0,1.09,0.75,0.41,,,,,,,1.48,,4.82,28.01,,,3.71,,,,,,,,,,61.97
Precinct,27,54-27,609,62.98,,,,,5.87,,,,0,,,,0,1.1,0.9,0.62,,,,,,,3.45,,8.37,32.84,,,4.11,,,,,,,,,,51.23
