region,district id,district name,precinct,special precinct,possible voters,special voters,votes by 12,votes by 17,ballots signed for,num ballots,invalid votes,valid votes,logic check,logic check2,logic check,logic check2,logic check,logic check2,1 - Non-Parliamentary Opposition,2 - Armed Veterans Patriots,3 - United Opposition,5 - United National Movement,6 - Greens Party,7 - Name of the Lord,8 - Alliance of Patriots,9 - Self-governance to People,10 - Peoples Party,11 - Reformers,12 - Our Georgia,13 - Future Georgia,14 - Georgian Party,17 - Unity Hall,18 - Way of Georgia,20 - Labour Party,26 - Party of People,30 - Merab Kostava Society,36 - Labour Council,41 - Georgian Dream
,32,,3,,1291,6,133,329,453,1200,20,,,,,,,,14,,21,55,,,,,,,,,93,46,,,,,4,200
,32,,4,,1511,7,144,360,487,1400,29,,,,,,,,10,,30,86,,,,,,,,,153,24,,,,,1,154
,32,,5,,1493,7,163,352,506,1400,30,,,,,,,,17,,30,52,,,,,,,,,127,36,,,,,6,208
,32,,6,,1348,8,181,377,471,1250,19,,,,,,,,18,,36,75,,,,,,,,,92,40,,,,,4,186
,32,,7,,1104,9,164,373,472,1050,37,,,,,,,,19,,31,52,,,,,,,,,66,29,,,,,8,229
,32,,8,,1060,9,125,314,406,1000,17,,,,,,,,28,,26,60,,,,,,,,,67,27,,,,,2,173
,32,,9,,1496,7,184,375,529,1400,27,,,,,,,,13,,31,63,,,,,,,,,126,29,,,,,4,236
,32,,10,,1320,9,161,366,485,1250,22,,,,,,,,24,,33,60,,,,,,,,,109,15,,,,,5,216
,32,,11,,1240,5,148,343,442,1150,31,,,,,,,,14,,38,47,,,,,,,,,126,13,,,,,8,165
,32,,12,,1293,9,155,400,497,1250,23,,,,,,,,15,,32,43,,,,,,,,,120,29,,,,,1,234
,32,,13,,1165,7,137,318,446,1100,27,,,,,,,,11,,25,54,,,,,,,,,99,20,,,,,0,208
,32,,14,,1002,9,107,254,352,950,19,,,,,,,,8,,16,51,,,,,,,,,121,13,,,,,4,120
,32,,15,,1285,9,149,300,382,1200,27,,,,,,,,8,,36,78,,,,,,,,,95,10,,,,,3,125
,32,,16,,1239,10,129,322,405,1150,33,,,,,,,,12,,33,81,,,,,,,,,92,21,,,,,4,129
,32,,17,,1442,10,164,306,395,1350,29,,,,,,,,9,,26,62,,,,,,,,,149,9,,,,,0,110
,32,,18,,959,298,103,222,592,1200,18,,,,,,,,6,,9,69,,,,,,,,,102,8,,,,,1,97
,32,,19,,1460,8,185,380,524,1350,27,,,,,,,,22,,20,72,,,,,,,,,131,20,,,,,4,228
,32,,20,,1322,7,145,284,346,1250,17,,,,,,,,12,,18,54,,,,,,,,,134,18,,,,,2,91
,32,,21,,1496,10,155,386,480,1400,25,,,,,,,,13,,30,73,,,,,,,,,159,15,,,,,2,163
,32,,22,,1243,10,132,256,335,1150,12,,,,,,,,7,,14,96,,,,,,,,,124,13,,,,,2,67
,32,,23,,1187,6,128,280,371,1100,25,,,,,,,,7,,52,53,,,,,,,,,137,3,,,,,3,91
,32,,80,,1167,8,140,336,464,1100,25,,,,,,,,48,,22,50,,,,,,,,,108,27,,,,,2,181
,32,,81,,1333,6,128,292,404,1250,24,,,,,,,,19,,29,62,,,,,,,,,75,31,,,,,0,164
,32,,82,,1346,5,164,389,516,1250,23,,,,,,,,7,,33,54,,,,,,,,,167,13,,,,,5,212
,32,,83,,1378,136,163,304,520,1450,28,,,,,,,,13,,31,36,,,,,,,,,131,8,,,,,1,162
,32,,84,,1236,11,134,311,411,1150,20,,,,,,,,9,,25,81,,,,,,,,,159,17,,,,,0,100
,32,,85,,1494,7,130,313,404,1400,15,,,,,,,,12,,40,62,,,,,,,,,94,10,,,,,0,171
,32,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,32,,95,,1193,10,168,387,486,1150,36,,,,,,,,20,,25,42,,,,,,,,,139,10,,,,,0,213
,32,,96,,988,7,96,224,299,900,7,,,,,,,,3,,22,42,,,,,,,,,136,8,,,,,1,80
,32,,101,,668,5,134,314,394,650,13,,,,,,,,3,,12,67,,,,,,,,,161,4,,,,,1,133
,32,,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,37,,1,,1239,10,198,448,546,1150,13,,,,,,,,,,27,193,,,,,,,,,,,25,,,,,288
,37,,2,,1400,7,152,386,506,1300,25,,,,,,,,,,18,128,,,,,,,,,,,18,,,,,315
,37,,3,,1251,1,208,480,604,1150,12,,,,,,,,,,17,183,,,,,,,,,,,37,,,,,355
,37,,4,,1369,9,200,415,517,1250,20,,,,,,,,,,13,184,,,,,,,,,,,13,,,,,287
,37,,5,,1120,4,153,343,447,1050,17,,,,,,,,,,10,121,,,,,,,,,,,10,,,,,289
,37,,6,,1129,4,197,380,466,1050,26,,,,,,,,,,24,126,,,,,,,,,,,17,,,,,271
,37,,7,,664,9,96,197,261,600,7,,,,,,,,,,34,64,,,,,,,,,,,10,,,,,146
,37,,8,,1332,9,237,451,589,1250,33,,,,,,,,,,21,176,,,,,,,,,,,40,,,,,319
,37,,28,,1128,8,193,376,471,1050,16,,,,,,,,,,25,141,,,,,,,,,,,16,,,,,269
,37,,29,,1031,9,164,391,496,950,11,,,,,,,,,,16,123,,,,,,,,,,,12,,,,,333
,37,,30,,1314,8,202,409,540,1250,16,,,,,,,,,,31,200,,,,,,,,,,,20,,,,,270
,37,,31,,833,10,114,295,368,750,14,,,,,,,,,,14,114,,,,,,,,,,,15,,,,,207
,37,,32,,1048,7,144,361,468,950,16,,,,,,,,,,14,118,,,,,,,,,,,17,,,,,301
,44,,5,,352,3,103,172,215,350,14,,,,,,,,,,,28,,,,,,,,,,,,,,,,173
,44,,37,,544,7,140,233,280,500,10,,,,,,,,,,,59,,,,,,,,,,,,,,,,211
,44,,38,,498,5,116,251,296,500,16,,,,,,,,,,,40,,,,,,,,,,,,,,,,238
,44,,39,,309,3,92,150,180,350,12,,,,,,,,,,,36,,,,,,,,,,,,,,,,132
,44,,40,,348,2,108,155,187,350,6,,,,,,,,,,,26,,,,,,,,,,,,,,,,155
,59,,1,,954,3,157,324,410,850,19,,,,,,,,6,,43,78,,,9,22,,,,,,,,8,,,,225
,59,,2,,1356,9,163,311,420,1250,21,,,,,,,,3,,42,114,,,9,4,,,,,,,,9,,,,218
,59,,3,,1378,5,139,311,404,1200,13,,,,,,,,6,,55,104,,,23,0,,,,,,,,11,,,,193
,59,,4,,1134,7,140,294,388,1000,11,,,,,,,,2,,37,121,,,16,2,,,,,,,,11,,,,188
,59,,5,,1329,522,428,756,843,1750,36,,,,,,,,13,,46,278,,,23,14,,,,,,,,20,,,,289
,59,,6,,1098,7,186,333,397,1000,14,,,,,,,,14,,80,116,,,11,0,,,,,,,,10,,,,152
,59,,7,,1278,10,108,249,331,1150,13,,,,,,,,4,,42,89,,,18,3,,,,,,,,9,,,,153
,59,,8,,1319,9,105,230,321,1150,13,,,,,,,,3,,56,80,,,12,1,,,,,,,,2,,,,154
,59,,9,,1197,11,154,311,378,1050,13,,,,,,,,6,,59,102,,,9,1,,,,,,,,17,,,,171
,59,,10,,1139,9,118,237,343,1000,15,,,,,,,,12,,42,65,,,19,0,,,,,,,,14,,,,176
,59,,11,,1066,6,116,233,284,950,3,,,,,,,,1,,44,71,,,4,0,,,,,,,,11,,,,150
,59,,12,,1277,6,196,357,438,1150,12,,,,,,,,3,,52,85,,,17,5,,,,,,,,16,,,,249
,59,,13,,1293,8,142,280,383,1150,6,,,,,,,,1,,70,85,,,11,3,,,,,,,,6,,,,201
,59,,14,,1372,5,187,392,530,1250,18,,,,,,,,10,,53,105,,,17,19,,,,,,,,7,,,,301
,59,,15,,1265,9,176,374,479,1150,12,,,,,,,,9,,44,109,,,25,12,,,,,,,,11,,,,257
,59,,16,,1180,8,152,342,482,1050,20,,,,,,,,5,,46,80,,,37,6,,,,,,,,14,,,,274
,59,,17,,1281,9,173,371,492,1150,20,,,,,,,,7,,55,67,,,19,2,,,,,,,,13,,,,309
,59,,18,,246,6,62,104,116,250,2,,,,,,,,1,,8,23,,,2,1,,,,,,,,1,,,,77
,59,,20,,1313,5,63,328,458,1150,19,,,,,,,,4,,42,97,,,6,3,,,,,,,,7,,,,280
,59,,21,,1450,6,183,376,536,1300,14,,,,,,,,9,,55,113,,,10,0,,,,,,,,6,,,,329
,59,,22,,1414,6,228,473,555,1250,21,,,,,,,,8,,56,125,,,19,2,,,,,,,,9,,,,315
,59,,23,,881,10,147,248,347,800,19,,,,,,,,4,,36,81,,,46,3,,,,,,,,6,,,,152
,59,,24,,1394,9,166,414,492,1250,11,,,,,,,,5,,85,99,,,10,16,,,,,,,,9,,,,257
,59,,25,,1417,9,209,410,529,1300,8,,,,,,,,5,,74,78,,,11,3,,,,,,,,6,,,,344
,59,,26,,1199,11,134,313,423,1100,14,,,,,,,,25,,68,80,,,13,2,,,,,,,,6,,,,214
,59,,27,,1222,8,194,439,523,1100,16,,,,,,,,8,,71,72,,,12,2,,,,,,,,12,,,,329
,59,,28,,1308,11,181,375,478,1150,8,,,,,,,,5,,50,79,,,11,6,,,,,,,,10,,,,307
,59,,29,,1195,9,160,336,468,1050,21,,,,,,,,7,,45,114,,,10,3,,,,,,,,9,,,,260
,59,,30,,1003,11,176,306,391,850,14,,,,,,,,5,,31,84,,,45,1,,,,,,,,10,,,,196
,59,,31,,1175,4,179,353,473,1050,16,,,,,,,,35,,40,92,,,18,1,,,,,,,,14,,,,256
,59,,32,,789,8,156,260,328,700,20,,,,,,,,6,,31,57,,,11,5,,,,,,,,10,,,,188
,59,,33,,891,9,153,290,394,800,13,,,,,,,,5,,78,58,,,44,3,,,,,,,,7,,,,186
,59,,34,,1301,3,163,303,434,1200,18,,,,,,,,11,,48,100,,,11,6,,,,,,,,7,,,,233
,59,,35,,1372,7,189,420,494,1250,25,,,,,,,,13,,74,86,,,9,4,,,,,,,,9,,,,274
,59,,36,,1258,6,139,317,472,1100,16,,,,,,,,7,,58,72,,,12,1,,,,,,,,18,,,,288
,59,,37,,1386,9,148,313,444,1250,12,,,,,,,,5,,65,62,,,21,2,,,,,,,,12,,,,265
,59,,38,,1431,6,144,318,421,1250,14,,,,,,,,3,,42,158,,,13,2,,,,,,,,9,,,,180
,59,,39,,1473,8,187,380,495,1300,22,,,,,,,,4,,81,75,,,12,4,,,,,,,,7,,,,290
,59,,40,,1493,6,225,413,575,1350,22,,,,,,,,11,,80,85,,,8,11,,,,,,,,17,,,,340
,59,,41,,1262,9,257,374,512,1150,18,,,,,,,,2,,52,67,,,13,3,,,,,,,,9,,,,348
,59,,42,,1374,8,207,381,482,1250,18,,,,,,,,11,,61,127,,,20,4,,,,,,,,5,,,,235
,59,,43,,1388,7,125,328,417,1250,14,,,,,,,,6,,72,77,,,27,6,,,,,,,,9,,,,208
,59,,44,,1450,9,156,390,479,1300,13,,,,,,,,5,,69,93,,,41,1,,,,,,,,6,,,,250
,59,,45,,1370,7,162,364,463,1250,20,,,,,,,,12,,66,113,,,25,17,,,,,,,,10,,,,197
,59,,46,,1459,6,156,357,483,1300,13,,,,,,,,2,,45,87,,,17,6,,,,,,,,11,,,,302
,59,,47,,1475,7,178,368,473,1350,16,,,,,,,,12,,75,109,,,17,5,,,,,,,,7,,,,232
,59,,48,,1427,7,127,351,430,1250,23,,,,,,,,4,,48,81,,,18,10,,,,,,,,14,,,,232
,59,,49,,945,7,134,243,295,850,10,,,,,,,,7,,26,79,,,9,2,,,,,,,,0,,,,162
,59,,50,,1169,6,151,292,374,1050,11,,,,,,,,6,,46,76,,,14,2,,,,,,,,10,,,,209
,59,,51,,1368,10,164,311,378,1200,16,,,,,,,,0,,36,97,,,12,1,,,,,,,,16,,,,198
,59,,52,,642,9,79,148,195,550,10,,,,,,,,0,,20,55,,,11,1,,,,,,,,3,,,,95
,59,,53,,972,9,111,227,282,850,9,,,,,,,,3,,32,89,,,10,6,,,,,,,,4,,,,129
,59,,54,,1415,6,172,335,417,1250,18,,,,,,,,6,,40,84,,,20,1,,,,,,,,13,,,,234
,59,,55,,1434,8,125,285,390,1250,11,,,,,,,,10,,55,92,,,17,3,,,,,,,,13,,,,187
,59,,56,,1325,10,160,235,327,1200,12,,,,,,,,5,,35,69,,,10,8,,,,,,,,12,,,,176
,59,,57,,1485,8,140,323,423,1300,16,,,,,,,,12,,53,96,,,8,1,,,,,,,,6,,,,231
,59,,58,,1433,9,133,288,387,1250,14,,,,,,,,5,,46,74,,,12,3,,,,,,,,9,,,,224
,59,,59,,1456,9,125,294,371,1300,20,,,,,,,,3,,54,110,,,10,3,,,,,,,,17,,,,154
,59,,60,,1432,7,132,320,438,1300,17,,,,,,,,3,,46,183,,,11,5,,,,,,,,12,,,,161
,59,,61,,1107,7,134,270,357,1000,9,,,,,,,,5,,45,125,,,14,6,,,,,,,,13,,,,140
,59,,62,,1286,7,182,315,404,1150,10,,,,,,,,52,,41,149,,,9,2,,,,,,,,9,,,,131
,59,,63,,1463,9,182,330,456,1350,13,,,,,,,,5,,66,153,,,9,14,,,,,,,,15,,,,181
,59,,64,,1479,9,160,312,386,1350,10,,,,,,,,14,,69,103,,,14,6,,,,,,,,10,,,,160
,59,,65,,1476,5,178,316,403,1300,11,,,,,,,,10,,55,149,,,17,3,,,,,,,,10,,,,148
,59,,66,,1400,9,114,276,372,1250,13,,,,,,,,16,,56,109,,,8,9,,,,,,,,9,,,,152
,59,,67,,997,9,107,195,272,900,11,,,,,,,,7,,22,92,,,11,3,,,,,,,,9,,,,117
,59,,68,,1295,10,111,198,286,1200,11,,,,,,,,2,,39,90,,,6,5,,,,,,,,8,,,,125
,59,,69,,958,2,119,192,253,850,7,,,,,,,,4,,47,73,,,0,15,,,,,,,,6,,,,102
,59,,70,,1302,222,201,333,405,1250,13,,,,,,,,3,,46,82,,,13,5,,,,,,,,7,,,,150
,59,,71,,1275,3,113,206,270,1150,12,,,,,,,,1,,52,72,,,10,4,,,,,,,,10,,,,109
,59,,72,,1189,6,127,214,290,1100,16,,,,,,,,1,,40,84,,,10,15,,,,,,,,9,,,,115
,59,,73,,1357,9,168,321,429,1250,30,,,,,,,,9,,84,103,,,17,8,,,,,,,,17,,,,160
,59,,74,,1182,7,150,275,362,1100,17,,,,,,,,1,,41,134,,,2,7,,,,,,,,12,,,,148
,59,,76,,1302,9,143,264,390,1150,11,,,,,,,,24,,30,92,,,17,28,,,,,,,,13,,,,175
,59,,77,,1465,8,163,300,418,1350,9,,,,,,,,3,,52,136,,,11,1,,,,,,,,13,,,,193
,59,,78,,1350,7,148,270,337,1200,10,,,,,,,,11,,24,107,,,6,5,,,,,,,,11,,,,164
,59,,79,,1405,4,193,395,491,1250,29,,,,,,,,12,,53,134,,,11,5,,,,,,,,20,,,,226
,59,,80,,1208,7,119,224,300,1100,10,,,,,,,,2,,42,100,,,7,4,,,,,,,,9,,,,126
,59,,81,,1331,9,128,262,321,1200,10,,,,,,,,10,,31,109,,,3,2,,,,,,,,5,,,,151
,59,,82,,1100,10,118,185,238,1000,13,,,,,,,,2,,24,87,,,7,4,,,,,,,,11,,,,90
,59,,83,,1380,6,120,276,358,1250,9,,,,,,,,12,,31,146,,,10,5,,,,,,,,6,,,,139
,59,,85,,1314,9,139,242,337,1150,14,,,,,,,,3,,60,88,,,9,8,,,,,,,,7,,,,149
,59,,86,,1380,5,122,224,316,1250,11,,,,,,,,6,,53,106,,,17,1,,,,,,,,10,,,,112
,59,,87,,1271,11,113,227,294,1100,22,,,,,,,,32,,35,90,,,6,2,,,,,,,,11,,,,95
,59,,88,,1236,7,80,192,253,1100,4,,,,,,,,8,,22,83,,,4,9,,,,,,,,3,,,,120
,59,,89,,929,8,80,146,195,800,8,,,,,,,,4,,23,47,,,11,1,,,,,,,,5,,,,96
,59,,90,,1185,6,125,246,306,1050,16,,,,,,,,7,,39,100,,,12,7,,,,,,,,4,,,,121
,59,,91,,1221,5,126,239,297,1100,11,,,,,,,,13,,23,103,,,6,2,,,,,,,,11,,,,128
,59,,92,,486,10,49,90,122,500,6,,,,,,,,0,,16,41,,,6,1,,,,,,,,3,,,,49
,59,,93,,1206,10,138,250,327,1100,13,,,,,,,,2,,35,84,,,4,0,,,,,,,,5,,,,184
,59,,94,,1536,4,108,276,350,1350,7,,,,,,,,9,,51,142,,,10,4,,,,,,,,21,,,,106
,59,,95,,1207,7,127,252,314,1050,11,,,,,,,,2,,50,95,,,17,19,,,,,,,,10,,,,107
,59,,96,,1240,6,82,178,289,1100,5,,,,,,,,0,,93,82,,,5,0,,,,,,,,2,,,,102
,59,,97,,942,8,98,176,220,800,10,,,,,,,,1,,35,88,,,6,11,,,,,,,,4,,,,65
,59,,98,,1352,8,128,238,327,1200,11,,,,,,,,1,,44,105,,,11,9,,,,,,,,8,,,,138
,59,,99,,1174,7,119,256,311,1050,23,,,,,,,,5,,28,116,,,12,3,,,,,,,,11,,,,113
,59,,100,,870,7,111,193,231,750,9,,,,,,,,3,,57,60,,,7,2,,,,,,,,5,,,,88
,59,,101,,1091,9,140,270,334,950,10,,,,,,,,1,,46,86,,,12,12,,,,,,,,5,,,,161
,59,,102,,1276,7,119,275,339,1150,12,,,,,,,,7,,79,98,,,6,0,,,,,,,,32,,,,104
,59,,103,,1299,6,96,232,321,1150,9,,,,,,,,3,,55,71,,,5,5,,,,,,,,13,,,,160
,59,,104,,1119,8,132,239,287,1000,6,,,,,,,,3,,53,99,,,8,1,,,,,,,,5,,,,112
,59,,105,,1373,2,165,303,395,1200,8,,,,,,,,11,,25,163,,,3,1,,,,,,,,13,,,,171
,59,,106,,1355,6,150,286,370,1200,16,,,,,,,,10,,44,119,,,7,0,,,,,,,,16,,,,158
,59,,107,,1149,9,116,250,319,1050,6,,,,,,,,7,,41,86,,,2,2,,,,,,,,3,,,,172
,59,,108,,1398,10,141,313,404,1250,12,,,,,,,,0,,70,108,,,7,5,,,,,,,,8,,,,193
,59,,109,,1424,9,140,313,383,1250,11,,,,,,,,3,,42,141,,,11,1,,,,,,,,7,,,,167
,59,,110,,1395,8,167,303,378,1250,19,,,,,,,,2,,41,132,,,17,0,,,,,,,,6,,,,161
,59,,111,,1122,9,113,246,347,1000,17,,,,,,,,3,,68,82,,,12,0,,,,,,,,12,,,,153
,59,,112,,1463,6,144,280,399,1300,12,,,,,,,,11,,47,97,,,34,4,,,,,,,,13,,,,181
,59,,113,,948,12,89,185,256,850,9,,,,,,,,0,,32,69,,,11,6,,,,,,,,9,,,,120
,59,,114,,938,9,118,232,299,850,15,,,,,,,,4,,42,91,,,11,1,,,,,,,,5,,,,130
,59,,115,,1296,9,115,240,357,1150,13,,,,,,,,10,,56,91,,,13,4,,,,,,,,13,,,,155
,59,,116,,1354,5,163,327,448,1200,16,,,,,,,,5,,73,96,,,31,2,,,,,,,,12,,,,212
,59,,117,,879,9,117,249,310,800,11,,,,,,,,2,,30,72,,,3,6,,,,,,,,4,,,,182
,59,,118,,851,5,132,275,321,750,14,,,,,,,,6,,52,64,,,14,2,,,,,,,,5,,,,164
,59,,119,,1495,7,228,463,583,1350,17,,,,,,,,7,,75,87,,,24,14,,,,,,,,27,,,,332
,59,,120,,1394,8,151,281,423,1250,18,,,,,,,,7,,42,114,,,16,1,,,,,,,,9,,,,216
,59,,121,,1136,6,106,264,364,1000,11,,,,,,,,0,,49,73,,,25,11,,,,,,,,10,,,,185
,59,,122,,1464,11,145,338,446,1300,6,,,,,,,,8,,64,100,,,17,11,,,,,,,,13,,,,227
,59,,123,,1286,10,183,342,482,1150,19,,,,,,,,3,,102,78,,,10,3,,,,,,,,13,,,,254
,59,,124,,1415,9,158,347,447,1250,18,,,,,,,,10,,68,106,,,14,5,,,,,,,,3,,,,220
,59,,125,,1464,6,167,335,418,1300,14,,,,,,,,0,,54,75,,,18,2,,,,,,,,15,,,,240
,59,,126,,1489,10,147,336,434,1300,14,,,,,,,,5,,62,113,,,12,4,,,,,,,,9,,,,215
,59,,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,59,,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,60,,1,,1427,6,298,525,688,1350,27,,,,,,,,16,,56,40,,,170,1,,,,,,,126,21,,,,232
,60,,2,,1246,7,277,519,617,1150,31,,,,,,,,16,,86,67,,,105,0,,,,,,,127,6,,,,179
,60,,3,,1091,7,209,387,537,1050,35,,,,,,,,18,,49,43,,,102,1,,,,,,,79,11,,,,199
,60,,4,,1319,3,288,508,644,1250,32,,,,,,,,38,,67,39,,,150,1,,,,,,,113,32,,,,163
,60,,5,,1062,5,202,460,524,1000,25,,,,,,,,8,,43,45,,,112,2,,,,,,,79,11,,,,198
,60,,6,,1239,7,249,573,682,1150,27,,,,,,,,10,,98,38,,,148,1,,,,,,,84,11,,,,265
,60,,7,,1402,8,248,442,575,1300,25,,,,,,,,17,,50,69,,,121,4,,,,,,,78,19,,,,192
,60,,8,,1393,1,248,547,719,1300,48,,,,,,,,7,,100,68,,,154,1,,,,,,,131,12,,,,198
,60,,9,,1101,3,196,392,522,1050,17,,,,,,,,16,,56,47,,,104,1,,,,,,,84,12,,,,184
,60,,10,,754,2,191,374,441,700,20,,,,,,,,23,,107,35,,,57,1,,,,,,,63,9,,,,126
,60,,55,,1126,8,233,430,517,1050,24,,,,,,,,4,,69,44,,,124,2,,,,,,,71,17,,,,162
,60,,56,,1177,5,226,429,554,1100,39,,,,,,,,8,,40,46,,,148,0,,,,,,,97,9,,,,167
,60,,57,,837,2,229,403,485,750,23,,,,,,,,18,,27,80,,,71,1,,,,,,,108,10,,,,147
,67,,1,,787,8,147,277,332,750,8,,,,,,,,10,,26,80,,,,,,,,,,,,,,,,208
,67,,2,,1192,10,129,239,312,1150,9,,,,,,,,14,,24,94,,,,,,,,,,,,,,,,171
,67,,3,,1193,6,140,240,341,950,15,,,,,,,,5,,13,135,,,,,,,,,,,,,,,,173
,67,,4,,1331,7,177,380,482,1250,14,,,,,,,,18,,16,213,,,,,,,,,,,,,,,,220
,67,,5,,1073,10,126,225,288,1000,8,,,,,,,,4,,15,107,,,,,,,,,,,,,,,,154
,67,,6,,1263,3,165,336,487,1150,15,,,,,,,,22,,28,121,,,,,,,,,,,,,,,,300
,67,,7,,894,5,120,249,331,850,8,,,,,,,,4,,17,79,,,,,,,,,,,,,,,,223
,67,,8,,1379,7,182,336,498,1300,1,,,,,,,,18,,15,145,,,,,,,,,,,,,,,,302
,67,,9,,1350,6,191,385,512,1250,17,,,,,,,,12,,14,146,,,,,,,,,,,,,,,,323
,67,,10,,1454,7,151,292,400,1350,10,,,,,,,,19,,17,155,,,,,,,,,,,,,,,,198
,67,,11,,1497,6,261,492,600,1350,17,,,,,,,,27,,32,122,,,,,,,,,,,,,,,,402
,67,,12,,1492,4,190,321,434,1400,9,,,,,,,,9,,19,200,,,,,,,,,,,,,,,,192
,67,,13,,1201,5,187,375,460,1150,20,,,,,,,,39,,44,111,,,,,,,,,,,,,,,,234
,67,,14,,1072,7,189,303,393,1000,16,,,,,,,,20,,7,124,,,,,,,,,,,,,,,,223
,67,,15,,1305,7,170,332,450,1200,24,,,,,,,,38,,21,86,,,,,,,,,,,,,,,,281
,67,,16,,1553,4,160,362,487,1450,11,,,,,,,,9,,21,170,,,,,,,,,,,,,,,,272
,67,,17,,1340,6,212,377,480,1300,14,,,,,,,,24,,7,112,,,,,,,,,,,,,,,,323
,67,,18,,1329,5,111,202,285,1300,7,,,,,,,,6,,9,108,,,,,,,,,,,,,,,,155
,67,,19,,1293,8,157,298,424,1200,13,,,,,,,,12,,17,143,,,,,,,,,,,,,,,,239
,67,,20,,1355,5,149,268,370,1250,7,,,,,,,,10,,20,145,,,,,,,,,,,,,,,,188
,67,,21,,1030,2,123,239,297,950,10,,,,,,,,6,,6,123,,,,,,,,,,,,,,,,152
,67,,22,,1101,8,158,280,362,1000,16,,,,,,,,9,,16,142,,,,,,,,,,,,,,,,180
,67,,23,,1248,3,179,276,390,1250,13,,,,,,,,7,,17,121,,,,,,,,,,,,,,,,233
,67,,24,,1303,8,137,211,285,1250,13,,,,,,,,5,,19,113,,,,,,,,,,,,,,,,135
,67,,25,,1162,5,173,300,378,1250,29,,,,,,,,6,,4,115,,,,,,,,,,,,,,,,224
,67,,26,,1279,5,136,245,310,1200,15,,,,,,,,16,,17,129,,,,,,,,,,,,,,,,121
,67,,27,,1235,6,149,304,359,1150,17,,,,,,,,14,,5,126,,,,,,,,,,,,,,,,197
,67,,28,,1477,5,179,332,412,1350,8,,,,,,,,69,,13,113,,,,,,,,,,,,,,,,209
,67,,29,,1088,10,220,355,435,1000,15,,,,,,,,30,,14,133,,,,,,,,,,,,,,,,240
,67,,30,,1281,242,124,228,529,1450,6,,,,,,,,26,,12,105,,,,,,,,,,,,,,,,173
,67,,80,,1257,10,168,295,392,1200,9,,,,,,,,9,,18,133,,,,,,,,,,,,,,,,223
,67,,81,,1201,10,155,317,457,1050,18,,,,,,,,12,,23,152,,,,,,,,,,,,,,,,252
,67,,82,,1239,8,135,233,404,1150,17,,,,,,,,7,,25,90,,,,,,,,,,,,,,,,266
,67,,83,,1081,3,115,224,319,1000,13,,,,,,,,3,,14,106,,,,,,,,,,,,,,,,183
,67,,84,,1411,3,198,377,481,1300,7,,,,,,,,30,,13,146,,,,,,,,,,,,,,,,285
,67,,85,,1285,8,131,255,342,1200,17,,,,,,,,10,,9,96,,,,,,,,,,,,,,,,210
,67,,86,,1417,3,250,440,538,1100,4,,,,,,,,12,,10,139,,,,,,,,,,,,,,,,373
,67,,87,,849,1,115,205,275,850,5,,,,,,,,5,,7,122,,,,,,,,,,,,,,,,136
,67,,88,,963,2,138,236,304,850,7,,,,,,,,23,,7,126,,,,,,,,,,,,,,,,141
,67,,89,,1240,6,107,166,193,1200,11,,,,,,,,4,,8,86,,,,,,,,,,,,,,,,84
,67,,105,,583,6,115,183,234,500,14,,,,,,,,34,,5,60,,,,,,,,,,,,,,,,121
,67,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,70,,1,,1397,9,255,531,637,1300,31,,,,,,,,,,47,117,,,120,,,,,,,,,,,,,321
,70,,2,,851,7,195,371,432,800,12,,,,,,,,,,45,54,,,81,,,,,,,,,,,,,240
,70,,3,,1141,9,215,421,519,1050,22,,,,,,,,,,68,60,,,129,,,,,,,,,,,,,240
,70,,4,,1098,8,226,439,538,1050,17,,,,,,,,,,45,60,,,152,,,,,,,,,,,,,264
,70,,5,,1556,17,341,646,788,1450,30,,,,,,,,,,210,88,,,179,,,,,,,,,,,,,268
,70,,7,,1350,7,269,495,627,1250,24,,,,,,,,,,152,95,,,153,,,,,,,,,,,,,203
,70,,8,,1504,9,313,671,828,1400,28,,,,,,,,,,60,118,,,231,,,,,,,,,,,,,390
,70,,9,,1538,9,313,621,736,1450,19,,,,,,,,,,54,61,,,115,,,,,,,,,,,,,486
,70,,10,,1542,6,231,645,650,1450,30,,,,,,,,,,60,152,,,96,,,,,,,,,,,,,311
,70,,11,,1413,7,255,523,656,1349,15,,,,,,,,,,63,134,,,137,,,,,,,,,,,,,307
,70,,12,,1505,5,290,645,751,1400,36,,,,,,,,,,61,197,,,97,,,,,,,,,,,,,360
,70,,13,,1092,13,218,478,582,1000,19,,,,,,,,,,44,101,,,135,,,,,,,,,,,,,275
,70,,14,,1557,8,236,501,652,1451,17,,,,,,,,,,57,100,,,167,,,,,,,,,,,,,311
,70,,15,,1302,6,261,473,564,1200,21,,,,,,,,,,57,160,,,114,,,,,,,,,,,,,212
,70,,16,,1583,4,211,376,472,1500,18,,,,,,,,,,98,114,,,60,,,,,,,,,,,,,182
,70,,17,,808,7,163,317,390,750,19,,,,,,,,,,112,82,,,43,,,,,,,,,,,,,129
,70,,18,,1699,6,253,529,650,1500,35,,,,,,,,,,121,122,,,141,,,,,,,,,,,,,231
