shape,common_id,common_name,Total Voter Turnout (#),Total Voter Turnout (%),Number of Precincts with Invalid Ballots from 0-1%,Number of Precincts with Invalid Ballots from 1-3%,Number of Precincts with Invalid Ballots from 3-5%,Number of Precincts with Invalid Ballots > 5%,Invalid Ballots (%),Precincts with More Ballots Than Votes (#),Precincts with More Ballots Than Votes (%),More Ballots Than Votes (Average),More Ballots Than Votes (#),Precincts with More Votes than Ballots (#),Precincts with More Votes than Ballots (%),More Votes than Ballots (Average),More Votes than Ballots (#),Average votes per minute (08:00-12:00),Average votes per minute (12:00-17:00),Average votes per minute (17:00-20:00),Number of Precincts with votes per minute > 2 (08:00-12:00),Number of Precincts with votes per minute > 2 (12:00-17:00),Number of Precincts with votes per minute > 2 (17:00-20:00),Number of Precincts with votes per minute > 2,Precincts Reported (#),Precincts Reported (%),United Opposition,United National Movement,Greens Party,Alliance of Patriots,Georgian Party,Way of Georgia,Georgian Dream
Precinct,3,57-3,340,37.78,,,,,1.45,,,,0,,,,0,0.7,0.42,0.28,,,,,,,27.65,,,,,,72.06
Precinct,4,57-4,334,38.35,,,,,1.76,,,,0,,,,0,0.63,0.39,0.4,,,,,,,23.95,,,,,,75.75
Precinct,5,57-5,350,41.08,,,,,2.78,,,,0,,,,0,0.81,0.38,0.29,,,,,,,38.29,,,,,,61.43
Precinct,6,57-6,292,32.16,,,,,1.02,,,,0,,,,0,0.56,0.36,0.28,,,,,,,32.88,,,,,,67.12
Precinct,7,57-7,391,35.55,,,,,1.51,,,,0,,,,0,0.84,0.45,0.34,,,,,,,34.53,,,,,,65.47
Precinct,8,57-8,377,30.43,,,,,1.57,,,,0,,,,0,0.75,0.32,0.59,,,,,,,37.14,,,,,,62.86
Precinct,9,57-9,278,47.44,,,,,1.07,,,,0,,,,0,0.63,0.18,0.42,,,,,,,36.33,,,,,,63.67
Precinct,10,57-10,143,44.27,,,,,1.38,,,,0,,,,0,0.32,0.1,0.22,,,,,,,34.27,,,,,,65.73
Precinct,11,57-11,209,47.18,,,,,3.69,,,,0,,,,0,0.36,0.22,0.36,,,,,,,17.7,,,,,,82.3
Precinct,12,57-12,286,49.74,,,,,3.7,,,,0,,,,0,0.59,0.32,0.33,,,,,,,28.32,,,,,,71.68
Precinct,13,57-13,387,52.37,,,,,2.03,,,,0,,,,0,1.01,0.3,0.35,,,,,,,28.42,,,,,,71.58
Precinct,14,57-14,184,57.14,,,,,2.65,,,,0,,,,0,0.45,0.2,0.13,,,,,,,14.13,,,,,,85.87
Precinct,15,57-15,153,53.31,,,,,3.77,,,,0,,,,0,0.38,0.19,0.06,,,,,,,19.61,,,,,,80.39
Precinct,16,57-16,270,54.77,,,,,4.26,,,,0,,,,0,0.66,0.32,0.15,,,,,,,23.33,,,,,,76.67
Precinct,17,57-17,139,48.77,,,,,0.71,,,,0,,,,0,0.31,0.14,0.14,,,,,,,32.37,,,,,,67.63
Precinct,18,57-18,456,40.97,,,,,2.77,,,,0,,,,0,0.76,0.55,0.67,,,,,,,41.45,,,,,,58.55
Precinct,19,57-19,68,52.31,,,,,5.56,,,,0,,,,0,0.21,0.03,0.08,,,,,,,25.0,,,,,,75.0
Precinct,20,57-20,306,47.96,,,,,0.65,,,,0,,,,0,0.68,0.39,0.16,,,,,,,25.16,,,,,,74.84
Precinct,21,57-21,274,30.01,,,,,2.84,,,,0,,,,0,0.61,0.25,0.34,,,,,,,54.74,,,,,,45.26
Precinct,22,57-22,173,36.73,,,,,5.46,,,,0,,,,0,0.35,0.2,0.23,,,,,,,39.88,,,,,,60.12
Precinct,23,57-23,151,34.63,,,,,6.21,,,,0,,,,0,0.37,0.12,0.2,,,,,,,47.02,,,,,,52.32
Precinct,24,57-24,131,54.58,,,,,2.96,,,,0,,,,0,0.43,0.07,0.07,,,,,,,22.14,,,,,,77.86
Precinct,25,57-25,159,43.32,,,,,2.45,,,,0,,,,0,0.47,0.12,0.09,,,,,,,49.06,,,,,,50.94
Precinct,26,57-26,160,62.99,,,,,0.0,,,,0,,,,0,0.31,0.15,0.22,,,,,,,15.0,,,,,,85.0
Precinct,27,57-27,241,57.66,,,,,2.03,,,,0,,,,0,0.68,0.23,0.07,,,,,,,20.33,,,,,,79.67
Precinct,28,57-28,47,79.66,,,,,0.0,,,,0,,,,0,0.16,0.01,0.03,,,,,,,48.94,,,,,,51.06
Precinct,29,57-29,334,49.26,,,,,2.34,,,,0,,,,0,0.76,0.31,0.37,,,,,,,33.23,,,,,,66.77
Precinct,30,57-30,90,63.83,,,,,1.1,,,,0,,,,0,0.29,0.05,0.03,,,,,,,14.44,,,,,,85.56
Precinct,31,57-31,302,30.94,,,,,0.66,,,,0,,,,0,0.67,0.3,0.3,,,,,,,30.79,,,,,,69.21
Precinct,32,57-32,279,29.94,,,,,1.06,,,,0,,,,0,0.64,0.3,0.22,,,,,,,28.32,,,,,,71.68
Precinct,33,57-33,295,35.63,,,,,7.81,,,,0,,,,0,0.67,0.36,0.28,,,,,,,16.61,,,,,,83.39
Precinct,34,57-34,208,40.55,,,,,1.89,,,,0,,,,0,0.43,0.23,0.22,,,,,,,52.88,,,,,,47.12
Precinct,35,57-35,314,32.21,,,,,2.48,,,,0,,,,0,0.72,0.3,0.33,,,,,,,28.66,,,,,,71.34
Precinct,36,57-36,366,36.38,,,,,2.4,,,,0,,,,0,0.88,0.39,0.27,,,,,,,32.51,,,,,,67.49
Precinct,37,57-37,285,52.49,,,,,3.06,,,,0,,,,0,0.52,0.44,0.21,,,,,,,32.28,,,,,,67.72
Precinct,1,61-1,597,47.91,,,,,2.77,,,,0,,,,0,1.4,0.56,0.6,,,,,,,,,,51.09,,,48.91
Precinct,2,61-2,577,45.22,,,,,1.03,,,,0,,,,0,1.18,0.48,0.87,,,,,,,,,,46.97,,,53.03
Precinct,3,61-3,640,52.85,,,,,1.54,,,,0,,,,0,1.24,0.68,0.83,,,,,,,,,,44.69,,,55.31
Precinct,4,61-4,576,45.61,,,,,3.03,,,,0,,,,0,1.16,1.04,0.02,,,,,,,,,,43.23,,,56.77
Precinct,5,61-5,251,58.1,,,,,0.79,,,,0,,,,0,0.43,0.27,0.38,,,,,,,,,,49.8,,,50.2
Precinct,6,61-6,367,58.44,,,,,1.08,,,,0,,,,0,0.66,0.3,0.68,,,,,,,,,,47.68,,,52.32
Precinct,7,61-7,227,55.77,,,,,1.3,,,,0,,,,0,0.42,0.24,0.32,,,,,,,,,,21.15,,,78.85
Precinct,8,61-8,592,64.07,,,,,1.99,,,,0,,,,0,1.27,0.76,0.39,,,,,,,,,,55.57,,,44.43
Precinct,9,61-9,595,58.33,,,,,2.46,,,,0,,,,0,1.14,0.61,0.86,,,,,,,,,,43.87,,,56.13
Precinct,10,61-10,690,53.57,,,,,1.43,,,,0,,,,0,1.48,0.78,0.62,,,,,,,,,,57.97,,,42.03
Precinct,11,61-11,493,55.39,,,,,1.0,,,,0,,,,0,1.04,0.53,0.49,,,,,,,,,,27.99,,,72.01
Precinct,12,61-12,446,64.27,,,,,1.76,,,,0,,,,0,0.95,0.48,0.45,,,,,,,,,,46.86,,,53.14
Precinct,13,61-13,46,83.64,,,,,2.13,,,,0,,,,0,0.11,0.06,0.01,,,,,,,,,,28.26,,,71.74
Precinct,14,61-14,251,47.72,,,,,1.95,,,,0,,,,0,0.67,0.22,0.17,,,,,,,,,,35.06,,,64.94
Precinct,15,61-15,407,45.32,,,,,1.69,,,,0,,,,0,1.05,0.39,0.24,,,,,,,,,,54.05,,,45.95
Precinct,16,61-16,328,43.39,,,,,1.8,,,,0,,,,0,0.63,0.4,0.34,,,,,,,,,,33.23,,,66.77
Precinct,17,61-17,315,53.21,,,,,1.56,,,,0,,,,0,0.7,0.35,0.27,,,,,,,,,,41.59,,,58.41
Precinct,18,61-18,471,53.95,,,,,1.46,,,,0,,,,0,0.82,0.59,0.58,,,,,,,,,,31.0,,,69.0
Precinct,19,61-19,239,59.75,,,,,2.05,,,,0,,,,0,0.47,0.33,0.18,,,,,,,,,,23.85,,,76.15
Precinct,20,61-20,266,61.86,,,,,1.12,,,,0,,,,0,0.56,0.18,0.45,,,,,,,,,,43.23,,,56.77
Precinct,21,61-21,343,67.25,,,,,1.15,,,,0,,,,0,0.69,0.54,0.12,,,,,,,,,,58.31,,,41.69
Precinct,22,61-22,326,46.51,,,,,0.31,,,,0,,,,0,0.69,0.29,0.42,,,,,,,,,,51.84,,,48.16
Precinct,23,61-23,460,48.68,,,,,3.16,,,,0,,,,0,0.86,0.49,0.68,,,,,,,,,,43.91,,,56.09
Precinct,24,61-24,612,51.52,,,,,1.13,,,,0,,,,0,1.06,0.67,0.91,,,,,,,,,,45.59,,,54.41
Precinct,25,61-25,562,39.38,,,,,2.77,,,,0,,,,0,1.2,0.59,0.62,,,,,,,,,,36.3,,,63.52
Precinct,26,61-26,428,43.19,,,,,1.15,,,,0,,,,0,0.77,0.53,0.5,,,,,,,,,,20.09,,,79.91
Precinct,27,61-27,518,56.24,,,,,1.33,,,,0,,,,0,0.88,0.63,0.69,,,,,,,,,,43.24,,,56.76
Precinct,28,61-28,297,47.52,,,,,2.62,,,,0,,,,0,0.61,0.36,0.28,,,,,,,,,,35.02,,,64.98
Precinct,29,61-29,438,50.58,,,,,3.74,,,,0,,,,0,0.88,0.58,0.39,,,,,,,,,,49.09,,,50.91
Precinct,30,61-30,251,54.33,,,,,1.57,,,,0,,,,0,0.51,0.33,0.19,,,,,,,,,,40.24,,,59.76
Precinct,31,61-31,190,59.75,,,,,1.55,,,,0,,,,0,0.34,0.3,0.12,,,,,,,,,,34.21,,,65.79
Precinct,32,61-32,323,50.71,,,,,2.12,,,,0,,,,0,0.68,0.41,0.24,,,,,,,,,,47.99,,,52.01
Precinct,33,61-33,290,55.45,,,,,3.01,,,,0,,,,0,0.67,0.23,0.38,,,,,,,,,,47.24,,,52.76
Precinct,34,61-34,212,57.14,,,,,1.85,,,,0,,,,0,0.39,0.3,0.18,,,,,,,,,,41.51,,,58.49
Precinct,35,61-35,340,49.85,,,,,1.73,,,,0,,,,0,0.81,0.25,0.43,,,,,,,,,,55.88,,,44.12
Precinct,36,61-36,294,41.23,,,,,2.0,,,,0,,,,0,0.77,0.23,0.25,,,,,,,,,,44.22,,,55.78
Precinct,37,61-37,689,46.81,,,,,2.27,,,,0,,,,0,1.36,0.85,0.69,,,,,,,,,,46.88,,,53.12
Precinct,38,61-38,393,51.92,,,,,2.24,,,,0,,,,0,0.84,0.35,0.54,,,,,,,,,,46.82,,,53.18
Precinct,1,65-1,333,29.31,,,,,1.77,,,,0,,,,0,0.56,0.36,0.53,,,,,,,12.61,,,,,,87.39
Precinct,2,65-2,418,33.66,,,,,2.56,,,,0,,,,0,0.8,0.4,0.64,,,,,,,8.13,,,,,,91.87
Precinct,3,65-3,168,34.85,,,,,1.18,,,,0,,,,0,0.42,0.15,0.14,,,,,,,9.52,,,,,,90.48
Precinct,4,65-4,382,37.02,,,,,2.3,,,,0,,,,0,0.89,0.41,0.3,,,,,,,8.64,,,,,,91.36
Precinct,5,65-5,164,32.67,,,,,6.29,,,,0,,,,0,0.25,0.27,0.18,,,,,,,13.41,,,,,,86.59
Precinct,6,65-6,174,35.01,,,,,6.45,,,,0,,,,0,0.38,0.22,0.15,,,,,,,21.84,,,,,,78.16
Precinct,7,65-7,232,31.39,,,,,4.13,,,,0,,,,0,0.44,0.21,0.42,,,,,,,20.26,,,,,,79.74
Precinct,8,65-8,219,37.06,,,,,1.35,,,,0,,,,0,0.43,0.23,0.27,,,,,,,10.96,,,,,,89.04
Precinct,9,65-9,360,33.52,,,,,4.0,,,,0,,,,0,0.56,0.52,0.47,,,,,,,16.94,,,,,,83.06
Precinct,10,65-10,301,33.48,,,,,1.63,,,,0,,,,0,0.48,0.25,0.64,,,,,,,5.98,,,,,,94.02
Precinct,11,65-11,307,40.93,,,,,2.54,,,,0,,,,0,0.63,0.43,0.19,,,,,,,13.36,,,,,,86.65
Precinct,12,65-12,449,58.85,,,,,2.18,,,,0,,,,0,0.76,0.36,0.94,,,,,,,5.57,,,,,,94.43
Precinct,13,65-13,435,32.25,,,,,2.68,,,,0,,,,0,0.69,0.54,0.67,,,,,,,14.02,,,,,,85.98
Precinct,14,65-14,364,43.44,,,,,3.96,,,,0,,,,0,0.71,0.3,0.66,,,,,,,14.01,,,,,,85.99
Precinct,15,65-15,264,44.67,,,,,2.94,,,,0,,,,0,0.5,0.31,0.33,,,,,,,46.59,,,,,,53.41
Precinct,16,65-16,161,42.15,,,,,3.01,,,,0,,,,0,0.26,0.25,0.16,,,,,,,16.77,,,,,,82.61
Precinct,17,65-17,240,29.52,,,,,0.0,,,,0,,,,0,0.4,0.37,0.18,,,,,,,16.25,,,,,,83.75
Precinct,18,65-18,298,31.8,,,,,3.87,,,,0,,,,0,0.32,0.38,0.66,,,,,,,12.75,,,,,,87.25
Precinct,19,65-19,402,44.47,,,,,0.74,,,,0,,,,0,0.78,0.36,0.6,,,,,,,6.47,,,,,,93.53
Precinct,20,65-20,205,38.1,,,,,5.09,,,,0,,,,0,0.33,0.26,0.32,,,,,,,16.59,,,,,,83.41
Precinct,21,65-21,434,34.2,,,,,2.03,,,,0,,,,0,0.81,0.47,0.6,,,,,,,7.6,,,,,,92.17
Precinct,22,65-22,284,46.41,,,,,4.38,,,,0,,,,0,0.52,0.42,0.27,,,,,,,15.49,,,,,,84.51
Precinct,23,65-23,207,39.96,,,,,2.36,,,,0,,,,0,0.29,0.29,0.3,,,,,,,20.29,,,,,,79.71
Precinct,24,65-24,120,44.61,,,,,4.0,,,,0,,,,0,0.3,0.12,0.1,,,,,,,45.0,,,,,,55.0
Precinct,25,65-25,444,41.93,,,,,1.99,,,,0,,,,0,0.61,0.62,0.67,,,,,,,9.23,,,,,,90.77
Precinct,26,65-26,387,34.04,,,,,2.03,,,,0,,,,0,0.59,0.53,0.53,,,,,,,5.43,,,,,,94.57
Precinct,27,65-27,360,36.29,,,,,2.7,,,,0,,,,0,0.42,0.47,0.71,,,,,,,4.72,,,,,,95.28
Precinct,28,65-28,394,48.28,,,,,1.25,,,,0,,,,0,0.65,0.52,0.49,,,,,,,2.54,,,,,,97.46
Precinct,29,65-29,283,36.14,,,,,1.39,,,,0,,,,0,0.43,0.39,0.36,,,,,,,8.13,,,,,,91.87
Precinct,30,65-30,379,31.12,,,,,2.57,,,,0,,,,0,0.55,0.59,0.43,,,,,,,9.76,,,,,,90.24
Precinct,31,65-31,288,36.41,,,,,3.36,,,,0,,,,0,0.44,0.41,0.38,,,,,,,9.38,,,,,,90.28
Precinct,32,65-32,310,22.95,,,,,2.21,,,,0,,,,0,0.54,0.32,0.51,,,,,,,16.45,,,,,,83.55
Precinct,33,65-33,346,26.74,,,,,4.16,,,,0,,,,0,0.64,0.35,0.57,,,,,,,8.09,,,,,,91.62
Precinct,34,65-34,489,47.06,,,,,1.61,,,,0,,,,0,0.91,0.45,0.81,,,,,,,5.93,,,,,,94.07
Precinct,35,65-35,515,36.01,,,,,1.72,,,,0,,,,0,0.85,0.47,1.0,,,,,,,5.05,,,,,,94.76
Precinct,36,65-36,495,36.21,,,,,1.0,,,,0,,,,0,0.65,0.68,0.78,,,,,,,7.47,,,,,,92.53
Precinct,37,65-37,211,34.99,,,,,1.86,,,,0,,,,0,0.45,0.21,0.25,,,,,,,7.58,,,,,,92.42
Precinct,38,65-38,306,44.35,,,,,3.16,,,,0,,,,0,0.53,0.32,0.52,,,,,,,15.03,,,,,,84.97
Precinct,39,65-39,193,48.86,,,,,2.53,,,,0,,,,0,0.3,0.21,0.35,,,,,,,8.81,,,,,,91.19
Precinct,1,81-1,251,32.1,,,,,1.18,,,,0,,,,0,0.4,0.29,0.39,,,,,,,,23.9,,,,,76.1
Precinct,2,81-2,225,21.25,,,,,3.85,,,,0,,,,0,0.35,0.26,0.41,,,,,,,,18.67,,,,,81.33
Precinct,3,81-3,211,20.08,,,,,2.77,,,,0,,,,0,0.34,0.2,0.42,,,,,,,,19.43,,,,,80.57
Precinct,4,81-4,334,32.59,,,,,2.34,,,,0,,,,0,0.44,0.44,0.59,,,,,,,,11.38,,,,,88.62
Precinct,5,81-5,302,26.61,,,,,1.63,,,,0,,,,0,0.53,0.31,0.48,,,,,,,,28.81,,,,,71.19
Precinct,6,81-6,291,40.76,,,,,3.32,,,,0,,,,0,0.5,0.3,0.51,,,,,,,,4.47,,,,,95.53
Precinct,7,81-7,293,23.78,,,,,2.98,,,,0,,,,0,0.48,0.33,0.49,,,,,,,,19.45,,,,,80.55
Precinct,8,81-8,254,31.44,,,,,2.68,,,,0,,,,0,0.45,0.27,0.39,,,,,,,,14.96,,,,,84.25
Precinct,9,81-9,286,22.66,,,,,3.7,,,,0,,,,0,0.44,0.36,0.46,,,,,,,,20.28,,,,,79.72
Precinct,10,81-10,279,20.91,,,,,2.79,,,,0,,,,0,0.5,0.23,0.54,,,,,,,,34.05,,,,,65.95
Precinct,11,81-11,424,35.04,,,,,0.47,,,,0,,,,0,0.54,0.47,0.87,,,,,,,,28.54,,,,,71.46
Precinct,12,81-12,476,31.71,,,,,2.66,,,,0,,,,0,0.83,0.52,0.74,,,,,,,,24.16,,,,,75.84
Precinct,13,81-13,298,29.74,,,,,1.65,,,,0,,,,0,0.53,0.36,0.38,,,,,,,,36.58,,,,,63.42
Precinct,14,81-14,250,19.97,,,,,5.66,,,,0,,,,0,0.5,0.24,0.4,,,,,,,,42.4,,,,,57.6
Precinct,15,81-15,333,22.36,,,,,0.89,,,,0,,,,0,0.69,0.15,0.7,,,,,,,,12.61,,,,,87.39
Precinct,16,81-16,64,24.71,,,,,0.0,,,,0,,,,0,0.13,0.06,0.08,,,,,,,,20.31,,,,,79.69
Precinct,17,81-17,343,27.71,,,,,0.0,,,,0,,,,0,0.7,0.4,0.31,,,,,,,,26.24,,,,,73.76
Precinct,18,81-18,305,43.57,,,,,1.61,,,,0,,,,0,0.66,0.31,0.32,,,,,,,,46.56,,,,,53.44
Precinct,19,81-19,386,28.38,,,,,1.78,,,,0,,,,0,0.69,0.55,0.34,,,,,,,,12.69,,,,,87.31
Precinct,20,81-20,309,27.25,,,,,4.92,,,,0,,,,0,0.46,0.43,0.47,,,,,,,,35.28,,,,,64.72
Precinct,21,81-21,283,18.88,,,,,3.74,,,,0,,,,0,0.3,0.56,0.3,,,,,,,,23.32,,,,,76.68
Precinct,22,81-22,320,24.83,,,,,1.84,,,,0,,,,0,0.64,0.37,0.34,,,,,,,,16.88,,,,,83.13
Precinct,23,81-23,563,41.37,,,,,1.57,,,,0,,,,0,0.93,0.73,0.72,,,,,,,,18.12,,,,,81.88
Precinct,24,81-24,346,27.2,,,,,1.14,,,,0,,,,0,0.74,0.28,0.49,,,,,,,,14.45,,,,,85.55
Precinct,25,81-25,323,44.86,,,,,1.82,,,,0,,,,0,0.47,0.32,0.67,,,,,,,,37.46,,,,,62.54
Precinct,26,81-26,281,24.33,,,,,2.43,,,,0,,,,0,0.62,0.32,0.24,,,,,,,,35.59,,,,,64.41
Precinct,27,81-27,285,18.3,,,,,4.04,,,,0,,,,0,0.39,0.34,0.56,,,,,,,,31.58,,,,,68.42
Precinct,28,81-28,128,24.66,,,,,3.03,,,,0,,,,0,0.18,0.19,0.18,,,,,,,,21.88,,,,,78.13
Precinct,29,81-29,315,23.42,,,,,1.25,,,,0,,,,0,0.58,0.32,0.46,,,,,,,,15.56,,,,,84.44
Precinct,30,81-30,240,25.03,,,,,0.0,,,,0,,,,0,0.4,0.25,0.37,,,,,,,,20.83,,,,,77.5
Precinct,31,81-31,350,36.19,,,,,0.57,,,,0,,,,0,0.72,0.36,0.4,,,,,,,,26.86,,,,,73.14
Precinct,32,81-32,419,33.25,,,,,1.87,,,,0,,,,0,0.68,0.46,0.71,,,,,,,,28.16,,,,,71.84
Precinct,33,81-33,201,29.39,,,,,2.9,,,,0,,,,0,0.53,0.16,0.17,,,,,,,,27.86,,,,,72.14
Precinct,34,81-34,262,23.06,,,,,3.32,,,,0,,,,0,0.43,0.28,0.46,,,,,,,,8.02,,,,,91.98
Precinct,35,81-35,309,33.05,,,,,2.52,,,,0,,,,0,0.63,0.38,0.29,,,,,,,,10.36,,,,,89.64
Precinct,36,81-36,316,25.16,,,,,1.86,,,,0,,,,0,0.67,0.2,0.57,,,,,,,,23.42,,,,,76.58
Precinct,37,81-37,110,50.93,,,,,1.79,,,,0,,,,0,0.21,0.09,0.2,,,,,,,,25.45,,,,,74.55
Precinct,38,81-38,280,23.55,,,,,1.75,,,,0,,,,0,0.54,0.33,0.31,,,,,,,,17.14,,,,,82.86
Precinct,39,81-39,211,33.18,,,,,0.94,,,,0,,,,0,0.35,0.18,0.41,,,,,,,,25.12,,,,,74.41
Precinct,40,81-40,187,32.24,,,,,1.58,,,,0,,,,0,0.31,0.22,0.27,,,,,,,,8.56,,,,,91.44
Precinct,41,81-41,360,27.07,,,,,2.97,,,,0,,,,0,0.64,0.52,0.34,,,,,,,,21.39,,,,,78.61
Precinct,42,81-42,253,19.73,,,,,3.07,,,,0,,,,0,0.54,0.25,0.31,,,,,,,,16.21,,,,,83.79
Precinct,43,81-43,349,23.22,,,,,2.79,,,,0,,,,0,0.73,0.38,0.39,,,,,,,,25.5,,,,,74.5
Precinct,44,81-44,385,25.6,,,,,1.79,,,,0,,,,0,0.87,0.32,0.48,,,,,,,,29.61,,,,,70.39
Precinct,45,81-45,276,35.43,,,,,1.08,,,,0,,,,0,0.29,0.49,0.35,,,,,,,,33.7,,,,,66.3
Precinct,46,81-46,447,28.93,,,,,2.19,,,,0,,,,0,0.86,0.54,0.49,,,,,,,,40.49,,,,,59.51
Precinct,47,81-47,235,20.72,,,,,3.29,,,,0,,,,0,0.43,0.23,0.39,,,,,,,,11.49,,,,,88.51
Precinct,48,81-48,286,22.99,,,,,4.03,,,,0,,,,0,0.6,0.18,0.54,,,,,,,,13.99,,,,,86.01
Precinct,49,81-49,329,37.82,,,,,2.08,,,,0,,,,0,0.44,0.34,0.71,,,,,,,,7.6,,,,,92.4
Precinct,50,81-50,298,26.82,,,,,1.65,,,,0,,,,0,0.53,0.25,0.56,,,,,,,,15.44,,,,,84.56
Precinct,51,81-51,198,27.65,,,,,3.41,,,,0,,,,0,0.23,0.28,0.37,,,,,,,,13.64,,,,,86.36
Precinct,52,81-52,252,30.0,,,,,3.08,,,,0,,,,0,0.53,0.25,0.32,,,,,,,,35.32,,,,,64.68
Precinct,53,81-53,197,19.62,,,,,1.99,,,,0,,,,0,0.38,0.22,0.24,,,,,,,,23.86,,,,,76.14
Precinct,54,81-54,282,21.83,,,,,2.08,,,,0,,,,0,0.57,0.29,0.36,,,,,,,,17.38,,,,,82.62
Precinct,55,81-55,240,28.17,,,,,1.23,,,,0,,,,0,0.45,0.21,0.39,,,,,,,,22.92,,,,,77.08
Precinct,56,81-56,305,30.62,,,,,3.79,,,,0,,,,0,0.59,0.29,0.49,,,,,,,,24.26,,,,,75.74
Precinct,57,81-57,170,26.15,,,,,2.3,,,,0,,,,0,0.28,0.22,0.23,,,,,,,,31.76,,,,,68.24
Precinct,58,81-58,344,34.3,,,,,2.27,,,,0,,,,0,0.67,0.39,0.42,,,,,,,,50.87,,,,,49.13
Precinct,59,81-59,360,24.64,,,,,3.49,,,,0,,,,0,0.83,0.33,0.41,,,,,,,,23.61,,,,,76.39
Precinct,60,81-60,275,33.58,,,,,2.14,,,,0,,,,0,0.53,0.29,0.37,,,,,,,,20.36,,,,,79.64
Precinct,61,81-61,288,27.09,,,,,2.04,,,,0,,,,0,0.56,0.38,0.26,,,,,,,,33.33,,,,,66.67
Precinct,62,81-62,160,25.93,,,,,1.23,,,,0,,,,0,0.26,0.2,0.21,,,,,,,,19.38,,,,,80.63
Precinct,63,81-63,183,23.05,,,,,0.0,,,,0,,,,0,0.33,0.2,0.24,,,,,,,,26.23,,,,,73.77
Precinct,64,81-64,236,32.73,,,,,1.67,,,,0,,,,0,0.5,0.29,0.18,,,,,,,,26.27,,,,,73.73
Precinct,65,81-65,196,26.2,,,,,5.77,,,,0,,,,0,0.55,0.17,0.15,,,,,,,,19.39,,,,,80.61
Precinct,1,84-1,476,54.97,,,,,1.24,,,,0,,,,0,0.73,0.5,0.87,,,,,,,,,,70.8,,,29.2
Precinct,2,84-2,253,49.51,,,,,0.39,,,,0,,,,0,0.38,0.4,0.24,,,,,,,,,,21.34,,,78.66
Precinct,3,84-3,152,40.32,,,,,3.8,,,,0,,,,0,0.2,0.19,0.28,,,,,,,,,,43.42,,,56.58
Precinct,4,84-4,354,39.25,,,,,2.48,,,,0,,,,0,0.43,0.5,0.62,,,,,,,,,,32.2,,,67.8
Precinct,5,84-5,290,54.21,,,,,1.36,,,,0,,,,0,0.27,0.58,0.31,,,,,,,,,,89.31,,,10.69
Precinct,6,84-6,188,49.21,,,,,1.05,,,,0,,,,0,0.25,0.32,0.19,,,,,,,,,,40.96,,,59.04
Precinct,7,84-7,235,37.6,,,,,2.08,,,,0,,,,0,0.3,0.39,0.29,,,,,,,,,,58.3,,,41.7
Precinct,8,84-8,230,49.78,,,,,0.0,,,,0,,,,0,0.38,0.26,0.33,,,,,,,,,,49.57,,,50.43
Precinct,9,84-9,248,37.29,,,,,3.5,,,,0,,,,0,0.42,0.35,0.29,,,,,,,,,,51.61,,,48.39
Precinct,10,84-10,211,46.37,,,,,2.31,,,,0,,,,0,0.38,0.3,0.18,,,,,,,,,,46.45,,,53.55
Precinct,11,84-11,267,41.33,,,,,0.37,,,,0,,,,0,0.25,0.52,0.28,,,,,,,,,,47.94,,,52.06
Precinct,12,84-12,468,45.44,,,,,3.31,,,,0,,,,0,0.35,0.94,0.65,,,,,,,,,,51.28,,,48.72
Precinct,13,84-13,198,52.66,,,,,0.0,,,,0,,,,0,0.21,0.38,0.19,,,,,,,,,,49.49,,,50.51
Precinct,14,84-14,249,45.36,,,,,1.19,,,,0,,,,0,0.17,0.49,0.36,,,,,,,,,,37.35,,,62.65
Precinct,15,84-15,147,42.73,,,,,1.34,,,,0,,,,0,0.25,0.21,0.14,,,,,,,,,,51.02,,,48.98
Precinct,16,84-16,153,44.22,,,,,1.29,,,,0,,,,0,0.23,0.23,0.17,,,,,,,,,,55.56,,,44.44
Precinct,17,84-17,279,43.53,,,,,3.79,,,,0,,,,0,0.36,0.48,0.32,,,,,,,,,,48.75,,,51.25
Precinct,18,84-18,548,46.84,,,,,1.97,,,,0,,,,0,1.1,0.77,0.34,,,,,,,,,,47.99,,,52.01
Precinct,19,84-19,370,47.31,,,,,0.8,,,,0,,,,0,0.6,0.49,0.46,,,,,,,,,,37.03,,,62.97
Precinct,20,84-20,128,56.89,,,,,2.29,,,,0,,,,0,0.19,0.2,0.15,,,,,,,,,,43.75,,,56.25
Precinct,21,84-21,158,53.38,,,,,2.47,,,,0,,,,0,0.31,0.2,0.16,,,,,,,,,,28.48,,,71.52
Precinct,22,84-22,99,38.82,,,,,1.0,,,,0,,,,0,0.16,0.19,0.03,,,,,,,,,,27.27,,,72.73
Precinct,23,84-23,209,27.0,,,,,5.0,,,,0,,,,0,0.23,0.32,0.38,,,,,,,,,,16.27,,,83.73
Precinct,24,84-24,291,53.69,,,,,1.69,,,,0,,,,0,0.58,0.38,0.23,,,,,,,,,,34.36,,,65.64
Precinct,25,84-25,169,42.25,,,,,0.59,,,,0,,,,0,0.21,0.35,0.08,,,,,,,,,,32.54,,,67.46
Precinct,26,84-26,192,41.74,,,,,1.54,,,,0,,,,0,0.29,0.33,0.14,,,,,,,,,,14.06,,,85.94
Precinct,27,84-27,164,38.68,,,,,7.34,,,,0,,,,0,0.2,0.31,0.2,,,,,,,,,,29.27,,,70.73
